Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W474W,W47B,W49W,W287B,W13W,D3B,W45W,D16B,D2W,W35B,W5W,9.5,78.5,78.5,65.25,0,8,3,2982
2,3,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3044,W144W,W427B,W377W,W226B,W48W,D9B,W31W,W3B,D1B,D4W,W15W,9.5,70.5,71.5,58,0,8,3,2990
3,13,UZB,GM,Javokhir_Sindarov05,Javokhir Sindarov,3126,W475W,W438B,W285W,W32B,W6W,D1W,W80B,L2W,W13B,W31W,D4B,9,74.5,74.5,55.75,0,8,4,2970
4,18,ESP,GM,tptagain,David Anton Guijarro,2995,W275B,W110W,D55B,W320W,D286B,W50W,W98B,W19W,W11W,D2B,D3W,9,71,72,56.25,0,7,2,2916
5,17,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W333W,D362B,W143W,W141B,W43W,D17B,W288W,W45B,W16W,W8W,L1B,9,69.5,72,57.25,0,8,2,2884
6,34,ITA,GM,moro182,Luca Moroni Jr,2901,W207B,W389W,W379B,W51W,L3B,W302W,L11B,W50W,W45B,W19W,W16W,9,65.5,67.5,50,0,9,3,2880
7,6,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W311B,W60W,D361B,W332B,D17W,W34B,W292W,L46B,W98W,W27B,W23W,9,64.5,67,54.75,0,8,4,2846
8,10,DEU,GM,Msb2,Matthias Bluebaum,3112,D468B,W269W,D334B,W253W,W82B,W49W,W17W,W36B,W46W,L5B,W24W,9,61,61.5,50.5,0,8,2,2791
9,15,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W298W,W366B,W41W,W34B,W54W,D2W,L16B,W81W,L10B,W55W,W42B,8.5,74,76.5,55.25,0,8,3,2903
10,8,USA,GM,HansOnTwitch,Hans Niemann,3128,W174B,W33W,D23B,W331B,W20W,L80B,W38W,W289B,W9W,L15B,W30B,8.5,72.5,76,57,0,8,4,2893
11,4,CHL,GM,nihalsarin,Nihal Sarin,3211,W300B,W429W,W25B,W289W,W292B,L45B,W6W,W18W,L4B,D30W,W21W,8.5,72.5,73.5,53.75,0,8,3,2894
12,7,BLR,GM,DenLaz,Denis Lazavik,3104,W445W,W66B,W295W,L290B,W56W,W286W,W297B,D13W,L15B,W36B,W31W,8.5,68,69,50.75,0,8,3,2890
13,23,IND,GM,mitrabhaa,Mitrabha Guha,2938,W455W,W428B,W64W,W296B,L1B,W116W,W108W,D12B,L3W,W34B,W33W,8.5,67,68,45.25,0,8,3,2868
14,38,ARE,IM,Kirill_Klukin,Kirill Klukin,2907,D291B,W138W,W370B,W109W,W81B,L16W,L47W,W141B,W59W,W285B,W35W,8.5,65,67.5,49.75,0,8,4,2763
15,12,VNM,GM,wonderfultime,Tuan Minh Le,3088,W196B,W451W,L296B,W266W,W350B,D305W,W67B,W290B,W12W,W10W,L2B,8.5,58,59,42.25,0,8,4,2859
16,5,SRB,GM,mishanick,Aleksei Sarana,3038,W124W,W83B,W68W,W288B,D80W,W14B,W9W,D1W,L5B,W26W,L6B,8,78.5,84.5,58.5,0,7,3,2949
17,48,POL,IM,Kacparov,Kacper Drozdowski,2991,W122W,W107B,W114W,W35W,D7B,D5W,L8B,W111W,D41B,D47W,W58B,8,74,80,54.75,0,6,2,2860
18,19,NOR,GM,AryanTari,Aryan Tari,2977,W343W,W105B,W50W,D286B,D23W,W55B,W32W,L11B,W20W,L21B,W45W,8,73,76.5,53,0,7,2,2840
19,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,L103B,W188W,W390B,W165W,W52W,W42B,W30W,L4B,W29W,L6B,W41W,8,71,73,49,0,8,2,2781
