Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,23,NLD,GM,AnishOnYoutube,Anish Giri,3095,W123B,D483W,W132B,W456W,W101B,W72W,W51B,W107W,W2W,W8B,D4B,10,73.5,77,70.5,0,9,5,2898
2,7,MEX,GM,Jospem,Jose Martinez,3073,W183B,W282W,W128B,W458W,W22B,W255W,D5B,W15W,L1B,W6B,W18W,9.5,75.5,80,65.5,0,9,4,2904
3,15,RUS,GM,lachesisQ,Ian Nepomniachtchi,3160,W283B,W151W,D71B,W485W,L12B,W55W,W17B,W19W,W13W,W45B,W20W,9.5,75,78.5,66.5,0,9,3,2820
4,3,SVN,GM,Bigfish1995,Vladimir Fedoseev,3064,W193B,W220W,L53B,W327W,W39B,W117W,W13B,W441W,W5W,W23B,D1W,9.5,74.5,78.5,66,0,9,4,2834
5,31,ARM,GM,Njal28,Aram Hakobyan,3041,W519W,W344B,W102W,W42B,W40W,W6B,D2W,D10W,L4B,W47B,W23W,9,77.5,80.5,62,0,8,4,2894
6,104,BRA,GM,A-Fier,Alex Fier,2822,W252B,W285W,W318B,W74W,W441B,L5W,W44W,W449B,W10B,L2W,W31B,9,71,75,56.5,0,9,6,2893
7,11,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W268B,D122W,W160B,W71W,W459B,L107W,W48B,W40W,D22B,W83W,W35W,9,69,74,60.25,0,8,4,2845
8,9,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W508B,W60W,W116B,D79B,D454W,W113B,W457W,W443B,W83W,L1W,W24B,9,68.5,71.5,55.5,0,8,5,2864
9,34,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2973,W419B,W620W,L39B,W161W,W80B,W42W,L23B,W456W,W72B,W79W,W25W,9,64,65,49.5,0,9,3,2805
10,22,AUT,GM,BilodeauA,Kirill Alekseenko,3003,W642W,W111B,W50W,W73B,W443W,W44B,D11W,D5B,L6W,W440W,D15B,8.5,76.5,76.5,54.5,0,7,3,2887
11,17,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W298B,W415W,W115B,D101W,W17B,W47W,D10B,D12W,W14B,L20B,W34W,8.5,75.5,76.5,56.25,0,7,4,2853
12,84,NLD,GM,xamax2000,Max Warmerdam,2951,W251B,W591W,W108B,D109B,W3W,W25B,D57W,D11B,W51W,L18B,W45W,8.5,75,76,56.25,0,7,3,2929
13,60,INT,FM,Bauman_Guy,Konstantin Popov,2907,W61B,W149W,W106B,W31W,W468W,D452B,L4W,W191W,L3B,W117B,W65W,8.5,72,76,54.25,0,8,3,2858
14,48,ARG,GM,Genghis_K,Federico Perez Ponsa,2928,W202B,W161W,W504B,W16W,D38B,D450W,D50B,W49W,L11W,W62B,W56W,8.5,71.5,74.5,55.75,0,7,3,2849
15,40,RUS,GM,VladimirKramnik,Vladimir Kramnik,2992,W204B,W609W,W80B,W39W,D449B,W38W,W452W,L2B,D47W,W87B,D10W,8.5,71,72,51.75,0,7,3,2920
16,156,UKR,IM,Mops_2004,Dmitriy Kushko,2760,W417B,W326W,W21W,L14B,L32B,W477W,D29W,W61B,W112B,W40W,W67W,8.5,70,71,50.5,0,8,3,2786
17,96,POL,GM,maciek_92,Maciej Klekowski,2905,W195B,D199W,W466B,W488W,L11W,W233B,L3W,W138B,W46B,W43W,W68W,8.5,67.5,71,50.25,0,8,5,2790
18,27,KOR,GM,sergoy,Sergey Drygalov,2956,U--,W671B,W223W,W28B,W155W,W34W,W24B,W445W,D45B,W12W,L2B,8.5,67,67,53.75,0,8,3,2808
19,70,POL,IM,klimkoj,Jan Klimkowski,2935,W493B,W634W,L145B,W108W,D201B,W448B,W110W,L3B,W124W,W74B,W66W,8.5,64.5,65.5,47.25,0,8,3,2765
20,73,TUR,GM,ckgchess,Cem Kaan Gokerkan,2909,W412W,L537B,W185W,W89B,W111W,D191B,W121W,W451B,W107B,W11W,L3B,8.5,63.5,65,50.75,0,8,3,2751
21,50,IND,GM,Vaathi_Coming,Aravindh Chithambaram,2934,W236B,W582W,L16B,W552W,L106B,W315W,W146B,W96W,D41B,W39B,W58W,8.5,61.5,63,44.25,0,8,3,2697
22,43,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2926,W602W,W28B,W147W,W75B,L2W,D49B,W102B,W50W,D7W,L34B,W78W,8,76,77,51.25,0,7,3,2826
23,121,NLD,IM,IM_ArthurDW08,Arthur De Winter,2783,W93W,W567B,W76B,L441W,W237B,W32W,W9W,W74B,W442W,L4W,L5B,8,74.5,76.5,51.5,0,8,4,2906
24,67,SRB,GM,Beca95,Aleksandar Indjic,2990,W556W,W105B,W190W,L449W,W151B,W106W,L18W,W86B,W70B,W57W,L8W,8,69,71,48,0,8,4,2860
25,1,USA,GM,Hikaru,Hikaru Nakamura,3276,L104B,W631W,W249B,W233W,W85B,L12W,W147B,W124B,W63W,W32W,L9B,8,69,70,46,0,8,4,2761
