Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,11,BLR,GM,DenLaz,Denis Lazavik,3104,W416W,W154B,W26W,W25B,W377W,W33B,W10B,D4W,W21B,L2W,W11W,9.5,76.5,79.5,65.5,0,9,5,2991
2,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W500W,D65B,W242W,W79B,W28B,D12W,W34B,D21W,W20W,W1B,W5W,9.5,75.5,77,65.25,0,8,4,2927
3,19,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W152W,W66B,W58W,W38B,W343W,L10W,L24B,W56W,W31B,W27B,W28W,9,75,80.5,64,0,9,4,2846
4,5,SRB,GM,mishanick,Aleksei Sarana,3038,W164W,W88B,W420W,W418B,W8W,W339B,W18W,D1B,W23W,L5B,D9B,9,73.5,76.5,58.25,0,8,3,2986
5,23,VNM,GM,wonderfultime,Tuan Minh Le,3088,W205W,L400B,W98W,W388B,W54B,W106W,W35B,W10W,W19B,W4W,L2B,9,70.5,74,61,0,9,4,2873
6,29,USA,GM,TigrVShlyape,Gata Kamsky,2866,D219B,W380W,W404B,W53W,D19B,W63W,D42W,W57B,W51B,D18W,W23W,9,67.5,71,57.25,0,7,3,2838
7,35,RUS,GM,dropstoneDP,David Paravyan,2992,W550B,W55W,D53B,W341W,L345B,W70W,D86B,W71W,W109B,W63W,W20B,9,67.5,67.5,55.25,0,8,3,2795
8,36,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2912,W455W,W439B,W453W,W42W,L4B,D86W,W341B,W82W,D28B,W67W,W18B,9,63.5,65.5,49.25,0,8,3,2773
9,25,USA,GM,OparinGrigoriy,Grigoriy Oparin,3086,W497W,W315B,D52W,L51B,W107W,W397B,W40B,W83W,W96B,W13B,D4W,9,63,64,49,0,8,5,2823
10,3,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W454W,W472B,W57W,W410B,W22W,W3B,L1W,L5B,D35W,W38B,W24W,8.5,70.5,72.5,50.25,0,8,4,2917
11,48,INT,FM,Bauman_Guy,Konstantin Popov,2907,D349B,W371W,W97W,W437B,L12W,W87W,W365B,W15B,W339W,W21W,L1B,8.5,68.5,71,50.25,0,8,3,2830
12,15,DEU,GM,Msb2,Matthias Bluebaum,3112,W389W,W394B,D149W,W280W,W11B,D2B,D25W,W348B,W38W,L23B,W34W,8.5,68,70.5,51,0,7,3,2916
13,4,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W112B,W456W,L40B,W438W,W381B,D83W,W79B,W14W,W37B,L9W,W44W,8.5,65.5,67.5,47.75,0,8,4,2815
14,68,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2838,W45B,W417W,W474B,L339B,W191W,W141W,W352B,L13B,W50W,D17B,W41B,8.5,64.5,66.5,47.25,0,8,4,2830
15,10,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W566B,W107W,D280B,W398W,W44B,D355W,D43B,L11W,W60B,W340W,W37B,8.5,61.5,61.5,45.5,0,7,4,2839
16,69,USA,GM,HeartAblaze,,2844,L387W,W305B,W471W,W75B,W379W,L82B,D154W,W90W,W45B,W33W,W39B,8.5,58,59,45.75,0,8,4,2652
17,21,USA,GM,SpeedofLight0,Andrew Hong,3111,W471W,L458B,W311W,W476B,W169W,W367B,W346W,L23B,W26B,D14W,W43B,8.5,53,54,39.75,0,8,4,2774
18,13,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W464W,W378B,W56W,W36B,W34W,W353B,L4B,D28W,W43B,D6B,L8W,8,73.5,75.5,49,0,7,4,2902
19,7,RUS,GM,Grischuk,Alexander Grischuk,3058,W113W,W54B,W356W,D348B,D6W,W340B,W61W,W22B,L5W,L24B,W71W,8,73,78,53.75,0,7,3,2877
20,9,RUS,GM,Duhless,Daniil Dubov,3122,W94W,W382B,L367W,W55B,W60W,W31B,W355W,W24W,L2B,W61B,L7W,8,71.5,75.5,52.5,0,8,4,2855
