Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,1,USA,GM,Hikaru,Hikaru Nakamura,3295,W437W,W291B,W21W,W158B,W28W,L2B,W30W,W8B,W26W,W3B,W9W,10,76.5,76.5,66.5,0,10,4,2981
2,13,SRB,GM,mishanick,Aleksei Sarana,3101,W438W,W125B,W22W,W115B,W286B,W1W,L3W,W11B,W20W,W34W,W7B,10,75,75,66,0,10,5,2987
3,6,UZB,GM,Javokhir_Sindarov05,Javokhir Sindarov,3145,W81B,W397W,W40B,W43W,W44B,W12W,W2B,L26W,W4B,L1W,W14W,9,80,81,63.5,0,9,5,2990
4,15,DEU,GM,Msb2,Matthias Bluebaum,3124,W56W,W84B,W117W,D29B,W71W,W32B,D11W,W90B,L3W,W40B,W20W,9,73,78.5,61.75,0,8,4,2848
5,17,USA,GM,Shankland,Sam Shankland,3053,W316W,W86B,W119W,W190B,D27W,W13W,L26B,W281W,D6B,W18W,W17B,9,71,74,58.25,0,8,3,2882
6,5,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W274W,W314B,W295W,L27B,W299W,W117B,W43W,D10B,D5W,W11B,W12W,9,65,65,48.75,0,8,3,2858
7,19,IND,GM,champ2005,Raunak Sadhwani,3030,W257W,W35B,W64W,W46W,D281B,L11B,W139W,W23B,W8W,W33B,L2W,8.5,75,76,54.75,0,8,3,2894
8,9,USA,GM,jefferyx,Jeffery Xiong,3013,W439W,W95B,W47W,W25B,D191W,W27B,W281W,L1W,L7B,W45W,W30B,8.5,72.5,72.5,51.75,0,8,4,2908
9,11,RUS,IM,Rud_Makarian,Rudik Makarian,3132,W36W,D93B,W118W,W66B,W306W,L281B,W115W,W27B,W13W,W26B,L1B,8.5,70.5,74,54.5,0,8,3,2888
10,24,IRN,FM,rezamahdavi2008,Reza Mahdavi,3068,L280B,W267W,W134B,W351W,W171B,W39W,W42B,D6W,L15B,W29W,W26W,8.5,65,65.5,46,0,8,3,2791
