Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W372W,W85B,W123W,W19B,W222W,W12W,L16B,W62W,W11B,W4W,D2B,9.5,76,80.5,67.75,0,9,3,2979
2,39,CHN,GM,xxysoul6,Xu Xiangyu,2990,W80W,W156B,W388W,W367W,D37B,W20W,W7W,D16B,W41W,W5B,D1W,9.5,76,80,67.5,0,8,2,2997
3,20,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3044,W295B,W191W,L63B,W471W,W415B,W34W,W39B,W25W,D38W,W16B,W11B,9.5,65.5,67.5,56.75,0,9,5,2878
4,11,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W96W,W64B,W78W,L358B,W61W,W23B,W24W,W6B,W16W,L1B,W17W,9,78,84,68.5,0,9,3,2917
5,10,USA,GM,jefferyx,Jeffery Xiong,3067,W104B,W42W,W99B,W386W,L18B,W389W,W33B,W65W,W17B,L2W,W20B,9,73,77,59.5,0,9,5,2898
6,41,IND,GM,Harsha_Bharathakoti,Harsha Bharathakoti,2912,W428W,W45B,W59W,W91B,L11B,W77W,W365B,L4W,W359B,W54B,W38W,9,71.5,74.5,57,0,9,5,2874
7,12,USA,GM,FabianoCaruana,Fabiano Caruana,3101,W506B,W122W,W469B,W54B,W39W,D361W,L2B,W43W,W58B,W37W,D15B,9,68,69,52.5,0,8,4,2939
8,15,MEX,GM,Jospem,Jose Martinez,3073,W447W,W497B,W46W,W23W,L361B,D56W,W381B,W60W,D20B,W55B,W22W,9,65,66,53,0,8,3,2875
9,23,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,2931,W384W,L370B,W320W,W425B,W371B,W48W,W19W,L37B,W358W,W30B,W35W,9,62.5,64.5,52,0,9,3,2830
10,13,USA,GM,SpeedofLight0,Andrew Hong,3111,W391W,W507B,W470W,W389B,L55W,W94B,L74W,W367B,W21W,W36B,W27B,9,59.5,60.5,46.5,0,9,6,2833
11,6,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W480B,W73W,W68B,W21B,W6W,W18W,D37B,W58W,L1W,W12B,L3W,8.5,81,83,60.25,0,8,4,2985
12,18,IND,GM,mitrabhaa,Mitrabha Guha,2938,W183B,W87W,W92B,W359W,W358W,L1B,W55W,W74B,D37W,L11W,W40B,8.5,72,77,55.25,0,8,4,2954
13,32,NLD,GM,GMBenjaminBok,Benjamin Bok,3076,W83B,W382W,W75B,D377W,W60B,L57B,W376W,L15W,W365B,W50W,W37B,8.5,66,70.5,52.75,0,8,5,2856
14,16,RUS,GM,Grischuk,Alexander Grischuk,3058,L344B,W144W,W69W,W128B,D92W,W152B,W377W,W361B,L15B,W47W,W52W,8.5,64.5,65.5,52.75,0,8,3,2767
15,1,USA,GM,Hikaru,Hikaru Nakamura,3276,U--,L124B,W246B,W269W,W268B,W84W,W67W,W13B,W14W,W38B,D7W,8.5,60.5,64,53.5,0,8,4,2781
16,3,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W320W,W131B,W365W,W114B,W17W,D58B,W1W,D2W,L4B,L3W,W43B,8,77.5,79.5,52.75,0,7,3,2968
