Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,3,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W547B,W622W,W79B,W515W,W27B,W22W,W4B,D39W,D2B,W19W,W3B,10,72,73,64.5,0,9,5,2964
2,5,BLR,GM,DenLaz,Denis Lazavik,3104,W240B,W479W,W165B,W469W,W67B,W40W,L39W,W26B,D1W,W20B,W12W,9.5,73.5,78.5,66,0,9,5,2916
3,6,USA,GM,HansOnTwitch,Hans Niemann,3128,W210W,W123B,W103W,L468B,W397W,W43B,W28B,W5W,W39B,W21W,L1W,9,74.5,77.5,61.5,0,9,4,2904
4,7,MEX,GM,Jospem,Jose Martinez,3073,W451B,W89W,W505B,W68W,W31B,W480W,L1W,L25B,W24W,W33B,W21W,9,73,73,55,0,9,4,2905
5,36,VNM,CM,ChessFighter_2011,Dau Khuong Duy,2989,W459W,D176B,W158W,W548B,D51B,W48W,W77B,L3B,W68W,W30W,W19B,9,68.5,68.5,52.75,0,8,3,2813
6,2,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3044,W320W,W186B,W555W,W516B,L40W,W24W,W67B,L20W,W75B,W28W,W14W,9,68,70,54.5,0,9,4,2888
7,98,GEO,GM,David_Arutinian,David Arutinian,2836,W519W,W623B,W500W,W10W,L39B,L56B,W108W,W478B,W40B,W67W,W20W,9,65,66,51,0,9,3,2814
8,86,IRN,IM,MetiForce,Mahdi Gholami Orimi,2969,W153W,L558B,W256W,D46B,W158W,W209B,W324B,W231W,D36W,W25B,W54W,9,63.5,65.5,55.75,0,8,3,2802
9,13,IND,GM,champ2005,Raunak Sadhwani,2995,D583B,W546W,W206B,W147W,D120B,L44B,W182W,W485B,W468W,W23W,W31B,9,61,62.5,51,0,8,3,2769
10,24,IND,GM,FGHSMN,Bharath Subramaniyam.H Harishankkar,2851,W573W,W597B,W78W,L7B,W50W,W29B,W291B,W120W,L19B,W44W,D13W,8.5,69,70,48.75,0,8,3,2852
11,40,SOM,GM,Sychev_Klementy,Klementy Sychev,3002,W266W,W295B,D109W,W117W,W104B,W76B,L467W,L42B,W114W,W131B,W52B,8.5,66.5,71,53.25,0,8,5,2795
12,114,IND,IM,jumpingknight20,Ethan Vaz,2835,W628W,W631B,L32W,W510B,W143B,D34W,W145B,W27B,W15W,W39W,L2B,8.5,66.5,67.5,46,0,8,5,2874
13,8,SRB,GM,mishanick,Aleksei Sarana,3038,W162W,D74B,L507W,W300B,W478B,W218W,W102B,W76W,D23B,W35W,D10B,8.5,66,70,54.25,0,7,3,2748
14,50,UKR,GM,eljanov,Pavel Eljanov,2862,W692W,L205B,W250W,W561B,W479W,W41B,W54W,D36B,W42W,W32W,L6B,8.5,65,65,46.5,0,8,2,2846
15,45,IND,GM,nrvisakh,Visakh NR,2968,W196B,L207W,D113B,W245W,W295B,W206W,W51B,W474W,L12B,W107W,W41B,8.5,64,68.5,51.25,0,8,4,2683
16,51,INT,FM,snowlord,Ivan Yeletsky,2931,L313B,W675W,W171B,W558W,W63B,W167B,L36W,D50B,W104W,W51B,W39W,8.5,63,63,46.75,0,8,4,2713
17,46,ESP,GM,Fandorine,Maksim Chigaev,2933,W530W,L104B,L143B,W571W,W213B,W151W,W166B,W483W,D45W,W59B,W56W,8.5,60.5,62.5,46.25,0,8,3,2685
18,70,SWE,IM,Seochesspie,Seo Jungmin,2839,L596W,W695B,W190W,W110B,W144W,W496B,W472B,L19W,W26W,D36B,W47B,8.5,60.5,60.5,47.5,0,8,5,2839
19,16,RUS,GM,Prizant_academy,Ivan Zemlyanskii,3183,W676W,W174B,W486W,L102B,W470W,W69B,W31W,W18B,W10W,L1B,L5W,8,74.5,74.5,49,0,8,3,2881
20,25,RUS,GM,Volodar_Murzin,Volodar Murzin,3014,L243B,W155W,W572B,W88W,W109B,W152W,W466W,W6B,W25W,L2W,L7B,8,73.5,75.5,52,0,8,3,2817
21,27,SRB,GM,Beca95,Aleksandar Indjic,2990,W132B,D487W,W176B,W116W,W42B,W73W,D120W,W71B,W56W,L3B,L4B,8,72.5,77.5,53.75,0,7,4,2864
22,41,IRN,FM,artin10862,Artin Ashraf,2961,W236B,W179W,W175B,W485B,W48W,L1B,L44W,W103W,L98B,W93W,W77B,8,70,75,50.5,0,8,4,2806
