Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,15,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W127W,W345B,W400W,W318B,W49W,W69B,W8W,W11W,D3B,W5W,L2B,9.5,73.5,75.5,61.5,0,9,3,2989
2,11,USA,GM,jefferyx,Jeffery Xiong,3067,W504W,W441B,W54W,W319W,D44B,D48W,W327B,W15W,W17B,D6B,W1W,9.5,67.5,67.5,56,0,8,3,2915
3,6,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W246B,W214W,W31B,W17W,L313B,W33W,W43B,W316W,D1W,D8B,W18W,9,72.5,75.5,60,0,8,3,2956
4,12,RUS,GM,Grischuk,Alexander Grischuk,3058,W200B,W188W,W314B,D72W,L16B,W13W,W86B,D26W,W319B,W312W,W15B,9,69.5,74,58.75,0,8,5,2879
5,5,SRB,GM,mishanick,Aleksei Sarana,3038,W388W,W371B,L46W,W386B,W20W,W19B,W313W,W45B,W18W,L1B,W16W,9,67.5,70,53.5,0,9,4,2892
6,13,BLR,GM,DenLaz,Denis Lazavik,3104,L126W,W107B,W388W,W368B,W73B,W31W,W319B,W53W,W311B,D2W,D7W,9,67,69.5,54.75,0,8,5,2842
7,17,IND,GM,vi_pranav,Pranav V,3103,W352W,D358B,W403B,W89W,L48B,W346W,W44W,W72B,W9W,W11W,D6B,9,64.5,66.5,53.25,0,8,2,2882
8,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W109W,W453B,W19W,D316B,W33W,W16W,L1B,W69W,W10B,D3W,D12B,8.5,77.5,78.5,57.25,0,7,2,2966
9,29,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3026,W488W,W51B,W34W,W20B,W68W,W15B,D11B,L311W,L7B,W33W,W39B,8.5,76.5,76.5,56.25,0,8,4,2924
10,24,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W374B,W80W,L15B,W52W,W81B,D314B,W46W,W71B,L8W,W86B,W35W,8.5,70.5,73.5,53.75,0,8,4,2848
11,3,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W117W,W451B,W401W,W43B,W340W,W313B,D9W,L1B,W314W,L7B,W17W,8.5,67,68,45.25,0,8,3,2945
12,16,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W485B,W335W,W38B,W364W,L15W,L174B,W36W,W83B,W318B,W21W,D8W,8.5,64.5,65,47.75,0,8,4,2868
13,81,USA,GM,HeartAblaze,,2844,W489W,W390B,L23W,W197B,D111W,L4B,W129B,W70W,W126B,W315B,W59W,8.5,61,61,41,0,8,5,2755
14,42,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2970,W410B,L159W,W392B,W75W,W345W,D333B,L71W,W336B,W73B,W74W,W30W,8.5,54,56,42.25,0,8,4,2693
15,98,CUB,GM,CarlosAlbornoz,Carlos Daniel Albornoz Cabrera,2837,W116W,W238B,W10W,W18W,W12B,L9W,W23B,L2B,W316W,W85B,L4W,8,78.5,82,55,0,8,4,2986
16,32,RUS,GM,shimastream,Aleksandr Shimanov,3025,W276B,W190W,D32B,W323W,W4W,L8B,W27W,D37B,W56W,W53B,L5B,8,73.5,75.5,50.5,0,7,2,2915
17,40,SVN,GM,Anton_Demchenko,Anton Demchenko,2898,W152B,W444W,W36B,L3B,W22W,W348B,W328W,W85B,L2W,W311W,L11B,8,70.5,71.5,44.5,0,8,4,2945
18,25,AUT,GM,BilodeauA,Kirill Alekseenko,3003,W330W,W94B,W254W,L15B,W101W,W24B,W174W,W68B,L5B,W45W,L3B,8,70,73,47,0,8,3,2884
19,61,LTU,GM,ContrVersia,Valery Kazakouski,2838,W105W,W442B,L8B,W169W,W112B,L5W,W108W,L52B,W159W,W51B,W53W,8,66.5,67.5,43,0,8,3,2769
20,101,ARM,FM,Rud_2008,Rudolf Pashikyan,2796,W104W,W177B,W365B,L9W,L5B,W165W,W76W,D313B,D69B,W320W,W47B,8,66,69,45,0,7,3,2819
21,34,DEU,GM,rasmussvane,Rasmus Svane,2941,D74B,W359W,W125B,D73W,W366B,L53B,W106W,W55W,W52B,L12B,W60W,8,64.5,67.5,45.5,0,7,3,2751
22,125,CYP,FM,Jagerrmeisterr,Volkan Sevgi,2650,W189W,W37B,L312B,W276W,L17B,W246B,L30W,W65B,W100W,W319W,W46B,8,63.5,65.5,43,0,8,4,2805
23,10,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W490B,W336W,W13B,L69W,W254B,D46W,L15W,W125B,W101W,W72B,D26B,8,63.5,63.5,41.5,0,7,5,2819
24,92,ARG,GM,Rodalquilar,Leonardo Tristan,2776,W443W,W110B,L326B,W82W,W349B,L18W,W115B,L315B,W111W,W99B,W52W,8,61,62,42.5,0,8,4,2724
25,28,RUS,GM,dropstoneDP,David Paravyan,2992,W505B,D125W,D103B,D128W,D79W,D70B,W102W,W159W,W323B,W314B,D27W,8,61,61,42,0,5,3,2702
26,46,FRA,GM,Marcan2b,Marc-Andria Maurizzi,2700,W216B,W161W,W70B,U--,W160W,D71W,W207B,D4B,D85W,W32B,D23W,8,58.5,62.5,47.5,0,6,4,2815
27,84,DEU,IM,The_Machine04,Ruben Gideon Köllner,2764,W421B,W163W,D344W,L332B,W389W,W74B,L16B,W124W,W123B,W313W,D25B,8,56,58,39.5,0,7,3,2772
28,140,CHE,GM,CaspiIsrael,Israel Caspi,2744,W438B,L47B,W369W,W244W,L56B,L330W,W218B,W167W,W49B,W44W,W68W,8,54.5,56,37,0,8,3,2722
29,122,GRC,FM,AlexPapasimakopoulos,Alexandros Papasimakopoulos,2723,D123B,D211W,L402B,W247W,W408W,L133B,W114B,W217W,W142B,W318W,W45B,8,48.5,50.5,38.25,0,7,3,2587
30,18,IRN,IM,Sina_Movahed,Sina Movahed,3044,W292B,W348W,W39B,L44W,W32B,L45W,W22B,W174W,W59B,D35W,L14B,7.5,69,70,43.75,0,7,5,2838
31,74,FRA,GM,baki83,Etienne Bacrot,2889,W450B,W76W,L3W,W124B,W175W,L6B,L51W,W109B,D63W,W141B,W80W,7.5,67,68,39.5,0,7,4,2732
32,106,INT,IM,MyDream003,Zou Chen,2928,W194B,W399W,D16W,D343B,L30W,W58B,W77W,W43W,D48B,L26W,W83W,7.5,66,68.5,43.5,0,6,2,2824
