Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,7,SRB,GM,mishanick,Aleksei Sarana,3038,W150W,W300B,W54W,W330B,W10W,D9B,W56B,W18W,D2B,W3W,W16W,10,77,78.5,69.5,0,9,3,2964
2,10,USA,GM,jefferyx,Jeffery Xiong,3067,W496B,W270W,W334B,W335W,W11W,W329B,W8B,D3W,D1W,D9B,W17W,9.5,71,71,57.25,0,8,4,2962
3,13,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W188W,W139B,W388W,D4B,W39W,W22W,W37B,D2B,W21W,L1B,W19B,9,78,81,61.75,0,8,3,2943
4,58,USA,GM,penguingm1,Andrew Tang,2982,W406B,W472W,W112B,D3W,W6W,L19B,W80W,W40W,D43B,W20W,W27B,9,72,73,56.75,0,8,3,2877
5,11,ARM,GM,Njal28,Aram Hakobyan,3041,W137W,W51B,W61W,W381B,L329W,D25B,W331W,W330B,D16W,W325B,W9W,9,68.5,71.5,57.75,0,8,4,2885
6,17,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3026,W375W,W168B,W382W,D38W,L4B,W86W,W81W,W162B,D53B,W68W,W21B,9,65.5,68.5,52.25,0,8,3,2833
7,39,AZE,GM,Durarbayli,Vasif Durarbayli,2925,W454W,L88B,W156W,W82W,L108B,W353B,W64W,W90W,W52B,W29W,W32B,9,65,66.5,54,0,9,3,2692
8,19,RUS,GM,shimastream,Aleksandr Shimanov,3025,W230W,W126B,W69W,W35W,W28B,W205B,L2W,D19B,W22W,L16B,W34W,8.5,75,79,57,0,8,3,2910
9,21,PER,IM,MITerryble,Renato Terry,3002,W515W,W65B,W100W,W345B,W59W,D1W,W333B,D17B,W51W,D2W,L5B,8.5,73.5,73.5,50.75,0,7,3,2930
10,29,DEU,GM,GM_dmitrij,Dmitrij Kollars,3000,W432W,W82B,W108W,W53W,L1B,W109B,W92W,W66B,D17W,D32B,D11W,8.5,73,75,53,0,7,3,2890
11,31,SRB,GM,DrVelja,Velimir Ivic,2963,W148W,W63B,W144W,W45W,L2B,W50W,W334W,L51B,W61W,W33B,D10B,8.5,72.5,77.5,56.75,0,8,2,2794
12,14,DEU,GM,Msb2,Matthias Bluebaum,3112,W441B,W471W,L33B,W163W,W62B,L53B,W128W,W109B,D13W,W46B,W38W,8.5,64.5,65.5,46.75,0,8,4,2748
13,67,ARM,FM,Alex_Sahakyan2006,Alex Sahakyan,2698,W97W,W393B,L353W,W417B,W117B,L32W,W114W,W344B,D12B,W42W,W43B,8.5,62,64,47.75,0,8,5,2756
14,9,USA,GM,FabianoCaruana,Fabiano Caruana,3101,W482W,W431B,W40W,L59B,W362W,D345B,W33W,L22B,W72W,W51B,W44W,8.5,62,63,45.75,0,8,2,2776
15,65,NOR,FM,ELECTRODYNAMIC_DRACULA,Havard Haug,2884,D169W,L143B,W164W,W229B,W177W,W259B,L36W,W63W,W41B,W56W,W77W,8.5,61,64.5,49,0,8,3,2714
16,37,ARM,GM,Hrant_ChessMood,Hrant Melkumyan,2963,W304W,W459B,W415W,L333W,W342B,W60B,W197W,W20W,D5B,W8W,L1B,8.5,60.5,61.5,42,0,8,3,2883
17,5,FRA,GM,LyonBeast,Maxime Vachier-Lagrave,3125,W386W,W452B,W87W,D22B,W34W,W36B,W18B,D9W,D10B,D19W,L2B,8,75,76.5,50.5,0,6,3,2935
18,12,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W156B,W96W,W52B,W68W,W24B,W333B,L17W,L1B,L35W,W108W,W61B,8,72.5,77.5,52,0,8,5,2891
19,38,USA,GM,DominguezOnYoutube,Leinier Dominguez Perez,2968,W122B,W146W,W420B,D336B,W55W,W4W,D32B,D8W,W56B,D17B,L3W,8,72.5,74.5,51,0,6,3,2942
20,26,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2970,W159B,W117W,W105B,W25W,L205W,W45B,W35W,L16B,W327W,L4B,W60W,8,71.5,76.5,54,0,8,3,2833
21,35,USA,GM,Shankland,Sam Shankland,2903,W440W,W114B,W80W,D23B,W81B,D336W,W61B,W42W,L3B,W53W,L6W,8,71.5,73.5,49,0,7,3,2872
22,42,USA,GM,TigrVShlyape,Gata Kamsky,2866,W149B,W356W,W430B,D17W,W347W,L3B,W55W,W14W,L8B,W40B,D23W,8,70.5,72.5,47,0,7,3,2870
23,120,VEN,IM,CarlosjPineror,,2726,W497B,W111W,W27B,D21W,L36W,W374B,L39W,W146B,W331W,W81B,D22B,8,66,66,43,0,7,5,2781
24,33,DEU,GM,rasmussvane,Rasmus Svane,2941,W179W,W123B,W372W,W373B,L18W,D40B,D25W,L33B,W112W,W57B,W71B,8,65.5,69,45.75,0,7,4,2739
25,74,ESP,GM,AlexeiShirov,Alexei Shirov,2822,W266B,W416W,W411B,L20B,W65W,D5W,D24B,W340W,D42B,W82W,D26B,8,64.5,66.5,42.25,0,6,2,2787
26,25,RUS,GM,dropstoneDP,David Paravyan,2992,W481W,W468B,W342W,D55B,D44W,W87W,D53B,W46B,D32W,D34B,D25W,8,64.5,65.5,43.25,0,5,2,2821
27,27,USA,GM,OparinGrigoriy,Grigoriy Oparin,3086,W344W,W119B,L23W,W183B,W384W,L54B,W357B,W197W,W45W,W35B,L4W,8,64,67,43,0,8,4,2739
28,36,BIH,IM,mbojan,Bojan Maksimović,2948,W142B,W93W,W357B,W380W,L8W,L334B,W359W,W58B,L33W,W91B,W64W,8,61.5,64.5,43.5,0,8,4,2711
29,195,ZAF,CM,Statham,Matfey Rogov,2692,W289B,L335W,W225B,W422B,W78W,L35W,W67B,W338B,W66W,L7B,W75W,8,60.5,62.5,41,0,8,5,2772
30,199,TUR,FM,ozates,Tuna Özateş,2635,W223B,W331W,L34B,L349B,W111W,W387B,W358W,L35B,W59B,W109W,W53B,8,59.5,62.5,43,0,8,4,2799
31,23,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,2931,W237W,W401B,W384W,W327W,L336B,L92B,W57W,L61B,W65W,W106B,W51W,8,59,61.5,43,0,8,2,2747
