Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,2,FRA,GM,Firouzja2003,Alireza Firouzja,3228,W452W,W31B,D33W,W47W,W3B,W306W,W21B,W42B,W2W,W12W,L5B,9.5,78.5,78.5,65.75,0,9,4,2990
2,1,USA,GM,Hikaru,Hikaru Nakamura,3295,W179B,W176W,W367B,W310W,W10W,W9B,W12W,W17B,L1B,D3W,W19B,9.5,74.5,77,62.75,0,9,5,2969
3,51,POL,IM,Szparu,Miłosz Szpar,2881,W391B,W351W,W92W,W19B,L1W,W335W,W6B,W4W,W300B,D2B,W14W,9.5,73,75,60.75,0,9,4,2983
4,14,RUS,IM,Rud_Makarian,Rudik Makarian,3132,W329W,W66B,W65W,W27B,L17W,W315B,W304W,L3B,W22W,W302B,W12W,9,72,76.5,59,0,9,4,2864
5,3,USA,GM,DanielNaroditsky,Daniel Naroditsky,3094,W410B,W95W,W43B,D24W,L307B,W188B,W158W,W41B,D16W,W300B,W1W,9,68,69,55.5,0,8,5,2904
6,13,USA,GM,Shankland,Sam Shankland,3053,W172B,L49W,W213B,W66W,W314B,W100W,L3W,W158B,W44B,W42W,W15W,9,66,70,53.5,0,9,5,2807
7,8,RUS,GM,Andreikka,Andrey Esipenko,3100,L120W,W127B,W376W,W323B,W135W,W27B,W320W,L12B,W18W,W45B,W13W,9,64.5,66.5,53,0,9,4,2820
8,10,USA,GM,jefferyx,Jeffery Xiong,3013,W258W,W79B,W337W,W44B,L45W,L29B,W155W,W63W,W304B,W43W,W21B,9,64.5,66.5,52,0,9,4,2837
9,29,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3005,W128B,W303W,W114B,W312W,W301B,L2W,D63B,L16W,W65B,W35W,W28B,8.5,70.5,76,55.25,0,8,5,2867
10,20,PRY,GM,gena217,Guillermo Vazquez,3037,W104W,W411B,W375W,W350W,L2B,W43W,D28B,W307W,L15B,W36W,W41B,8.5,63.5,64.5,43.25,0,8,2,2894
11,28,DEU,GM,rasmussvane,Rasmus Svane,3012,W432W,W380B,W343W,L63W,L317B,W96B,D70W,W313B,W312W,W73B,W29W,8.5,54,55,40.25,0,8,4,2673
12,26,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2963,W215W,W390B,W201W,W46B,W309W,W63B,L2B,W7W,W17W,L1B,L4B,8,72,74,46,0,8,3,2973
13,18,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3015,W418W,W75B,W72W,W67B,L63W,D35B,W40W,D18B,W46B,W301W,L7B,8,72,73,49.75,0,7,3,2856
14,9,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W110B,W94W,D47B,W365W,W53B,W307W,D301B,D15W,D45B,W17W,L3B,8,71,73.5,49.5,0,6,2,2900
15,23,POL,IM,Kacparov,Kacper Drozdowski,2967,W251B,W412W,L312B,W62B,W99W,W48W,W46B,D14B,W10W,D21W,L6B,8,68.5,69.5,47,0,7,3,2852
16,25,RUS,GM,VladimirKramnik,Vladimir Kramnik,2994,W318B,W123W,W378B,W100W,L42B,W331W,D29W,W9B,D5B,L19W,W44W,8,67.5,69.5,46.25,0,7,3,2912
17,31,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3080,W267B,W59W,W260B,W358W,W4B,W300B,W42W,L2W,L12B,L14B,W53W,8,67.5,69,43.5,0,8,4,2948
18,41,USA,GM,Zkid,Steven Zierk,2925,W455B,L97W,W104B,W303B,D93W,W94W,W73B,D13W,L7B,W64W,W50B,8,67.5,67.5,45.5,0,7,5,2711
19,7,IND,GM,vi_pranav,Pranav V,3099,W442B,W325W,W373B,L3W,W105B,W37W,W310B,L300W,W32B,W16B,L2W,8,67,68,42,0,8,6,2922
20,32,ARG,GM,Genghis_K,Federico Perez Ponsa,2946,W339W,W333B,W98W,W101B,L300W,D71B,W68W,D301W,L43B,W34W,W51B,8,64.5,68.5,47.75,0,7,3,2784
21,19,ESP,GM,tptagain,David Anton Guijarro,3015,W433B,W431W,D158B,W338W,W51W,W119B,L1W,W28B,W29W,D15B,L8W,8,64,65,40,0,7,3,2869
