Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,10,DEU,GM,frederiksvane,Frederik Svane,3041,W505B,W148W,W55B,W32W,W34W,L9B,W338B,W17W,W24B,W11W,D2W,9.5,75,75,61.75,0,9,4,2906
2,11,BLR,GM,DenLaz,Denis Lazavik,3205,W369W,W352B,W23W,W375B,W322W,W46B,W17W,W9W,L11B,W5W,D1B,9.5,72.5,75.5,62.25,0,9,3,2914
3,7,DEU,GM,Msb2,Matthias Bluebaum,3124,W147W,W344B,W410W,L15B,W102W,W334B,W327W,W8B,D16W,W21B,W12W,9.5,69,71,59,0,9,4,2861
4,9,USA,GM,FabianoCaruana,Fabiano Caruana,3098,L137W,W419B,W486W,D49B,W397W,W54B,W59W,W19W,W15B,W320B,W11W,9.5,63,64,55,0,9,4,2761
5,15,RUS,GM,dropstoneDP,David Paravyan,3097,W298W,W140B,W141W,L338B,W237W,W326B,W74W,W33B,W26W,L2B,W18W,9,66,67,52.5,0,9,3,2858
6,6,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3080,W469B,L58W,W270B,W412W,W25W,W104B,L10W,W23B,W327W,W321B,W22W,9,63.5,64.5,49,0,9,5,2792
7,17,RUS,GM,shimastream,Aleksandr Shimanov,3019,W446W,W456B,W38W,W329B,L17W,L19B,W228B,W35W,W104B,W322W,W26B,9,63.5,64.5,48.5,0,9,5,2820
8,32,AZE,GM,vugarrasulov,Vugar Rasulov,2937,W426B,L397W,W432B,W128B,W341W,W58B,W51W,L3W,W27B,W19B,W21W,9,63,65,53,0,9,6,2750
9,34,IRN,FM,ReadySkate,Hamidreza Ebrahimi Herab,2920,W506B,W139W,W376B,W51W,W20B,W1W,W325W,L2B,L21B,D28W,W37W,8.5,72,72,50.5,0,8,3,2929
10,46,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2924,W414W,D176B,W94W,W67B,D50W,W62B,W6B,L16W,W47B,D34W,W44W,8.5,71.5,73.5,55.75,0,7,4,2802
11,8,IND,GM,vi_pranav,Pranav V,3099,W357B,W273W,W19B,W348W,W339B,D320B,W15W,W325B,W2W,L1B,L4B,8.5,71,73,50.25,0,8,4,2970
12,59,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2715,D152W,W447B,W333B,W400W,W81W,W79B,D16B,D321W,W323B,W20W,L3B,8.5,66,67.5,47.5,0,7,4,2847
13,41,UKR,GM,Chesssplayer21,Platon Galperin,2838,W110W,W457B,W336W,L325B,W166W,W60B,D84B,W157W,L320W,W90B,W31B,8.5,63,64,47.25,0,8,4,2801
14,88,IMN,FM,hakanazeri2,Khagan Ahmad,2758,D205W,W501B,W163W,L362W,W167B,W41W,W31B,L15B,W333W,W78B,W34B,8.5,60.5,61,47.25,0,8,5,2680
15,44,UKR,GM,onyshchuk_v,Volodymyr Onyshchuk,2972,W85W,W66B,W61W,W3W,D16B,W65W,L11B,W14W,L4W,D25B,W46B,8,80,86.5,60.5,0,7,2,2880
16,18,RUS,GM,Grischuk,Alexander Grischuk,3085,W174B,W458W,W29B,W30W,D15W,W343B,D12W,W10B,D3B,L26W,D28B,8,75.5,76.5,51.5,0,6,4,2891
17,40,IND,GM,Vaathi_Coming,Aravindh Chithambaram,3008,W295B,W356W,W178B,W150W,W7B,W31W,L2B,L1B,W51W,L22B,W68W,8,72,73,46,0,8,3,2878
18,21,RUS,IM,Rud_Makarian,Rudik Makarian,3132,W428W,W40B,W48W,W93B,L325W,L55B,W63W,W74B,W52W,W33W,L5B,8,71.5,73.5,51.5,0,8,3,2824
19,94,USA,IM,Zurability,Zurab Javakhadze,2731,W427B,W187W,L11W,W144B,W105B,W7W,W331W,L4B,W328B,L8W,W61B,8,71,73,46,0,8,5,2856
20,13,USA,GM,OparinGrigoriy,Grigoriy Oparin,3003,W507W,W383B,W57W,W36B,L9W,W50B,L24W,W68B,W329W,L12B,W30W,8,70,70,45,0,8,4,2817
21,16,RUS,GM,Sibelephant,Vladislav Artemiev,3071,W192B,W116W,W418B,W80B,W347W,L325B,W55W,W28B,W9W,L3W,L8B,8,69.5,71.5,47,0,8,4,2890
22,20,SRB,GM,mishanick,Aleksei Sarana,3101,W312B,W460W,W56B,W39W,L46B,W27W,W48B,L24W,W50B,W17W,L6B,8,69.5,69.5,45.5,0,8,4,2811
23,97,AUS,IM,ExceptionallyDubious,James Morris,2797,W122B,W96W,L2B,W109W,W382B,D323W,D107B,L6W,W120B,W83W,W60W,8,69,72,47.25,0,7,3,2742
24,53,RUS,GM,alexrustemov,Alexander Rustemov,2835,W508B,W109W,L368B,W139W,W140B,W47W,W20B,W22B,L1W,L31W,W48B,8,67,67,47,0,8,5,2805
25,128,PSE,FM,MaLeK_Koniahli,Malek. Koniahli,2707,W188W,W200B,W332W,L322W,L6B,W160W,D110B,W137B,W79W,D15W,W65B,8,64.5,69,46,0,7,3,2770
26,4,RUS,GM,Duhless,Daniil Dubov,3118,W138B,W60W,W326B,U--,W362W,W80B,W320W,W328W,L5B,W16B,L7W,8,64.5,68,50,0,8,4,2889
27,90,SRB,FM,NikitaShandrygin,Nikita Shandrygin,2766,W213W,D142B,D208B,W115W,W225W,L22B,W103B,W164W,L8W,W330B,W66W,8,61,65,43,0,7,2,2647
28,47,USA,GM,TigrVShlyape,Gata Kamsky,2868,W509B,W459W,D107B,W360W,W157B,D331B,W337W,L21W,W62B,D9B,D16W,8,58,58,36,0,6,3,2863
29,114,GRC,FM,AlexPapasimakopoulos,Alexandros Papasimakopoulos,2754,W390W,W127B,L16W,D138B,W398W,W346B,W343W,L101W,D88B,W117B,W50W,8,57.5,60,39.5,0,7,3,2666
30,65,ARE,IM,Kirill_Klukin,Kirill Klukin,2925,W214W,W177B,W47W,L16B,D103W,W49B,W45B,L84W,W64B,W41W,L20B,7.5,69.5,73.5,48,0,7,4,2712
