Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W489W,W96B,W280W,W30B,W29W,W8B,D6W,W67W,W3B,W4W,D2B,10,75,75,65.75,0,9,4,2949
2,58,FRA,IM,Mr_Heisenberg13,Joseph Girel,2813,W199W,W113B,W130W,W7W,L5B,W229W,W329B,W19W,W23B,W14W,D1W,9.5,73,77,63,0,9,3,2917
3,8,MEX,GM,Jospem,Jose Martinez,3073,W146B,W75W,W24B,W357W,D10B,W322W,D16B,W317W,L1W,W46B,W14W,9,74.5,77.5,59.25,0,8,3,2908
4,10,SRB,GM,mishanick,Aleksei Sarana,3038,W453B,W134W,L71B,W99W,W76B,W48W,W22W,W30B,W6W,L1B,W20W,9,74,74,57.5,0,9,3,2854
5,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W309B,W111W,W97B,W330W,W2W,D67B,W13W,L6B,W318B,D15W,W16B,9,73,73,56.75,0,8,4,2930
6,5,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W101W,W417B,W386W,W23B,W204W,W324B,D1B,W5W,L4B,W10W,D8B,9,72,73,54.5,0,8,3,2933
7,7,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W168W,W133B,W396W,L2B,W103W,W53B,L31W,W97B,W11W,W23W,W22B,9,71,73,56,0,9,4,2816
8,9,USA,GM,SpeedofLight0,Andrew Hong,3111,W452W,W426B,W325W,W323B,W71W,L1W,W41B,D31B,W35W,W40B,D6W,9,68.5,68.5,50.25,0,8,4,2880
9,22,SRB,GM,Beca95,Aleksandar Indjic,2990,W366B,W115W,L61B,W393W,W32B,L97W,W37B,W56W,W59W,W18B,W15B,9,67,69,56,0,9,5,2764
