Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,14,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3015,W449B,D355W,W94B,W59W,W50B,D27W,W36B,W15B,W16W,W5B,D3B,9.5,71.5,71.5,62,0,8,6,2892
2,19,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2963,W113W,W56B,L14W,D88B,W71B,W319W,W279W,W31B,W68W,W275W,W8B,9.5,70,73.5,62.5,0,9,4,2770
3,20,USA,GM,rednova1729,Awonder Liang,3012,W232B,W71W,W48B,W14B,W207W,L275W,W19B,D276W,W28B,W26B,D1W,9,73,75.5,59.5,0,8,6,2869
4,9,SRB,GM,mishanick,Aleksei Sarana,3101,D322W,W73B,W397W,W30B,W34W,W8B,D275B,L9W,W27W,W21B,W20W,9,73,74.5,60.5,0,8,4,2872
5,2,MEX,GM,Jospem,Jose Martinez,3075,W266B,W97W,W326B,W278W,L277B,W53W,W17B,W13W,W275B,L1W,W9W,9,71,71,55,0,9,4,2909
6,11,DEU,GM,Msb2,Matthias Bluebaum,3124,W99W,W414B,W75W,D74B,D21W,D279B,W298W,D12B,W95W,W36B,W17W,9,68,69,54.25,0,7,2,2806
7,5,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W102W,W292B,D30W,W358B,L285W,W92B,W287W,D27B,W282B,W15W,W18B,9,65,67.5,54.5,0,8,5,2812
8,23,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3005,D68W,W302B,W321W,W91B,W44W,L4W,W283B,W285W,W11B,W276B,L2W,8.5,69.5,73,51.25,0,8,5,2846
9,27,DNK,GM,lilleper1,Jonas Bjerre,2903,W153W,W133B,W70W,W49W,U--,W47B,W23W,W4B,D26W,W13W,L5B,8.5,68,73,60.25,0,8,3,2856
10,8,IND,GM,vi_pranav,Pranav V,3099,D73B,W322W,L42B,W122W,W88W,D59B,W90W,W54W,D278B,W35B,W34W,8.5,66.5,70,53,0,7,1,2685
11,10,RUS,GM,dropstoneDP,David Paravyan,3097,W127B,W119W,W325B,D297W,W287B,W284W,D110B,D277W,L8W,W50B,W27W,8.5,62,65,48,0,7,4,2868
12,30,DEU,GM,rasmussvane,Rasmus Svane,3012,W267B,W51W,L49B,W369W,W330B,D70W,W286B,D6W,D19W,W74B,W26W,8.5,62,62,43.25,0,7,4,2769
13,15,USA,GM,Shankland,Sam Shankland,3053,W189W,D397B,W362W,W319W,W297B,W285B,W28W,L5B,W277W,L9B,W31B,8.5,59,60.5,42.25,0,8,3,2855
14,99,IRN,FM,Gangster-accountant01,Barad Yeganegi,2863,W447W,W120B,W2B,L3W,W60W,L18B,W61W,L20W,W108B,W58W,W43W,8,74,74.5,49.5,0,8,3,2752
15,35,GEO,GM,Lukianoo,Luka Paichadze,2927,W389W,W307B,W69W,W148B,L16W,W49B,W24B,L1W,W38B,L7B,W47W,8,71.5,73.5,47,0,8,5,2802
16,1,USA,GM,Hikaru,Hikaru Nakamura,3295,W61W,W253B,W43W,W331W,W15B,W276W,W277B,L275W,L1B,L17W,W48B,8,71,72,47,0,8,4,2903
17,34,RUS,GM,alexrustemov,Alexander Rustemov,2835,W268B,W385W,W89B,L98W,W90B,W293W,L5W,W59B,W32W,W16B,L6B,8,65.5,65.5,41.5,0,8,5,2812
18,18,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3080,W156B,W400W,L286B,W332W,W69B,W14W,W54B,W278B,L276W,W48B,L7W,8,65,66.5,44.5,0,8,5,2781
19,81,USA,FM,Bryanl106,Bryan Enming Lin,2818,W150W,W405B,L26W,W294B,W329W,W72B,L3W,W288W,D12B,W28W,D22W,8,65,66,41.25,0,7,3,2811
20,24,USA,GM,DanielNaroditsky,Daniel Naroditsky,3094,W205B,W78W,L44B,L313W,W361B,W309W,W65W,W14B,W53W,W24B,L4B,8,64.5,67,47,0,8,4,2682
21,57,AUT,GM,MarkusRagger,Markus Ragger,2903,D152W,W173B,W304B,W356W,D6B,W121W,L26W,W293B,W280W,L4W,W57B,8,63,65.5,42,0,7,4,2784
22,17,IRN,FM,rezamahdavi2008,Reza Mahdavi,3068,L122W,W259B,W189W,W174B,W89W,D286B,W299W,L28B,W30W,W278W,D19B,8,59.5,59.5,39.75,0,7,2,2706
