Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,2,USA,GM,Hikaru,Hikaru Nakamura,3276,W673B,W121W,D29B,W463W,W17B,W47W,W30B,W21W,L3B,W6W,W15B,9.5,80,80,66.5,0,9,4,2886
2,7,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W183B,W512W,D45B,W537W,D16B,W499W,W20B,W11W,W7B,W8W,D3B,9.5,74,77,64.25,0,8,3,2879
3,5,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W398B,W154W,W563B,W498W,D60B,W13W,W12B,D10B,W1W,W5B,D2W,9.5,73.5,75.5,63,0,8,4,2944
4,10,USA,GM,jefferyx,Jeffery Xiong,3067,W567W,W173B,W533W,D44B,W50W,W473B,D6W,D22B,W41W,W39B,W21B,9.5,69.5,71.5,59.25,0,8,4,2883
5,15,ARE,GM,Salem-AR,Salem AR Saleh,3104,W117B,W568W,W73B,W102W,W63B,L30W,W43B,W25W,W83B,L3W,W26W,9,75,77,59.5,0,9,5,2853
6,18,USA,GM,LevonAronian,Levon Aronian,3039,W674W,D105B,W492W,W27B,W480W,W322B,D4B,W30W,W10B,L1B,W20W,9,72.5,72.5,55,0,8,3,2862
7,21,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2912,W652B,W65W,L200B,W203W,W496B,W120W,W102W,W46B,L2W,W60B,W32W,9,67.5,67.5,52.5,0,9,4,2797
8,124,HUN,IM,CSB7,Balázs Csonka,2773,W617W,L481B,W245W,W75B,W325W,W467W,W62B,W465W,W24B,L2B,W23W,9,65.5,66.5,52,0,9,3,2785
9,13,DEU,GM,GM_dmitrij,Dmitrij Kollars,3000,W336B,W101W,L145B,W109W,D484B,D146W,W512B,W200W,W469B,W25W,W22B,9,61.5,65.5,54,0,8,4,2741
10,68,VNM,GM,crescentmoon2411,Nguyen Ngoc Truong Son,2913,W559W,W147B,W161W,W471B,W28W,W461B,D11B,D3W,L6W,D460B,W40W,8.5,75.5,78,56.25,0,7,3,2925
11,11,VNM,GM,wonderfultime,Tuan Minh Le,3088,W653B,W112W,W249B,W43B,W103W,W26B,D10W,L2B,W48W,D21W,D18B,8.5,75.5,75.5,53.5,0,7,4,2873
12,12,PER,IM,MITerryble,Renato Terry,3002,W490W,D155B,W105W,W45B,W44W,W474B,L3W,L41B,W134W,W74B,W46W,8.5,71,76,56,0,8,3,2809
13,25,USA,GM,Shankland,Sam Shankland,2903,W239B,D237W,W104B,W146W,W51B,L3B,D27W,W484W,W43B,D46W,W41W,8.5,70,75,55.25,0,7,4,2792
14,545,GRC,FM,npaipal,Nikolaos Poupalos,2386,L110B,D127W,W443B,W160W,D54W,W113B,D37B,W112W,W64W,W464B,W44B,8.5,68.5,69,51.5,0,7,4,2687
15,77,INT,GM,vladislavkovalev,Vladislav Kovalev,2875,W225W,W124B,W175B,W481W,L21B,W244W,D463B,W473W,W40W,W461B,L1W,8.5,67.5,72.5,51.75,0,8,3,2818
16,54,IND,GM,nrvignesh,Vignesh N.R,2892,W312B,D106W,W555B,W201W,D2W,L66B,D492W,W70B,W82W,W52B,W39W,8.5,66.5,69,51.75,0,7,4,2716
17,49,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,W603W,D114B,W601B,W493W,L1W,W149B,W51W,L40B,W58W,W55B,W42B,8.5,65.5,67,46.75,0,8,4,2792
18,42,SYR,IM,Rsnr,Arsene Kukhmazov,2845,U--,W137B,W239W,W204W,W512B,D64W,D108B,W34W,W27B,W66B,D11W,8.5,62,66,55,0,7,4,2717
19,34,INT,IM,Reader777,Read Samadov,2937,W285W,L331B,W187W,W212B,W152W,L466B,W105W,W487W,D120B,W48B,W53W,8.5,61.5,65.5,52.25,0,8,2,2694
20,80,USA,FM,1800_strength,Dachey Lin,2860,W618B,W143W,W85B,W72W,W460B,L39B,L2W,W65B,W28W,W83W,L6B,8,76,77,51,0,8,4,2853
21,8,DEU,GM,Msb2,Matthias Bluebaum,3112,W216W,W612B,W501W,W499B,W15W,W23B,W39W,L1B,D461W,D11B,L4W,8,72.5,73.5,46.5,0,7,3,2933
22,47,CHE,GM,Paralinch,Daniil Lintchevski,2923,W332W,W210B,D100W,D34B,W112W,W485B,W65W,D4W,W55B,D462B,L9W,8,72,76,51.25,0,6,3,2802
23,43,IRN,FM,artin10862,Artin Ashraf,2961,W232W,W110B,W118W,W68W,W64B,L21W,L66B,W111W,W466B,W24W,L8B,8,71.5,77,53,0,8,3,2777
24,17,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2970,D57B,W150W,W237B,W409W,W100B,D145W,W31B,W26W,L8W,L23B,W69W,8,71,73.5,49.75,0,7,3,2757
25,48,FRA,IM,scarabee43,Marco Materia,2909,L248B,W305W,W132B,W106W,W97B,W58W,W107B,L5B,W108W,L9B,W66W,8,70.5,75,52,0,8,3,2718
26,58,MNE,GM,Kiborg95,,2839,W247W,W126B,W111W,W148B,W88B,L11W,W481B,L24B,W100W,W72W,L5B,8,70,75,49.5,0,8,4,2735
27,121,AZE,FM,alreadybroken23,Allahverdi Hamidov,2761,W302B,D109W,W538B,L6W,W138B,W493W,D13B,W166W,L18W,W75B,W62W,8,68,71,46,0,7,4,2708
28,6,SRB,GM,mishanick,Aleksei Sarana,3038,W476W,W581B,W482W,W464W,L10B,L43B,W164W,W104W,L20B,W105B,W49W,8,67.5,69.5,45.5,0,8,2,2754
29,116,ARM,FM,TigranMukhutdinov,Tigran Mukhutdinov,2723,W631W,W160B,D1W,L40B,W125W,L104B,W304W,D92B,W147W,W80B,W83B,8,67.5,68.5,46.25,0,7,3,2745
30,59,USA,GM,TigrVShlyape,Gata Kamsky,2866,W556B,W611W,W122B,W331W,W61B,W5B,L1W,L6B,L66W,W154B,W86W,8,67.5,68.5,43,0,8,5,2774
31,95,DEU,FM,RandomNoob04,Moritz Weishäutel,2712,W242B,W78W,W253B,L460W,W471W,W477B,L24W,L107B,W92W,W85B,W61W,8,66.5,71.5,49.5,0,8,4,2706
32,83,CAN,IM,c63_amg,Artiom Samsonkin,2903,W256W,W170B,W488W,L61B,W93B,L40W,W147B,W163W,W470W,W62B,L7B,8,66.5,71.5,48,0,8,4,2741
33,79,UKR,IM,Mops_2004,Dmitriy Kushko,2760,W135W,W89B,L71W,D125B,W220B,D148W,L479W,W78B,W175W,W163B,W67B,8,64.5,70,51.25,0,7,5,2613
34,170,TUR,IM,dozer80,Ömer Faruk Özer,2717,W675W,D328B,W198W,D22W,L483B,W265W,W153B,L18B,W79W,W145B,W60W,8,62,62,42.5,0,7,2,2667
