Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,3,BLR,GM,DenLaz,Denis Lazavik,3205,W326B,W98W,W75B,W72W,W38B,W13W,W12W,D2B,W5B,D6W,D4W,9.5,81.5,85,71.25,0,8,4,2997
2,7,UZB,GM,Javokhir_Sindarov05,Javokhir Sindarov,3145,W130B,W478W,W516B,W69W,W26B,W7W,W11B,D1W,D4B,W20B,D6W,9.5,77.5,80,66.25,0,8,5,2962
3,15,DEU,GM,Msb2,Matthias Bluebaum,3124,W137B,W102W,W465B,W490W,L7B,W436W,W67B,W43B,D12W,W28B,W11W,9.5,70.5,73.5,60.25,0,9,5,2857
4,6,SRB,GM,mishanick,Aleksei Sarana,3101,W500W,W93B,W39W,W22B,W44W,L11W,W24B,W434B,D2W,W14W,D1B,9,80,83,65,0,8,4,2952
5,1,USA,GM,Hikaru,Hikaru Nakamura,3295,W86B,W497W,W29B,W462W,D37B,W40W,D6W,W38B,L1W,W15B,W20W,9,76.5,79.5,61.75,0,8,4,2961
6,14,NLD,GM,AnishOnYoutube,Anish Giri,3072,W403W,W128B,D17W,W113B,W330W,W183W,D5B,W431B,W37W,D1B,D2B,9,71.5,72.5,54.25,0,7,3,2910
7,48,USA,GM,Zkid,Steven Zierk,2925,W622B,W210W,W491B,W455W,W3W,L2B,W443W,L12B,W80W,W37B,W25B,9,67.5,67.5,49.5,0,9,4,2847
8,18,VNM,GM,wonderfultime,Tuan Minh Le,3080,W532W,W73B,W79W,L42B,W495W,L43W,W450B,W53B,W67W,W63W,W22B,9,66.5,68.5,53.5,0,9,4,2783
9,25,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3080,W95B,W531W,W131B,W100W,L250B,L39W,W242B,W444W,W81B,W24B,W19W,9,65,67,54.5,0,9,5,2836
10,30,TUR,IM,DonkyDonkyDonkey,Eray Kilic,3006,W419W,L446B,W133W,W533B,W219W,L23B,W93W,W27W,W61B,W18W,W21W,9,64,64,51,0,9,2,2773
11,21,ESP,GM,tptagain,David Anton Guijarro,3015,W568B,W76W,W526B,W71W,W129W,W4B,L2W,W39B,D18B,W12W,L3B,8.5,74,75.5,52.5,0,8,4,2908
12,12,CHN,GM,xiaotong2008,Xiao Tong,3116,W562W,W451B,W179W,W454B,W30W,W250W,L1B,W7W,D3B,L11B,W23W,8.5,72.5,74,51.25,0,8,2,2938
13,13,AZE,IM,Murad_Ibrahimli,Murad İbrahimli,2966,W148B,W496W,W41B,W468W,W63B,L1B,L22W,W29B,D107W,W49B,W56W,8.5,71.5,74.5,53.75,0,8,5,2857
14,17,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3005,W229B,W298W,W495B,D45W,L61B,W47W,W454B,W109W,W42W,L4B,W46W,8.5,66,69,49.25,0,8,3,2808
15,38,CAN,IM,aa175,Anthony Atanasov,2845,W180B,W160W,W529B,W493W,D18W,L435B,W104B,W45W,W65B,L5W,W41B,8.5,65.5,67.5,49,0,8,5,2833
16,37,DEU,GM,rasmussvane,Rasmus Svane,3012,W257W,W134B,W185W,L129B,L457W,W115B,W52W,D41B,W100W,W42B,W45B,8.5,65,69.5,55.25,0,8,4,2715
17,121,KOR,FM,puz2010,Semyon Puzyrevsky,2732,W399W,W576B,D6B,W512W,L68B,W330B,W452W,L28B,W178W,W107B,W55W,8.5,55,56,36.5,0,8,3,2788
18,5,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W623B,W48W,W70B,W28W,D15B,D68W,W430W,D37B,D11W,L10B,W67W,8,76.5,76.5,51.75,0,6,2,2905
19,4,MEX,GM,Jospem,Jose Martinez,3075,W460W,W150B,W138W,W24B,D62W,L37B,W66W,D42B,W34W,W38B,L9B,8,73.5,78,54.25,0,7,3,2847
20,20,USA,GM,DanielNaroditsky,Daniel Naroditsky,3094,W161W,W114B,L27W,W531B,W79W,W70B,W103W,W432B,W25B,L2W,L5B,8,73.5,75.5,49,0,8,5,2851
21,8,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3093,W94W,W106B,W141W,D433B,W42W,D62B,D28W,W181B,D26W,W31W,L10B,8,73,78.5,55,0,6,2,2857
22,65,UKR,FM,ValentunHulka,Valentyn Hulka,2875,W233W,W152B,W525W,L4W,W106B,W73W,W13B,L25W,W162B,W68B,L8W,8,72,74,48,0,8,5,2827
23,113,MDG,IM,Fy_Rakotomaharo,Fy Antenaina Rakotomaharo,2785,W263W,W255B,D435W,D52B,W127W,W10W,L38B,W62B,W30W,W64W,L12B,8,70.5,75,52.5,0,7,2,2866
24,54,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2924,W463B,W32W,W446B,L19W,W98B,W451W,L4W,W83B,W127B,L9W,W93B,8,70.5,74.5,48.5,0,8,6,2789
25,10,IND,GM,rpragchess,Praggnanandhaa Rameshbabu,3023,W597W,L188B,W186W,W74B,W465W,W29B,W81W,W22B,L20W,W26B,L7W,8,70,71,48.5,0,8,4,2799
26,42,USA,GM,TigrVShlyape,Gata Kamsky,2868,W127B,W208W,W527B,W207W,L2W,W71B,W41W,D429W,D21B,L25W,W75B,8,69.5,71.5,46.75,0,7,4,2850
27,128,IND,IM,Legendinunknown,Harshavardhan GB,2825,W239B,W256W,W20B,D40W,D452B,W31W,L434W,L10B,W74B,W162W,W63B,8,68,72.5,51.5,0,7,4,2834
28,60,RUS,GM,alexrustemov,Alexander Rustemov,2835,W334B,W577W,W540B,L18B,W111W,W101W,D21B,W17W,W429B,L3W,D32W,8,67,68,42.5,0,7,3,2824
29,93,RUS,FM,Artem_0degov,Аrtеm Odеgоv,2820,W267W,W471B,L5W,W537B,W208W,L25W,W132B,L13W,W73B,W128B,W64W,8,65,67,41.5,0,8,5,2800
30,43,AZE,FM,ilqar_74,Rustam Rustamov,2887,W414W,W91B,W528W,W456B,L12B,W54W,L432W,W84B,L23B,W79W,W80B,8,64.5,64.5,42,0,8,4,2744
31,32,POL,IM,Szparu,Miłosz Szpar,2881,W384W,W145B,L489W,W160B,W450W,L27B,W451B,W179W,W39W,L21B,W61W,8,61,63,44,0,8,3,2746
32,240,NOR,CM,RantomOpening,Rafail Antoniou,2679,W328W,L24B,D271B,W483W,W514B,D319B,W469W,W103B,D430W,W48W,D28B,8,56,58.5,39,0,6,2,2729
33,116,POL,WGM,Sanyura,Aleksandra Maltsevskaya,2769,L169B,W378W,W598B,L130W,W475B,L153B,W137W,W163B,W145W,W434B,W77W,8,55,56,38,0,8,4,2627
34,64,RUS,IM,dzhumagaliev,Ian Dzhumagaliev,2811,W589B,W502W,L207W,W540B,W313W,W102B,L429B,W129W,L19B,W131B,W83W,8,54,55,35.5,0,8,4,2740
35,81,USA,IM,WorriedEgg,Aaron Jacobson,2788,L472W,W476B,L127W,W552W,W541B,W146B,W230W,L162B,W134W,W140B,W62W,8,52,54,38,0,8,4,2599
36,24,RUS,IM,MatthewG-p4p,Matvey Galchenko,2915,W305W,L524B,L532W,W279B,W518B,W99W,W313W,L61B,W105W,W84B,W87W,8,51,53,42,0,8,3,2641
37,23,RUS,IM,Rud_Makarian,Rudik Makarian,3132,W133B,W74W,W437B,W47B,D5W,W19W,W435B,D18W,L6B,L7W,D49W,7.5,76.5,82,51.75,0,6,4,2944
38,33,IND,GM,Vaathi_Coming,Aravindh Chithambaram,3008,W386B,W115W,W156B,W489W,L1W,W141B,W23W,L5W,W43B,L19W,D39B,7.5,71,73,42.75,0,7,4,2876
39,102,UKR,CM,AmbartsumianTyhran2012,Tyhran Ambartsumian,2645,W196B,W315W,L4B,W534B,W456W,W9B,W64W,L11W,L31B,W76W,D38W,7.5,70,72,42.75,0,7,3,2840
40,22,DNK,GM,lilleper1,Jonas Bjerre,2903,W579W,W190B,W89W,D27B,W80W,L5B,D61W,D436B,W104B,L46W,W69B,7.5,70,71,44.25,0,6,3,2815
41,120,GRC,FM,AlexPapasimakopoulos,Alexandros Papasimakopoulos,2754,W542B,W578W,L13W,W105B,W162W,W44B,L26B,D16W,W50B,W430B,L15W,7.5,69.5,70.5,41.25,0,7,5,2818
42,111,ROU,FM,SuperPower2011,Henry Edward Tudor,2832,W625W,W324B,W429W,W8W,L21B,W464B,W62W,D19W,L14B,L16W,W98B,7.5,69.5,69.5,40.5,0,7,3,2941
43,88,INT,GM,ChessQueen,Alexandra Kosteniuk,2792,L225B,W303W,W255B,W153W,W447W,W8B,W68B,L3W,L38W,D98B,W101W,7.5,66.5,70.5,45.25,0,7,3,2759
44,39,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2946,W624W,W116B,W457W,W65B,L4B,L41W,D101B,W133W,W442B,L45W,W100B,7.5,66.5,66.5,39.25,0,7,4,2737
45,92,TCA,FM,Dolphin_2010,Aleksandr Usov,2835,W228B,W209W,W206B,D14B,L435W,W122W,W178B,L15B,W194W,W44B,L16W,7.5,66,71,44.25,0,7,4,2774
46,74,GEO,IM,NodariousBIG,Nodar Lortkipanidze,2892,W222B,W361W,L456B,W194W,W128B,L65W,W76B,D105W,W187W,W40B,L14B,7.5,63,66,42.75,0,7,4,2699
47,141,USA,GM,DryCounty,Alex Fishbein,2728,W241W,W286B,W64B,L37W,D453W,L14B,L116W,W204B,W455W,W119W,W107B,7.5,62,66,41.25,0,7,4,2756
48,173,ARM,FM,edgarhay012,Edgar Hayrapetyan,2617,W193W,L18B,W504W,W287B,D56W,L453B,W158B,W99W,W181W,L32B,W103W,7.5,62,65,40.75,0,7,2,2718
49,78,ARM,FM,KogotBobra17,Egor Koshulyan,2839,W545B,L525W,W180B,W140W,L102B,W152B,W136W,W66B,W434W,L13W,D37B,7.5,61,63,42.25,0,7,4,2718
50,51,RUS,IM,AlexTriapishko,Alexandr Triapishko,2887,W212W,W447B,W524W,L250W,L432B,W300W,D51B,W440B,L41W,W66B,W65W,7.5,59.5,61.5,39.25,0,7,3,2712
51,178,ISR,IM,xasid81,Yuri Zhizmer,2715,L286B,W277W,W256B,W235W,L67W,W168B,D50W,W454W,L69B,W123W,W112B,7.5,59,63,41.25,0,7,3,2632
52,190,LVA,CM,Germanovs_Georgijs,Georgijs Germanovs,2729,D261B,W275W,W560B,D23W,L454W,W360B,L16B,W211W,W135B,D53B,W108W,7.5,58,59.5,36.5,0,6,3,2721
53,2,IRN,IM,atbenina64,Abtin Atakhan,2846,U--,W198W,W596B,W121W,W136B,L443W,W165B,L8W,W149B,D52W,W111B,7.5,58,59,41.25,0,7,5,2658
54,143,GEO,IM,Meri-Arabidze,Meri Arabidze,2663,W381W,W346B,W434W,D68W,D431B,L30B,L127W,D456B,W209W,W194B,W109W,7.5,57.5,59.5,36.75,0,6,2,2728
55,47,RUS,FM,Iball95,Igor L. Vakhlamov,2934,L99W,L518B,W301W,W543B,W362W,W96B,W102W,D100B,W185W,W112W,L17B,7.5,56.5,58.5,37.75,0,7,2,2599
56,58,UKR,GM,sokidze,Ihor Samunenkov,2884,D590B,W564W,D101B,W210W,D48B,W478W,W457B,L65W,W188W,W109B,L13B,7.5,56,57,34,0,6,2,2705
57,117,RUS,IM,Korchmar_Vasiliy,Vasiliy Korchmar,2744,W258W,L66B,W494B,W466W,L443B,L130W,W229B,D455W,W182W,W124B,W105W,7.5,54.5,57.5,37.25,0,7,3,2568
58,97,CHL,IM,MatyChess1,Matías Pérez Gormaz,2713,L441W,W241B,L541W,W157B,L184W,D288B,W191W,W256W,W458B,W118W,W116B,7.5,53.5,55.5,40.5,0,7,4,2523
59,597,CHE,GM,CaspiIsrael,Israel Caspi,2706,U--,U--,W355W,W214W,W232B,L455B,W500W,D182B,W117W,W115W,W120B,7.5,42.5,45.5,38.25,0,7,2,2566
60,2,BRA,FM,Nf3c5,Iung Alicio de O. Pinheiro,2651,U--,L387B,W312W,W404B,D225W,W240B,L438W,W488B,W279W,W179B,W104B,7.5,41.5,42.5,32.5,0,7,5,2527
61,112,GEO,IM,Giorgi-Sibashvili,Giorgi Sibashvili,2774,W157B,D99W,W120B,W467B,W14W,L429W,D40B,W36W,L10W,W146B,L31B,7,72.5,76.5,46,0,6,4,2876
62,35,SWE,GM,Grandelicious,Nils Grandelius,3001,W172W,W533B,W450W,W78W,D19B,D21W,L42B,L23W,W451B,W71W,L35B,7,69.5,71.5,40,0,6,2,2804
63,46,MAR,IM,Moultino06,Eytan Rozen,2901,W474B,W132W,W388B,W143W,L13W,W129B,D65B,D80W,W432W,L8B,L27W,7,67.5,69.5,37,0,6,3,2755
