Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,4,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W609W,W162B,W614W,W428B,W510W,W47B,W485B,D14W,W2B,W8W,D6W,10,67.5,69.5,60.75,0,9,5,2978
2,31,AZE,GM,LastGladiator1,Aydin Suleymanli,3022,W139B,W121W,W222B,D544W,W33B,W20W,W15W,W487B,L1W,W16W,W17B,9.5,77.5,81,69.25,0,9,5,2954
3,26,USA,GM,OparinGrigoriy,Grigoriy Oparin,3086,W265W,W147B,W565W,W32B,W486B,W5W,D487B,D8W,W9W,D14B,W20W,9.5,77.5,80.5,68.25,0,8,3,2952
4,12,IRN,GM,amintabatabaei,Amin Tabatabaei,3095,W184W,W170B,D57W,W116B,W66W,L25B,W123W,W115B,W59W,W48W,W13B,9.5,72,78,66.25,0,9,4,2873
5,11,RUS,GM,Andreikka,Andrey Esipenko,3052,W268B,W160W,W54B,W26W,W22B,L3B,W37W,W56B,L17W,W36B,W41W,9,79.5,84.5,66.5,0,9,5,2902
6,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W256B,W120W,W159B,W7B,L485W,W29W,W488B,W30W,D14B,W19W,D1B,9,78.5,83.5,66.75,0,8,4,2963
7,62,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,W553W,W79B,W601B,L6W,W222B,W492W,W73B,W18W,L13W,W35B,W27W,9,71,73.5,56,0,9,5,2855
8,5,DEU,GM,Msb2,Matthias Bluebaum,3112,W617B,W271W,W220B,D50W,W511B,W507W,W495W,D3B,W31W,L1B,W14W,9,69.5,71.5,53,0,8,3,2934
9,92,FRA,GM,baki83,Etienne Bacrot,2889,W388W,W520B,W64B,L486W,W568W,W78B,W506W,W10W,L3B,W29B,W28W,9,69,72,55.5,0,9,4,2856
10,21,SRB,GM,mishanick,Aleksei Sarana,3038,W180B,W665W,L84B,W223W,W401B,W39W,W55W,L9B,W163W,W33B,W26B,9,68.5,69.5,53.5,0,9,4,2785
11,79,RUS,GM,Vladimir_Zakhartsov,Vladimir Zakhartsov,2908,L589B,W248W,W561B,W247W,W221B,W526W,W490B,L13B,W96W,W486B,W25W,9,61,64,52.5,0,9,4,2773
12,25,IRN,FM,rezamahdavi2008,Reza Mahdavi,2996,L548B,W723W,W270B,W538W,W88B,L159B,W170W,W218W,W146B,W34W,W37B,9,59.5,60,50.5,0,9,4,2716
13,23,USA,GM,LevonAronian,Levon Aronian,3039,W730B,W118W,W218B,W27W,W39B,W58W,L14B,W11W,W7B,D17B,L4W,8.5,80,80,57.75,0,8,4,2904
14,42,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W253W,W526B,W96W,W84W,W490B,W506B,W13W,D1B,D6W,D3W,L8B,8.5,77,81,57.75,0,7,3,2983
15,13,NLD,GM,GMBenjaminBok,Benjamin Bok,3076,W63B,W494W,W51B,W83W,D507B,W53W,L2B,W49W,L25B,W55W,W66B,8.5,75.5,80.5,60.5,0,8,3,2884
16,2,RUS,GM,lachesisQ,Ian Nepomniachtchi,3160,W158W,W499B,L81W,W125B,W565W,W52B,W25W,W28B,D485W,L2B,W32W,8.5,73.5,76.5,56.25,0,8,4,2855
17,39,JPN,GM,Angry_Twin,Andrey Drygalov,2977,W620B,W500W,W101B,W163W,L21W,W90B,W119W,W491B,W5B,D13W,L2W,8.5,73.5,75.5,53.25,0,8,5,2865
18,6,RUS,GM,dropstoneDP,David Paravyan,2992,W361W,W127B,D554W,W257W,W50B,D30B,W65W,L7B,W51W,D25W,W59B,8.5,70.5,74,55.25,0,7,3,2828
19,22,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3026,W532W,W285B,D143W,W146W,L505B,W174W,W52B,W57B,W21W,L6B,W49W,8.5,69,73,55.75,0,8,3,2839
20,3,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W266B,W569W,W75B,D511W,W523W,L2B,W494W,W50B,W26B,W485W,L3B,8.5,69,72,50.5,0,8,4,2858
21,9,VNM,GM,wonderfultime,Tuan Minh Le,3088,W781B,W549W,W550B,W65W,W17B,L485W,D48W,W489B,L19B,W67W,W56B,8.5,68,68,48.25,0,8,5,2895
22,43,USA,GM,gmcorrales,Fidel Corrales Jimenez,2972,W686B,W181W,W615B,W85W,L5W,L35B,W526B,W76W,D60B,W116B,W70W,8.5,64.5,65.5,44.75,0,8,4,2774
23,7,INT,GM,artooon,Pranesh M,3071,W729B,W578W,L163B,W539W,W61W,W229B,L26W,W91W,W40B,D56W,W48B,8.5,64,64,46.25,0,8,4,2796
24,40,ESP,GM,h4parah5,Jaime Santos Latasa,2934,W515W,W539B,D76W,W571B,L52W,L82B,W332W,W519B,W54W,W60B,W51W,8.5,62,65,47,0,8,4,2717
25,49,SWE,GM,Grandelicious,Nils Grandelius,2961,W502B,W171W,W424B,W255W,D488B,W4W,L16B,W62W,W15W,D18B,L11B,8,74.5,77.5,52.5,0,7,2,2909
26,75,INT,GM,Arseniy_Nesterov,Arseniy Nesterov,2922,W232B,W233W,W164B,L5B,W508W,W217W,W23B,W486B,L20W,W73B,L10W,8,71.5,76.5,50,0,8,5,2870
27,94,USA,GM,TigrVShlyape,Gata Kamsky,2866,W687W,W227B,W129W,L13B,W134W,D98B,D29B,W186W,W122W,W30B,L7B,8,71.5,72.5,47.5,0,7,2,2758
28,54,IND,GM,mitrabhaa,Mitrabha Guha,2938,W124W,W362B,W221B,W564W,L487B,W60W,W35B,L16W,W492W,W86B,L9B,8,69,72,47.5,0,8,4,2806
29,28,RUS,GM,Duhless,Daniil Dubov,3122,W561W,W530B,W551W,D52B,W49W,L6B,D27W,W195B,W107B,L9W,W81B,8,68.5,72,46.25,0,7,4,2843
30,45,DEU,GM,rasmussvane,Rasmus Svane,2941,D138B,W659W,W131W,W143B,W544B,D18W,W504B,L6B,W90W,L27W,W75B,8,67.5,69,44.5,0,7,4,2832
31,37,SYR,IM,Rsnr,Arsene Kukhmazov,2845,W527B,W188W,W73B,L81W,W572B,W163W,W159B,W86W,L8B,L32W,W106B,8,67,70,46,0,8,5,2812
32,96,SRB,IM,Vuk2000,Vuk Djordjevic,2887,W260W,W122B,W560W,L3W,W423B,W523W,W47W,L485B,W77W,W31B,L16B,8,67,70,44.5,0,8,3,2823
33,88,POL,FM,carokannlover213,Patryk Cieslak,2835,W132W,W352B,D93W,W509B,L2W,W517B,D216W,W130W,W494B,L10W,W113B,8,66.5,70.5,45.75,0,7,5,2711
34,90,IND,FM,wqws,Kaivalya Sandip Nagare,2902,W317W,W653B,D175W,W93B,D74B,W344W,L486W,W78B,W79W,L12B,W96W,8,65.5,67,44.5,0,7,3,2737
35,130,RUS,FM,GoltsevDmitry2000,Goltsev Dmitry,2802,L224B,W272W,W600B,W531W,W226B,W22W,L28W,W242B,W493W,L7W,W94B,8,64,67,44.5,0,8,4,2700
36,57,NOR,FM,ELECTRODYNAMIC_DRACULA,Havard Haug,2884,W357B,W408W,W299B,L254W,L73B,W247B,W142W,W160B,W169W,L5W,W91B,8,61,64,43,0,8,5,2688
37,80,UZB,IM,Abdurakhmanovvvv,Mukhammadali Abdurakhmonov,2871,W321W,W344B,W406W,L488W,W567B,W120W,L5B,W513B,W117W,W487B,L12W,8,61,64,39.5,0,8,4,2805
38,35,IND,GM,superchess02,Iniyan P,2965,W261B,W605W,L255B,D517W,W161W,W172B,W220W,L51B,D57W,W195B,W90B,8,60,62.5,44,0,7,4,2711
39,120,USA,GM,GMAkobianSTL,Varuzhan Akobian,2826,W731B,W596W,W585B,W496W,L13W,L10B,W528B,W158W,L486W,W137B,W80B,8,59.5,59.5,35,0,8,5,2786
40,93,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2838,W236B,W577W,W548W,L47B,D165B,D509W,W292W,W512B,L23W,W494W,W79B,8,59,62,40.5,0,7,3,2715
41,55,INT,FM,Bauman_Guy,Konstantin Popov,2907,W600B,L538W,W681B,W362W,W169W,W89B,L491W,W217B,W61B,W75W,L5B,8,59,60,41,0,8,5,2737
42,72,KAZ,FM,Eagle_2019,Mamedov Edgar,2902,W756W,W529B,D509W,W126B,L495B,W519W,L82B,D223W,W162B,W76W,W84B,8,58,58,40.25,0,7,4,2703
43,51,RUS,CM,stollenmonster,Egor Baskakov,2921,W274B,L601W,L447B,W370W,W180B,W182W,W121B,L96W,W165W,W87B,W73W,8,57,59,47.5,0,8,4,2635
44,89,ARG,FM,IlanSchnaider,Ilan Schnaider,2862,L523B,L314W,W203B,W640W,W261B,L178B,W346W,W259B,W186W,W101B,W77W,8,54.5,56.5,42,0,8,4,2571
45,255,ARM,CM,ManMish2,Mikayel Manvelyan,2693,W444B,L493B,W325W,L585W,L258B,W263W,W286W,W174B,W119W,W163B,W86W,8,54,56,42,0,8,3,2602
46,48,IND,IM,Chessmissile07,Suresh Harsh,2943,L459W,W696B,D607W,W659B,W231W,D76B,L78W,W528B,W144B,W110W,W89B,8,49.5,50.5,37.25,0,7,5,2636
47,20,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W670W,W134B,W91W,W40W,W81B,L1W,L32B,L85W,W98B,D72B,W117W,7.5,74.5,75.5,46.75,0,7,3,2789
48,76,VNM,GM,crescentmoon2411,Nguyen Ngoc Truong Son,2913,W193W,D133B,W648W,D130B,W499W,W105W,D21B,W58W,W488W,L4B,L23W,7.5,72,73.5,44.75,0,6,0,2860
49,84,RUS,IM,Eduard_Limonov,Yaroslav Remizov,2906,W286W,D131B,W219W,W161B,L29B,W126W,W98B,L15B,W52W,W58W,L19B,7.5,71.5,76.5,48.25,0,7,2,2807
50,67,FRA,IM,scarabee43,Marco Materia,2909,W194B,W669W,W142B,D8B,L18W,W197B,W136W,L20W,L62B,W161W,W130W,7.5,71,72,43,0,7,3,2808
51,152,NOR,IM,Martial2008,Aksel Bu Kvaloy,2812,W248B,W309W,L15W,D503B,W219W,W168B,W128W,W38W,L18B,W53W,L24B,7.5,70,74.5,46.25,0,7,2,2792
52,101,POL,GM,Byniolus,Zbigniew Pakleza,2842,W239B,W332W,W395B,D29W,W24B,L16W,L19W,W133B,L49B,W500W,W131B,7.5,69.5,73,44.5,0,7,5,2794
53,47,INT,IM,MyDream003,Zou Chen,2928,W202B,D415W,W191B,W76B,W175W,L15B,L57W,W225B,W145W,L51B,W120W,7.5,67,70,45,0,7,4,2715
54,147,AZE,FM,alreadybroken23,Allahverdi Hamidov,2761,W209W,W412B,L5W,L167B,D124W,W244B,W64W,W238B,L24B,W233W,W141W,7.5,66.5,69.5,42.75,0,7,3,2649
55,103,UKR,GM,onyshchuk_v,Volodymyr Onyshchuk,2881,W279B,W652W,W190B,W80B,W254W,L487W,L10B,W171W,D490B,L15B,W135W,7.5,66.5,68,40.25,0,7,3,2790
56,58,TUR,IM,DonkyDonkyDonkey,Eray Kilic,2935,L501W,W425B,W695W,W95B,W101W,W185W,W254B,L5W,W85B,D23B,L21W,7.5,66.5,67.5,40.25,0,7,4,2756
