Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W200B,W40W,W552B,W65W,W23B,W4W,W20B,D5W,D2W,W7B,W6W,10,83.5,86.5,77,0,9,5,2974
2,16,FRA,GM,Firouzja2003,Alireza Firouzja,3188,W169W,W163B,W499W,W194B,D482W,W21B,W50W,W10W,D1B,W5W,W15B,10,73.5,77.5,70.25,0,9,4,2969
3,14,RUS,GM,Grischuk,Alexander Grischuk,3058,W481W,W192B,W29W,W54B,W457W,L20W,D451B,W51B,W450W,W13W,W16B,9.5,72.5,77.5,66.25,0,9,4,2886
4,17,VNM,GM,wonderfultime,Tuan Minh Le,3088,W196B,W217W,W161B,W69W,W486B,L1B,W470W,W35W,D13B,W449W,W24W,9.5,71,75.5,61.25,0,9,3,2902
5,3,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W177B,W226W,W32B,D26W,W51B,W482B,W6W,D1B,W9W,L2B,W38B,9,80,84.5,65.5,0,8,5,2982
6,26,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W219W,W198B,W502W,W76B,W477W,W24W,L5B,W20W,W12B,W10W,L1B,9,75,79,60,0,9,3,2971
7,8,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W165W,W578B,W105W,W473B,W68W,D50B,D456W,W452B,W38W,L1W,W45B,9,70.5,73,56.25,0,8,4,2926
8,10,MEX,GM,Jospem,Jose Martinez,3073,W416W,W87B,W469W,L486B,W75W,W487W,L35B,W272W,W456B,W34W,W25B,9,63,64,51.5,0,9,3,2843
9,6,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W155W,W460B,W272W,D21B,W52W,W26B,W11W,W24W,L5B,L16W,W23B,8.5,77.5,82.5,61,0,8,3,2966
10,4,SRB,GM,mishanick,Aleksei Sarana,3038,W480W,W274B,W487W,W63B,W13W,D11B,W136W,L2B,W23W,L6B,W59W,8.5,75.5,80,56.75,0,8,2,2927
11,32,SVN,GM,Anton_Demchenko,Anton Demchenko,2898,W320W,W152B,W85W,W146B,W74W,D10W,L9B,D50W,W37B,D53W,W62B,8.5,73.5,77.5,57.25,0,7,4,2837
12,11,USA,GM,SpeedofLight0,Andrew Hong,3111,W160B,W149W,L146B,W91W,W112B,W78W,W44B,W25W,L6W,D35B,W66W,8.5,73,79,60,0,8,3,2841
13,41,USA,GM,DominguezOnYoutube,Leinier Dominguez Perez,2968,W602B,W193W,W505B,W458W,L10B,W107W,W29B,W22W,D4W,L3B,W53W,8.5,73,75,52.25,0,8,3,2882
14,5,BLR,GM,DenLaz,Denis Lazavik,3104,W205B,W644W,D57B,W478W,D451B,W30W,W459W,L23B,W21W,W77B,D17W,8.5,70,71,51.75,0,7,2,2864
15,7,USA,GM,jefferyx,Jeffery Xiong,3067,W133B,W483W,W283B,D51W,D145B,W191W,D453B,W63W,W26W,W58B,L2W,8.5,69.5,74,54,0,7,3,2883
16,18,RUS,GM,shimastream,Aleksandr Shimanov,3025,W657W,L156B,W165W,W584B,W458W,W469W,W54B,D31W,W41W,W9B,L3W,8.5,66.5,67.5,48,0,8,3,2818
17,19,UKR,GM,Baku_Boulevard,Rauf Mamedov,3136,W660B,W421W,W53B,W515W,L50B,W71W,D464B,W466W,D31B,W30W,D14B,8.5,62.5,63.5,45,0,7,2,2847
18,98,ARE,IM,Kirill_Klukin,Kirill Klukin,2907,W303W,D154B,W536W,L484W,W110B,W488W,D27B,W198W,D55B,W452B,W58W,8.5,60.5,64,48.75,0,7,2,2769
19,24,RUS,GM,dropstoneDP,David Paravyan,2992,W574W,D104B,W494W,D252B,D490W,D108B,W491W,W57B,D50B,W455W,W56B,8.5,60.5,63,48,0,6,2,2764
20,150,USA,IM,Nimrod_Veinberg,Nimrod Veinberg,2836,W239W,W106B,W585B,W60W,W450W,W3B,L1W,L6B,W80W,L45W,W68B,8,76,78,51,0,8,4,2970
21,70,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,W291W,W164B,W81W,D9W,W104B,L2W,D28B,W86W,L14B,W461W,W85B,8,74.5,79,52.25,0,7,3,2828
22,9,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W184B,W82W,L72B,W527W,W49B,W32B,W34W,L13B,L79W,W52B,W61W,8,74,77.5,55,0,8,4,2795
23,34,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2926,W558W,W42B,W70W,W496B,L1W,W499B,W69W,W14W,L10B,W84W,L9W,8,73,76,49,0,8,3,2924
24,2,USA,GM,HansOnTwitch,Hans Niemann,3128,W243W,W158B,W543W,W59B,W474W,L6B,W457W,L9B,W47B,W68W,L4B,8,71.5,74.5,47.5,0,8,3,2932
25,37,RUS,GM,Prizant_academy,Ivan Zemlyanskii,3183,L138B,W497W,W196B,W547W,W86B,W70W,W150B,L12B,W29W,W28B,L8W,8,70,73,49,0,8,4,2765
26,60,BIH,IM,mbojan,Bojan Maksimović,2948,W401W,W110B,W153W,D5B,W524W,L9W,W485B,W49W,L15B,D70W,W84B,8,68,70,45,0,7,3,2846
27,21,USA,GM,TigrVShlyape,Gata Kamsky,2866,W643B,W148W,D73B,L56W,W496W,W524B,D18W,W72B,W54W,D31B,D32W,8,67.5,68.5,45.25,0,6,3,2796
