Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W273W,W71B,W33W,W15B,W9W,W14B,W3B,W7W,W8W,D2B,D4W,10,83,84,74.75,0,9,4,2991
2,10,VNM,GM,wonderfultime,Tuan Minh Le,3088,W180B,W171W,W107B,W42W,L38W,W289B,W18W,W16W,W12B,D1W,W7B,9.5,73.5,78,66,0,9,5,2941
3,34,IDN,IM,yosephtaher,Yoseph Theolifus Taher,2932,W73B,W307W,W52B,W5B,W4W,W12B,L1W,L8B,W22W,W25W,W27B,9,81,85,66.5,0,9,5,3010
4,12,BLR,GM,DenLaz,Denis Lazavik,3104,W101B,W299W,W45B,W48W,L3B,W64W,W20W,D28B,W21W,W24B,D1B,9,76.5,81.5,63.75,0,8,3,2897
5,4,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W335B,W143W,W49B,L3W,W31B,W42W,W65B,L13W,W23B,W14W,W12B,9,73.5,76.5,59.5,0,9,6,2911
6,6,SRB,GM,mishanick,Aleksei Sarana,3038,W69B,L340W,W319B,W56W,W87B,W40W,W68W,L14B,W18W,W39B,W19W,9,67.5,69.5,59.5,0,9,4,2861
7,5,MEX,GM,Jospem,Jose Martinez,3073,W118W,W84B,W342W,W23B,W10W,D65B,W288W,L1B,W26W,W13B,L2W,8.5,76.5,78.5,55.75,0,8,3,2986
8,7,USA,GM,HansOnTwitch,Hans Niemann,3128,W336W,W361B,W16W,W37W,L14B,W308W,W15B,W3W,L1B,D17W,W13W,8.5,73,74,52,0,8,2,2957
9,13,IND,GM,vi_pranav,Pranav V,3103,W109W,W76B,W296W,W64B,L1B,W37W,D23B,L24W,W75B,W289W,W26B,8.5,71.5,76.5,55.25,0,8,4,2902
10,20,RUS,GM,VladimirKramnik,Vladimir Kramnik,2992,W148B,W147W,W328B,W29W,L7B,L43W,W52W,D64B,W32W,W35B,W34W,8.5,69,72,53.25,0,8,3,2827
11,15,DEU,GM,Msb2,Matthias Bluebaum,3112,W380W,W343B,L29W,W171B,W51W,L44B,W290B,W67W,W37B,D288B,W24W,8.5,62.5,63,44.75,0,8,4,2844
12,17,KOR,GM,sergoy,Sergey Drygalov,2956,W142W,W303B,W317W,W50B,W22B,L3W,W67B,W288B,L2W,W15B,L5W,8,74,77.5,50,0,8,6,2953
13,16,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W91B,W98W,W332B,W67W,L288W,W50B,W48W,W5B,W14W,L7W,L8B,8,74,77,52.5,0,8,4,2952
14,22,AUT,GM,BilodeauA,Kirill Alekseenko,3003,W392B,W92W,W96B,W316B,W8W,L1W,W44B,W6W,L13B,L5B,W47W,8,74,74,47,0,8,4,2956
15,27,RUS,GM,shimastream,Aleksandr Shimanov,3025,W104W,W93B,W191W,L1W,W29B,W72W,L8W,W297B,W16B,L12W,W49B,8,72.5,76.5,50,0,8,5,2885
16,72,UZB,IM,AlmasRakhmatullaev,Almas Rakhmatullaev,2882,W196B,W330W,L8B,W102W,W25B,W39W,W30W,L2B,L15W,W41W,W38B,8,72,75,49,0,8,3,2918
17,18,RUS,GM,dropstoneDP,David Paravyan,2992,W121B,W105W,D72B,W326W,W75B,D28W,D43B,D23W,W85W,D8B,D21W,8,69,72,49.5,0,5,2,2834
18,32,USA,GM,TigrVShlyape,Gata Kamsky,2866,W99B,W226W,D28B,D72W,W295B,W290W,L2B,W296W,L6B,W51W,W59W,8,68.5,72,46.5,0,7,2,2801
19,14,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W154B,L290W,W370B,W84W,W66B,L67W,W114B,W86W,W68B,W20W,L6B,8,65.5,66.5,45,0,8,5,2817
20,50,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,W365B,L264W,W189B,W110B,W88W,W27W,L4B,W301W,W38W,L19B,W39W,8,61.5,62.5,43.5,0,8,3,2819
21,30,PER,GM,Sychev_on_YouTube,Klementy Sychev,2919,W383B,W305W,L309B,W76W,D316B,W31W,W292B,W65W,L4B,W80W,D17B,8,61.5,61.5,42.75,0,7,2,2772
22,3,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W344W,W359B,W43W,W329B,L12W,L68B,W300W,W291W,L3B,W63B,W37W,8,59.5,61,37.5,0,8,3,2858
23,36,ARM,GM,Dyadya81,Gevorg Harutjunyan,2809,W111B,W58W,W290B,L7W,W328B,W63W,D9W,D17B,L5W,W55W,D29B,7.5,74,77,47.5,0,6,3,2882
24,29,IND,GM,mitrabhaa,Mitrabha Guha,2938,W279W,W103B,W95W,L288B,D34B,W317W,W75W,W9B,W28W,L4W,L11B,7.5,70.5,70.5,41.75,0,7,2,2875
25,9,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W131W,D310B,D32W,W52B,L16W,W118B,D119W,W90B,W33W,L3B,W56W,7.5,68.5,72.5,47,0,6,3,2776
26,26,ESP,GM,platy3,Alan Pichot,3018,W123B,L88W,W138B,W299W,D45B,W316W,W33B,W43W,L7B,W28W,L9W,7.5,68,71.5,45,0,7,3,2818
27,11,NLD,GM,AnishOnYoutube,Anish Giri,3095,W370W,W78B,W66W,W291B,L65W,L20B,D130W,W96B,W43B,W40W,L3W,7.5,67.5,68.5,42.25,0,7,4,2845
28,98,CZE,IM,vasblesk,Vaclav Finek,2805,W193B,W268W,D18W,W86B,W231W,D17B,W38B,D4W,L24B,L26B,W70W,7.5,67,68.5,41,0,6,3,2885
29,78,INT,CM,vovachesss,Vladimir Mikhailovsky,2804,W214B,W97W,W11B,L10B,L15W,L161B,W166B,W102W,W101W,W85B,D23W,7.5,66.5,70,44.75,0,7,4,2767
30,21,DEU,GM,rasmussvane,Rasmus Svane,2941,W133W,L63B,D101W,W253B,W135B,W311W,L16B,W119W,W122W,L34B,W66W,7.5,60.5,62.5,37.5,0,7,2,2686
31,92,POL,GM,Matibar,Mateusz Bartel,2817,D379B,W195W,W47B,W323B,L5W,L21B,W118W,L80B,W144W,W125W,W64B,7.5,60.5,61,37.25,0,7,3,2729
32,75,FRA,NM,Blitzstream,Kevin Bordi,2775,D181W,W381B,D25B,W172W,L39B,D77W,W201B,W187W,L10B,W69W,W81B,7.5,60,60.5,35.75,0,6,3,2744
33,61,RUS,GM,Vladimir_Zakhartsov,Vladimir Zakhartsov,2908,W368W,W362B,L1B,W92W,D321B,W143W,L26W,W130B,L25B,W78W,W63B,7.5,59,60,33.25,0,7,3,2796
34,2,IND,GM,GMSrinath,Srinath Narayanan,2910,U--,W174B,W192W,W344B,D24W,L302B,W319W,W293B,W65W,W30W,L10B,7.5,52,54,37.25,0,7,3,2788
35,78,UZB,IM,Sattarov_Bobur,Bobur Sattarov,2828,U--,D173W,W181B,W144W,L118B,W183W,W171B,W120W,W81B,L10W,W65W,7.5,51,55.5,39.25,0,7,3,2723
36,362,CHN,NM,Abund,Qingyu Yuan,2734,U--,U--,U--,W242B,W139W,W350W,W112B,W145W,D89B,W292W,W67B,7.5,37.5,39.5,36.5,0,7,3,2598
37,40,INT,FM,snowlord,Ivan Yeletsky,2931,W59B,W77W,W63W,L8B,W90W,L9B,W299B,W78W,L11W,W45B,L22B,7,73,78,44.5,0,7,3,2858
38,23,CZE,GM,FormerProdigy,David Navara,2933,W314W,W46B,W124W,W309W,W2B,L288B,L28W,W50W,L20B,W44B,L16W,7,71,75,44,0,7,3,2857
39,19,UZB,GM,Macho_2006,Mukhiddin Madaminov,2946,W236W,W94B,L316W,W149B,W32W,L16B,W84W,W48B,W47W,L6W,L20B,7,67,70,41.5,0,7,3,2828
40,39,USA,FM,LiamPutnam2008,Liam Putnam,3028,L74W,W150B,W276B,W105W,W95B,L6B,W53W,D63W,W69B,L27B,D54W,7,67,68,38.25,0,6,4,2744
41,24,ESP,GM,Fandorine,Maksim Chigaev,2933,W151B,L53W,D91B,W180B,W129W,W45W,D47B,W44W,L288W,L16B,W80W,7,66.5,71,42,0,6,2,2751
42,42,ARG,FM,FaustinoOro,Faustino Oro,3043,W205B,W102W,W53B,L2B,W309W,L5B,L63B,W88W,L290B,W103B,W90W,7,66,70,39,0,7,3,2780
43,65,RUS,IM,Flawless_Fighter,Polina Shuvalova,2771,W150W,W189B,L22B,W307W,W327B,W10B,D17W,L26B,L27W,W89W,D60B,7,65.5,68.5,38,0,6,3,2796
44,63,UKR,IM,Mops_2004,Dmitriy Kushko,2760,L360W,W197B,W99W,W204W,W104B,W11W,L14W,L41B,W53B,L38W,W98B,7,63.5,65,41.5,0,7,4,2751
45,76,SGP,GM,Jagadeesh_Siddharth,Jagadeesh Siddharth,2792,W173B,W363W,L4W,W106B,D26W,L41B,D77W,W169B,W301B,L37W,W116B,7,63.5,64.5,34.5,0,6,5,2744
46,126,USA,IM,jk13,Jake Kleiman,2665,W176W,L38W,W358B,W55B,L48W,W70W,W108B,L85B,L51W,W97B,W87B,7,63,65,38,0,7,5,2728
47,43,TUR,IM,DonkyDonkyDonkey,Eray Kilic,2927,D175W,W144B,L31W,W121B,W319W,W96B,D41W,W89W,L39B,W290W,L14B,7,62.5,66,37.75,0,6,3,2754
48,55,CHN,GM,FXDon77,Xu Yi,2915,W263W,W217B,W264W,L4B,W46B,W108W,L13B,L39W,D78B,D84W,W88B,7,61,63,32.75,0,6,3,2748
49,66,USA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2863,W327B,W113W,L5W,W132B,L108W,W204B,L301B,W305W,W92B,W68W,L15W,7,60.5,63.5,35.5,0,7,4,2719
50,59,RUS,GM,alexrustemov,Alexander Rustemov,2852,W178W,W183B,W253W,L12W,W77B,L13W,W307W,L38B,W299W,L59B,W93W,7,60.5,62.5,32.5,0,7,2,2731
51,71,CHE,GM,Peng_Li-Min,Li Min Peng,2827,L272W,W214B,W74W,W293B,L11B,W145W,W311B,L68W,W46B,L18B,W110W,7,60.5,61.5,37.5,0,7,4,2703
52,107,UKR,FM,GalaxyRoman,Roman Dehtiarov,2812,W393W,W345B,L3W,L25W,W314B,W100W,L10B,W148W,L62B,W118W,W85W,7,60.5,60.5,28.5,0,7,2,2801
53,127,RUS,FM,luckyswitchback,Daniil Plyasunov,2750,W221B,W41B,L42W,W346W,L289B,W95W,L40B,W312B,L44W,W153B,W86W,7,59,61,33.5,0,7,4,2834
54,68,NOR,FM,ELECTRODYNAMIC_DRACULA,Havard Haug,2884,L177B,W156W,D73B,W151W,W339B,L292W,W98W,L122B,W293W,W74B,D40B,7,57,59.5,37.25,0,6,2,2613
55,56,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2912,L363B,W200W,W123B,L46W,W336B,W103W,L89B,W110W,W94W,L23B,W92W,7,57,58,36.5,0,7,2,2651
56,100,UKR,CM,Yan_Dyomin2010,Ян Дьомін,2794,W199B,L288B,W365W,L6B,W265W,L142W,W236B,W100B,W86W,W62W,L25B,7,57,58,29,0,7,3,2768
57,41,IND,FM,suyu28,Suyog Wagh,2750,W100W,L326B,W148W,L63B,W217W,L88B,L102W,W113B,W117W,W161B,W95W,7,56,59,37.5,0,7,2,2623
58,140,BLR,FM,andrew-blr,Andrei Olhovik,2604,W241W,L23B,L108W,W214B,W298W,L296B,W232W,W61B,D66W,D87W,W107B,7,55.5,58.5,33.75,0,6,3,2636
59,202,CUB,NM,LiadCuba,Adrian Parra,2448,L37W,W168B,L347B,W260W,W303W,L84B,W204W,W310B,W300W,W50W,L18B,7,52.5,54.5,31.5,0,7,2,2714
60,211,INT,IM,Barmen_EV,Timofey Iljin,2508,W313B,L66B,D359W,L122B,W268W,W132B,L187B,W319W,W143B,W294W,D43W,7,48.5,50,29.25,0,6,3,2725
61,7,UKR,GM,sokidze,Ihor Samunenkov,2909,U--,W163B,W111W,L321W,L142B,W190W,W208B,L58W,W91W,W169B,W101W,7,48,51.5,36,0,7,3,2567
62,356,ESP,GM,AlexeiShirov,Alexei Shirov,2822,U--,U--,U--,W355B,W162B,W192W,W172B,W147W,W52W,L56B,W84B,7,38.5,40.5,33.5,0,7,4,2627
63,123,HRV,FM,Hanging_pointer,Petar Bošnjak,2722,W185W,W30W,L37B,W57W,W313B,L23B,W42W,D40B,W291B,L22W,L33W,6.5,68.5,72.5,39,0,6,2,2915
64,57,UZB,CM,MightyMike_009,Miraziz Kuziev,2714,W350W,W106B,W225W,L9W,W93B,L4B,W92W,D10W,L80B,W122W,L31W,6.5,67,69,33.25,0,6,2,2766
65,25,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2926,W282W,W249B,W300W,W145B,W27B,D7W,L5W,L21B,L34B,W96W,L35B,6.5,66.5,66.5,30.25,0,6,3,2862
66,74,IND,IM,blitzking1729,Srihari L R,2822,W125B,W60W,L27B,W225B,L19W,L89B,W117W,W157W,D58B,W73W,L30B,6.5,66,69.5,37,0,6,2,2718
67,58,SWE,IM,Seochesspie,Seo Jungmin,2839,W320B,W339W,W321B,L13B,W145W,W19B,L12W,L11B,D84W,W130B,L36W,6.5,63.5,66,31,0,6,4,2812
68,33,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2973,L189W,W219B,W236W,W343B,W119W,W22W,L6B,W51B,L19W,L49B,D72W,6.5,61.5,63.5,32.25,0,6,3,2812
69,168,USA,GM,Zq1,Dmitry Gurevich,2620,L6W,L152B,W185W,W258B,W107W,W191B,D72B,W294W,L40W,L32B,W119B,6.5,60.5,62.5,30.75,0,6,3,2727
70,45,ARE,FM,temus_galaktionov,Artem Galaktionov,2861,W126W,L145B,W133W,W94B,L290W,L46B,W134W,D303B,W109W,W120B,L28B,6.5,59.5,64,36.25,0,6,2,2656
71,99,USA,IM,IMRosen,Eric Rosen,2714,W182W,L1W,L292B,W243W,D123W,W73B,L80W,L144B,W146B,W141W,W137B,6.5,59.5,62.5,32.75,0,6,3,2592
72,84,HUN,IM,CSB7,Balázs Csonka,2773,W246B,W337W,D17W,D18B,W329W,L15B,D69W,L292B,D118W,W301B,D68B,6.5,59,61.5,30.75,0,4,2,2749
73,196,SRB,FM,StankovicIvan,Ivan Stankovic,2565,L3W,W353B,D54W,W294W,L317B,L71W,W220B,W105B,W124W,L66B,W120W,6.5,58.5,60.5,31.5,0,6,3,2714
74,201,RUS,CM,Shuvalov,Evgenij Shuvalov,2635,W40B,L342W,L51B,W233W,D171W,L98B,W250W,W82B,W119B,L54W,W122B,6.5,54.5,56.5,32.25,0,6,4,2762
75,70,POL,GM,Byniolus,Zbigniew Pakleza,2842,D381B,W318W,W360B,W302B,L17W,W321W,L24B,W143W,L9W,L83B,W112W,6.5,54.5,55,24.25,0,6,2,2750
76,115,FRA,GM,TregubovP,Pavel Tregubov,2675,W254W,L9W,W97B,L21B,L330W,D178B,L151W,W214B,W175W,W133B,W125W,6.5,54,56,29.25,0,6,3,2591
77,142,RUS,IM,Let_it_be_1,Aleksei Belov,2608,W373W,L37B,W369W,W342B,L50W,D32B,D45B,D87W,L125B,W126W,W130B,6.5,54,55,25.25,0,5,2,2703
78,112,ESP,GM,PepeCuenca,Jose Fernando Cuenca,2734,W415W,L27W,L327B,W368B,W177W,W320W,W308B,L37B,D48W,L33B,W138W,6.5,50.5,50.5,22,0,6,2,2709
