Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,32,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3026,W584B,W135W,W42B,W484W,W453B,W444W,D38W,W19B,W39B,D12W,W9B,10,65,66,58,0,9,6,2920
2,12,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W242B,D28W,W476W,W480B,W70W,W3B,L19W,W426B,W23W,W22B,W12B,9.5,70.5,73.5,61.5,0,9,6,2847
3,44,AZE,GM,vugarrasulov,Vugar Rasulov,2933,W217B,W594W,D101B,W21W,W64B,L2W,W102B,W40W,W38W,W41B,D4W,9,74,75,57.75,0,8,4,2888
4,9,RUS,GM,Grischuk,Alexander Grischuk,3058,W463W,L445B,W185B,W424W,W146B,W47B,W159W,W32B,W10W,D20W,D3B,9,69,73,60,0,8,4,2846
5,83,IND,GM,Vaathi_Coming,Aravindh Chithambaram,2934,W586W,W136B,W193B,W178W,L423B,W100W,L41W,W439B,W62W,W27W,W32B,9,65.5,66.5,53,0,9,4,2860
6,50,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2973,W539B,W161W,W527B,W460W,W12W,D423B,L9W,D21B,W421W,W64B,W20B,9,64,66,50.5,0,8,4,2886
7,46,AZE,GM,Durarbayli,Vasif Durarbayli,2925,L295B,W593W,W250B,L109W,W78B,W497W,W128B,W67W,W65B,W47W,W29W,9,61,62,51.5,0,9,4,2676
8,10,ARM,GM,Njal28,Aram Hakobyan,3041,L511B,W298W,W227B,W526W,W188B,W421W,L175B,W101B,W80W,W19W,W11B,9,59,61,52.5,0,9,4,2798
9,6,MEX,GM,Jospem,Jose Martinez,3073,W78B,W106W,L40B,W108W,W434B,W142W,W6B,D22W,W41W,W39B,L1W,8.5,75.5,80.5,59,0,8,4,2879
10,30,NLD,GM,GMBenjaminBok,Benjamin Bok,3076,W276B,W109W,W35B,W31W,W445W,W41B,D20W,W420W,L4B,L11B,W59W,8.5,73.5,78,56.5,0,8,3,2917
11,16,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W625B,W108W,L98B,W194W,W145B,W105W,W131W,W422B,D20B,W10W,L8W,8.5,68.5,68.5,49,0,8,3,2861
12,8,SRB,GM,mishanick,Aleksei Sarana,3038,W643B,W472W,W481B,W494W,L6B,W30B,W99W,W63W,W27B,D1B,L2W,8.5,67.5,67.5,44,0,8,4,2907
13,7,USA,GM,jefferyx,Jeffery Xiong,3067,W91W,L128B,D305B,W524W,W149B,W127W,W74B,W26W,L19B,W56W,W45B,8.5,67,69,53,0,8,3,2700
14,2,USA,GM,HansOnTwitch,Hans Niemann,3128,W658B,W543W,W433B,L68W,W28W,D53B,L64W,W129B,W54W,W61B,W43W,8.5,64.5,64.5,46.75,0,8,4,2762
15,75,USA,GM,TenisMaster,Yuniesky Quesada,2944,W626W,D559B,W155W,W190W,L62B,W184W,D103B,W75B,D46W,W100B,W38B,8.5,60.5,60.5,45.75,0,7,3,2762
16,31,IND,GM,abhidabhi,Abhimanyu Puranik,2906,W376W,L455B,W523W,W94B,L67W,W496B,W88W,D52B,W102W,W40B,W42W,8.5,59,61,46.25,0,8,3,2709
17,111,IND,IM,Legendinunknown,Harshavardhan GB,2814,D144W,W504B,L138W,W266B,W511B,W186W,L24W,W442B,W99W,W103B,W39W,8.5,58.5,61,44,0,8,5,2669
18,72,ARM,GM,Gareth-Bale11,Mamikon Gharibyan,2919,W255B,W604W,W538W,L38B,D472W,D446B,W327W,W132B,W420B,D21W,W46W,8.5,54,55,39.5,0,7,3,2789
19,24,VNM,GM,wonderfultime,Tuan Minh Le,3088,W662B,W225W,W114B,W30W,W72W,D20B,W2B,L1W,W13W,L8B,D26W,8,79.5,79.5,52.5,0,7,3,2929
