Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,4,BLR,GM,DenLaz,Denis Lazavik,3104,W434W,W70B,W458W,W518B,D20W,W24B,W14W,W2B,W9W,W4B,W6W,10.5,76.5,78,73.75,0,10,5,2937
2,31,RUS,GM,Andreikka,Andrey Esipenko,3052,W599B,W140W,W105B,W519W,W462B,W4W,W16B,L1W,D6W,W7B,W10W,9.5,74.5,75.5,60.75,0,9,5,2930
3,22,UZB,IM,Zohid6,Mukhammadzokhid Suyarov,2968,L241W,W443B,W58W,W68B,W522B,W164W,D463B,W455W,W130B,W19W,W11W,9.5,64,64.5,56.75,0,9,4,2746
4,2,FRA,GM,Firouzja2003,Alireza Firouzja,3188,W497W,W110B,W45W,W17B,W26W,L2B,W468B,W191W,W22B,L1W,W25B,9,77.5,81.5,61.5,0,9,5,2921
5,12,RUS,GM,lachesisQ,Ian Nepomniachtchi,3160,W58W,W76B,W104W,D457B,W480W,L10B,W460W,W463W,W43B,D8W,W32W,9,70.5,75,59.25,0,8,2,2803
6,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W491B,W52W,W72B,W46W,W484B,D22W,D15B,W19W,D2B,W25W,L1B,8.5,79,83,59.5,0,7,3,2944
7,8,SRB,GM,mishanick,Aleksei Sarana,3038,W160W,W601B,W78W,D9B,L10B,W103W,W49B,W46W,W14B,L2W,W47B,8.5,77,78,55.75,0,8,4,2836
8,51,RUS,GM,BillieKimbah,Maxim Matlakov,2938,W252B,W180W,W63W,W66B,W12W,L16W,W139B,D42W,W23W,D5B,D13W,8.5,76,81,60,0,7,3,2872
9,76,MNE,GM,Kiborg95,,2839,W600W,W510B,W139B,D7W,W197B,W23W,W11W,W13B,L1B,D16W,D12W,8.5,76,77,53.75,0,7,4,2948
10,98,USA,IM,chenxiaoyuer,Ryo Chen,2907,W174B,W201W,D521B,W146B,W7W,W5W,D22B,W232W,D13W,W42B,L2B,8.5,74,77,57.75,0,7,3,2918
11,7,UZB,GM,Javokhir_Sindarov05,Javokhir Sindarov,3126,W129B,W82W,W529B,W21B,D43W,W473W,L9B,W152W,W20B,W454W,L3B,8.5,74,77,55.25,0,8,4,2881
12,15,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W634B,W107W,W464B,W28W,L8B,L18W,W63W,W459B,W64W,W37W,D9B,8.5,73.5,73.5,52.25,0,8,3,2776
13,5,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W633B,W102W,D455B,W117W,W75B,W475W,W20B,L9W,D10B,W27W,D8B,8.5,73,73,52.75,0,7,3,2835
14,37,ARE,IM,Kirill_Klukin,Kirill Klukin,2907,W264B,W121W,W91B,D505W,W109B,W69W,L1B,W52W,L7W,W117B,W44W,8.5,72.5,76,55.25,0,8,4,2772
15,25,USA,GM,TigrVShlyape,Gata Kamsky,2866,W256B,W124W,W524B,W89W,D44B,W455B,D6W,L453W,D18B,W49W,W48B,8.5,72,75,55.25,0,7,4,2781
16,6,DEU,GM,Msb2,Matthias Bluebaum,3112,W155W,W404B,W558W,W468B,W47W,W8B,L2W,W26B,L25W,D9B,W28W,8.5,72,74,52.25,0,8,4,2868
17,56,KAZ,FM,Eagle_2019,Mamedov Edgar,2902,W572W,W247B,W68W,L4W,W142B,W71W,L74B,D105W,W124B,W90W,W42W,8.5,68.5,70.5,51.25,0,8,3,2764
18,124,KAZ,IM,Arystanner,Arystanbek Urazayev,2892,W306B,L453W,W211B,W201W,W257B,W12B,L191W,W77B,D15W,W114B,W43W,8.5,67.5,72,54.25,0,8,6,2722
19,11,RUS,GM,Prizant_academy,Ivan Zemlyanskii,3183,W206B,W585W,W62B,W348W,D473B,W65W,W43B,L6B,W456W,L3B,W46W,8.5,67.5,69,48.75,0,8,3,2883
20,36,ESP,GM,h4parah5,Jaime Santos Latasa,2934,W297W,W568B,W522W,W364B,D1B,W44W,L13W,W119B,L11W,W455B,W53W,8.5,67,69,46.75,0,8,4,2844
21,70,UKR,FM,PeshkaCh,Tykhon Cherniaiev,2832,W305W,W548B,W471B,L11W,W223B,W474W,L42B,W107B,W71W,D22W,W57B,8.5,64.5,67,47,0,8,5,2787
22,23,RUS,GM,dropstoneDP,David Paravyan,2992,W88B,W594W,W483B,W384W,W32B,D6B,D10W,W28B,L4W,D21B,D33B,8,73,74,48.25,0,6,4,2880
23,9,USA,GM,jefferyx,Jeffery Xiong,3067,W123B,W142W,W103B,W520B,D24W,L9B,W87W,D48W,L8B,W156W,W94B,8,71.5,74.5,49.75,0,7,4,2793
24,47,ISR,GM,Nitzan_Steinberg,Nitzan Steinberg,2911,W573B,W207W,W106W,W200B,D23B,L1W,W125W,L130B,D62B,W91W,W80B,8,70,72,47.5,0,7,3,2741
25,40,USA,GM,DominguezOnYoutube,Leinier Dominguez Perez,2968,W149W,W545B,W199W,L462B,W70W,W105B,W459W,W74W,W16B,L6B,L4W,8,69.5,72.5,49.5,0,8,3,2850
26,35,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2912,W213B,W319W,W525B,W153W,L4B,W464W,W45B,L16W,W36W,L28B,W72W,8,69.5,72.5,47,0,8,3,2795
27,49,IND,IM,monomita,Mayank Chakraborty,2901,W282B,L68W,W190B,W198W,W82W,W108B,W135B,L454W,W45B,L13B,W62W,8,69,74,51,0,8,5,2723
28,94,ARG,FM,IlanSchnaider,Ilan Schnaider,2862,W260W,W246B,W313W,L12B,W140W,W77B,W467B,L22W,W67B,W26W,L16B,8,68,72.5,47.5,0,8,4,2788
29,18,USA,GM,OparinGrigoriy,Grigoriy Oparin,3086,W154W,L106B,W366W,W67B,W525W,L45B,D462W,W104W,W38B,D48W,W78B,8,65,68,47.5,0,7,3,2650
30,34,CHE,GM,Paralinch,Daniil Lintchevski,2923,W245W,W115B,W501W,D109B,L455W,L52B,W302B,W102W,W103B,W110W,D35B,8,64,68,46.75,0,7,3,2673
31,69,IRN,GM,pouya21,Pouya Idani,2909,W570B,L139W,W494B,W471W,W63W,W151B,L454W,D35B,W462W,D69B,W84W,8,63,65,44,0,7,3,2670
32,52,ITA,GM,moro182,Luca Moroni Jr,2901,W607W,W275B,W486W,W523B,L22W,W462W,L453B,W80B,W78W,W74W,L5B,8,63,64,39.5,0,8,3,2744
33,58,GBR,GM,VerdeNotte,Gawain Maroroa Jones,2872,W635W,W111B,L462W,W96B,L107B,W205W,W486B,W287W,W140B,D57B,D22W,8,61.5,61.5,41.75,0,7,4,2702
34,74,POL,GM,Byniolus,Zbigniew Pakleza,2842,L202W,W671B,L279W,W273B,L38W,W243B,W222W,W201B,W108W,W107W,W69B,8,59.5,59.5,41,0,8,5,2539
35,183,CHN,NM,Abund,Qingyu Yuan,2734,W435W,W347B,L475B,L85W,W269B,W334W,W489B,D31W,W120B,W456W,D30W,8,57.5,58.5,39,0,7,4,2662
36,105,SWE,NM,Chessgod9oninsta,,2807,W335W,L313B,W532W,D150B,W551W,D73B,W111W,W288W,L26B,W140W,W67B,8,57,59.5,40.5,0,7,1,2605
37,60,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2838,W163W,L118B,W599W,W205B,W240W,U--,W359B,W84W,W91W,L12B,W82W,8,56.5,57.5,42.5,0,8,2,2667
38,370,CZE,FM,Bullet_Jachym08,Jáchym Němec,2743,L440W,W329B,W496B,L524W,W34B,W404W,W169B,W204W,L29W,W79B,W64W,8,55.5,56.5,44.5,0,8,5,2747
39,111,SRB,FM,NikitaShandrygin,Nikita Shandrygin,2697,W399W,L521B,L162W,W248B,W570W,W141B,L471B,W499W,W68B,W86W,W66B,8,53,55,41,0,8,4,2536
40,270,ESP,FM,CrushingKings,Alejandro Domingo Nunez,2641,W373B,L382B,W333W,W263W,L239B,L64W,W328B,W300W,W153W,W459B,W65W,8,52,55.5,40,0,8,3,2625
41,123,USA,FM,ChessSwole,Derek Wu,2662,W112W,U--,L570B,W331B,L465W,W335B,W162W,W95W,W471B,W73B,W74W,8,52,54,46.5,0,8,4,2572
42,16,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W665W,W240B,W79W,L44B,W80W,W239B,W21W,D8B,W47W,L10W,L17B,7.5,73,73,44.25,0,7,2,2794
43,46,POL,IM,Szparu,Miłosz Szpar,2873,W638W,W81B,W158W,W401B,D11B,W232W,L19W,W110B,L5W,W52B,L18B,7.5,70,70,39.75,0,7,4,2839
44,106,DEU,FM,RandomNoob04,Moritz Weishäutel,2712,W301B,W77W,W560B,W42W,D15W,L20B,L232B,W121W,W203B,W54W,L14B,7.5,69.5,71.5,44.75,0,7,3,2795
45,143,GBR,IM,Marcus_Harvey,Marcus Harvey,2753,W389W,W298B,L4B,W491W,W141B,W29W,L26W,W160B,L27W,D81B,W113B,7.5,67,70,41.5,0,7,4,2742
46,53,CHN,GM,FXDon77,Xu Yi,2915,W362B,W96W,W424B,L6B,D158W,W199W,W147B,L7B,W119W,W115W,L19B,7.5,67,69,40.5,0,7,3,2791
47,45,ESP,IM,ulises2013,Marcos Lianes,2803,W637B,W113W,W487B,W474W,L16B,D110W,W102B,W90W,L42B,W130W,L7W,7.5,66,66,38.25,0,7,3,2775
48,68,UKR,IM,Mops_2004,Dmitriy Kushko,2760,W274W,L474B,W213W,D136B,W247W,W106B,W196W,D23B,W131W,D29B,L15W,7.5,65,69.5,45.25,0,6,1,2711
49,99,RUS,FM,luckyswitchback,Daniil Plyasunov,2750,W243W,W159B,L200W,D548B,W150W,W118B,L7W,W196B,W135W,L15B,W115W,7.5,64.5,67,43.25,0,7,3,2679
50,351,ARG,FM,agustinv04,Villarreal Agustin,2559,W152B,W528B,D59W,L455W,L119B,W304W,W199B,W151B,W126W,L53B,W103W,7.5,63,66,41.75,0,7,4,2740
51,42,RUS,CM,stollenmonster,Egor Baskakov,2921,L605W,W254B,W256W,W81B,L102B,W207W,W187B,D62W,L52B,W124W,W127B,7.5,62.5,63.5,45,0,7,4,2628
52,186,USA,FM,GulamaliRises,Kazim Gulamali,2758,W418B,L6B,W316W,W570W,D477B,W30W,W475B,L14B,W51W,L43W,W114B,7.5,62,64,37.25,0,7,3,2815
53,63,POL,GM,maciek_92,Maciej Klekowski,2905,W532B,L205W,W605B,L71B,D149W,W297B,W150B,W76W,W175B,W50W,L20B,7.5,61,62,38,0,7,5,2611
54,389,UKR,NM,ploxoi,Olexandr Shevchuk,2500,W64B,L72W,L528W,W577B,D128W,W508B,W197W,W109W,W148B,L44B,W117W,7.5,59,61,40.25,0,7,4,2723
55,43,DEU,GM,rasmussvane,Rasmus Svane,2941,W165B,L424W,W224B,W113W,W487B,D102W,L124W,W240B,L117W,W199B,W132W,7.5,58.5,60.5,42.25,0,7,5,2643
56,30,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,W595W,L63B,D241W,W272B,L196B,W329W,W134B,W125W,D458B,D127W,W102B,7.5,58.5,59.5,38.25,0,6,3,2615
