Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,100,USA,GM,rednova1729,Awonder Liang,2993,W160W,W225B,W184W,W517W,W453B,D17W,W248B,W38B,W441W,D3B,W8W,10,68,71,62.25,0,9,4,2946
2,8,RUS,GM,Grischuk,Alexander Grischuk,3058,D116W,W658B,W481W,W458B,W109W,L38B,W472B,W30W,W44B,W441W,W15B,9.5,65.5,66,55.25,0,9,5,2873
3,12,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3044,W157W,W73B,D88W,W505B,D68W,W81B,W9B,W28W,W53B,D1W,D13B,9,77,80.5,64.25,0,7,5,2899
4,17,USA,GM,FabianoCaruana,Fabiano Caruana,3101,W166B,W148W,W67B,W78W,W9W,W26B,L441W,D44W,W54B,W38W,D5B,9,76,82,66.25,0,8,4,2936
5,4,SRB,GM,mishanick,Aleksei Sarana,3038,W493W,W102B,W339W,W514B,W44W,L28B,W6W,D99B,W29W,W11B,D4W,9,71,74,58.25,0,8,3,2957
6,48,AZE,GM,LastGladiator1,Aydin Suleymanli,3022,W306W,W101B,W79W,L74B,W373B,W52W,L5B,W71W,W90B,W39W,W28W,9,70.5,73.5,57.5,0,9,3,2827
7,78,ITA,GM,moro182,Luca Moroni Jr,2901,W477W,W468B,L47W,W115B,W118W,W487B,W26W,W23W,W39B,L8B,W45W,9,70,74,57.5,0,9,4,2855
8,23,VNM,GM,wonderfultime,Tuan Minh Le,3088,D658B,W116W,W187B,W542W,D446B,W479B,W444W,W27W,W24B,W7W,L1B,9,64.5,65,52,0,8,3,2817
9,54,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2926,W415W,W628B,W75W,W525W,L4B,W323B,L3W,W79B,W56W,W32W,W26B,9,63.5,64.5,46.5,0,9,4,2825
10,40,NLD,GM,GMBenjaminBok,Benjamin Bok,3076,W636W,W503B,D100W,W539W,W61B,D42W,W443B,L39B,W112W,W25B,W23B,9,63,64,49.5,0,8,5,2858
11,22,UKR,GM,Alexander_Zubov,Alexander Zubov,3018,W615W,W139B,W106W,W443B,W69W,L441B,W43W,W46B,D15B,L5W,W49B,8.5,72.5,73.5,52.75,0,8,4,2942
12,11,DEU,GM,Msb2,Matthias Bluebaum,3112,W133B,D105W,W464B,L446W,W540B,W57W,W22W,L16B,W125W,W43B,W38W,8.5,69.5,72,54.75,0,8,4,2796
13,9,CHL,GM,nihalsarin,Nihal Sarin,3211,W664B,L27W,W103B,L101W,W184B,W496W,W89B,W77W,W30B,W29W,D3W,8.5,69,69,50,0,8,5,2743
14,13,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W123B,W465W,W60B,D497W,D30W,D448B,W108W,D68B,W151W,D18B,W46W,8.5,68,71.5,55.25,0,6,2,2854
15,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W502W,W535B,W478W,W511B,W82W,D40B,W28W,D441B,D11W,W17B,L2W,8.5,67,69.5,48.25,0,7,3,2972
16,66,UZB,GM,Shield12,Shamsiddin Vokhidov,2941,W362W,D146B,W466W,W105B,L24B,W189W,W194B,W12W,L45W,W102B,W41B,8.5,66.5,69.5,51,0,8,4,2836
17,24,IND,GM,Indianlad,S.L. Narayanan,3064,W103W,W540B,W552W,W512B,W43W,D1B,L38W,W448B,W49W,L15W,W63B,8.5,66,68,47,0,8,4,2898
