Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,9,BLR,GM,DenLaz,Denis Lazavik,3104,W226B,W121W,W408B,W8W,D19W,D55B,W414W,W21B,W43B,W6W,D4B,9.5,73,78,66,0,8,4,2944
2,4,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W383W,W488B,W59W,D66B,W50W,D35B,W58W,W23B,D33W,W402B,W8W,9.5,69.5,69.5,58.5,0,8,3,2906
3,6,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W354W,D104B,L172W,W476B,W79W,W53B,W178W,W37B,W34W,W42B,W28B,9.5,65,67.5,58.75,0,9,5,2814
4,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W139B,W511W,D442B,W224B,W93W,W21B,D402W,D5B,W11W,W33B,D1W,9,71,72,57.25,0,7,4,2918
5,15,RUS,GM,Grischuk,Alexander Grischuk,3058,W161B,W427W,W90B,W119W,W414B,W413W,D34B,D4W,D8B,D9W,W21B,9,70,74.5,57.75,0,7,4,2933
6,11,FRA,GM,Firouzja2003,Alireza Firouzja,3188,D143B,W451W,W52W,W411B,W66W,W19B,W39W,W34W,D28B,L1B,D12W,8.5,75,78,57.25,0,7,2,2901
7,13,USA,GM,SpeedofLight0,Andrew Hong,3111,W236B,W174W,W60B,L16W,W29B,L45W,W123B,W62W,W58B,W30W,D10B,8.5,73,78,57.75,0,8,5,2836
8,80,FRA,GM,baki83,Etienne Bacrot,2889,W517W,W182B,W120W,L1B,W420W,W176B,W56B,W9W,D5W,W403B,L2B,8.5,72.5,73.5,50,0,8,4,2899
9,10,MEX,GM,Jospem,Jose Martinez,3073,W502W,W126B,W429W,W36B,L34W,W433B,W45W,L8B,W19W,D5B,W46W,8.5,70,71.5,51,0,8,3,2885
10,27,VNM,GM,wonderfultime,Tuan Minh Le,3088,W464B,W216W,L63B,W131W,W65B,W40B,L57W,W20B,W404B,W82W,D7W,8.5,69,72,53.75,0,8,5,2814
11,30,UZB,GM,Shield12,Shamsiddin Vokhidov,2941,W220W,W127B,W431W,L69B,W452W,W93B,W20W,D25B,L4B,W107W,W42W,8.5,67.5,70.5,50.5,0,8,2,2880
12,29,RUS,GM,dropstoneDP,David Paravyan,2992,W153B,W296W,D92B,W172B,D57W,D429B,W424W,W22W,W25B,D28W,D6B,8.5,66.5,70.5,53.25,0,6,3,2879
