Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,1,USA,GM,Hikaru,Hikaru Nakamura,3295,W332B,W350W,W67B,W42W,W8B,W3W,W2B,W14W,L4B,W5W,W10B,10,78.5,81,72,0,10,5,2965
2,11,USA,GM,jefferyx,Jeffery Xiong,3013,W268B,W52W,W94B,W18W,W43W,W12B,L1W,W107B,W7W,W26B,D3W,9.5,78.5,78.5,63.75,0,9,5,2955
3,13,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3117,W74B,W390W,W304B,W46W,W302B,L1B,W285W,W64W,W43B,W4W,D2B,9.5,68.5,69.5,54.75,0,9,4,2915
4,8,NLD,GM,GMBenjaminBok,Benjamin Bok,3068,W449W,W418B,W71W,W44B,L15W,W54B,W16B,W9W,W1W,L3B,W17W,9,73.5,73.5,56,0,9,4,2931
5,15,RUS,GM,Andreikka,Andrey Esipenko,3100,W282B,W40W,W27B,W295W,L45B,W302W,W283B,W22W,W14B,L1B,W16W,9,71.5,75.5,58.5,0,9,4,2881
6,12,MEX,GM,Jospem,Jose Martinez,3075,W95W,L70B,W61B,W76W,W92B,W287W,L44B,W51W,W31W,W15B,W22B,9,69.5,74.5,61,0,9,4,2753
7,56,ISR,IM,pheonixking2000,David Gorodetzky,2945,U--,W185W,W327B,W297B,W288W,W79W,W21B,W44W,L2B,W18W,W14W,9,60.5,63.5,54,0,9,3,2815
8,19,SRB,GM,DrVelja,Velimir Ivic,2972,W327B,W392W,W33B,W11W,L1W,D69B,L29W,W91B,W45W,W31B,W35W,8.5,71,72,51.25,0,8,4,2798
9,10,RUS,GM,Grischuk,Alexander Grischuk,3085,W349W,W403B,W56W,W21B,W34W,W285B,D30W,L4B,L10W,W43B,W28B,8.5,69.5,70.5,49.25,0,8,5,2864
10,44,UKR,GM,Cayse,Martyn Kravtsiv,2952,W188W,W391B,W124W,L14B,W333W,D27B,W50W,W53B,W9B,W12W,L1W,8.5,69,70,48.25,0,8,3,2864
11,57,LTU,GM,ContrVersia,Valery Kazakouski,2846,W324B,W98W,W300B,L8B,W73W,W303B,D280W,L26B,W50W,W27W,W29B,8.5,64.5,68,49.25,0,8,4,2748
12,3,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,D430B,W250W,W322B,W31W,W294B,L2W,W69W,W35B,W17W,L10B,W32W,8.5,64,64.5,46.25,0,8,3,2806
13,20,RUS,GM,dropstoneDP,David Paravyan,3097,W161W,W296B,W51W,D316B,L28W,L29B,W325W,W148B,W39B,W54W,W26W,8.5,62,65.5,48.75,0,8,3,2764
14,5,USA,GM,FabianoCaruana,Fabiano Caruana,3098,W369B,W128W,W69B,W10W,W64B,W15W,W45B,L1B,L5W,W42W,L7B,8,77,79,51,0,8,4,2908
15,41,IRN,GM,pouya21,Pouya Idani,2930,W103B,W153W,W333B,W165W,W4B,L14B,D26W,W29B,W68W,L6W,D30B,8,71,74,49.5,0,7,4,2929
16,33,CHL,GM,HVillagra,Cristobal Henriquez,2905,W269B,W88W,W57B,L45B,W120W,W304B,L4W,W92W,W19B,W20W,L5B,8,69.5,69.5,44.5,0,8,4,2758
17,22,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3005,W152W,W309B,W288W,L43B,W154W,W71B,W34W,W45B,L12B,W21W,L4B,8,68.5,72.5,48,0,8,3,2821
18,51,POL,GM,kpio91,Kacper Piorun,2852,W97B,W289W,W168W,L2B,W334W,L33B,W52B,W48W,W107W,L7B,W55W,8,68.5,71.5,45.5,0,8,2,2741
19,73,USA,CM,MrLion3000,Isaak Parpiev,2800,L89B,W341W,W110B,L290W,W108B,W332W,W93W,W61B,L16W,W81B,W42B,8,60.5,63.5,44.5,0,8,5,2616
20,209,USA,NM,alex_c31,Alexander J Crump,2606,W249W,W393B,L46B,L37W,W144B,W195B,W56W,W71B,W44W,L16B,W64W,8,59.5,60.5,38,0,8,4,2767
21,50,POL,NM,MightyGMpretender,Antoni Kozak,2802,W242W,W261B,W329W,L9W,W229B,W77W,L7W,W288B,W30W,L17B,W58B,8,59.5,60.5,35,0,8,4,2780
22,29,USA,GM,TigrVShlyape,Gata Kamsky,2868,W374B,W254W,W364B,D47W,D308B,W94W,W279B,L5B,W49W,W46B,L6W,8,59,60,36.5,0,7,4,2781
23,184,LTU,GM,maximnovik,Maxim Novik,2623,W163W,L295B,W373B,W67W,L286B,L42W,W123B,W315B,W94W,W45B,W43W,8,57.5,59.5,43,0,8,4,2666
24,95,SVN,GM,js20000,Jan Subelj,2733,W417B,W171W,D317B,L30W,W300W,L35B,W323W,D292B,W290W,W66B,W44W,8,54.5,55.5,36.25,0,7,2,2673
25,26,USA,GM,MikaelyanArman,Arman Mikaelyan,2933,D431W,L248B,W250W,W324B,L70B,W186W,W87B,W96B,D36W,W57B,W47W,8,50,50.5,38.5,0,7,4,2606
