Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W84B,W74W,W209B,W322W,W8B,W12W,L4B,W10W,W2B,W20W,D7W,9.5,78,82,68.5,0,9,4,2974
2,15,USA,GM,OparinGrigoriy,Grigoriy Oparin,3086,W457B,W429W,W323B,W22W,W43B,W5W,W37B,W4W,L1W,D23B,W10W,9.5,71.5,71.5,58,0,9,4,2953
3,24,DEU,GM,frederiksvane,Frederik Svane,3045,W50W,W96B,W375W,W25W,W296B,L4B,W18W,L19W,W43B,W49W,W16B,9,73,75,58,0,9,4,2864
4,9,USA,GM,SpeedofLight0,Andrew Hong,3111,W370B,W415W,W349B,W292W,W18B,W3W,W1W,L2B,W19W,D10B,D5W,9,72.5,73.5,55.25,0,8,3,2957
5,35,ARM,GM,Micki-taryan,Haik Martirosyan,2993,W447B,W100W,W93B,W300W,W11B,L2B,W296W,D16B,W283B,W46W,D4B,9,70.5,71.5,53.5,0,8,4,2932
6,25,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W195B,W304W,W302B,L21W,L29B,W105W,W72B,W77W,W22B,W19B,W23W,9,68.5,72.5,57,0,9,5,2773
7,22,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W458W,W376B,W48W,W282B,W126W,L16B,D14W,W292B,W33W,W30W,D1B,9,68,68,51,0,8,3,2896
8,33,INT,IM,MyDream003,Zou Chen,2928,W182B,W430W,W72B,W73W,L1W,W209B,W85W,W46B,L20B,W31W,W17W,9,67.5,68.5,51,0,9,4,2884
9,19,RUS,GM,shimastream,Aleksandr Shimanov,3025,W378B,L365W,W321B,W303W,W300B,L282W,W319B,W297W,W69B,W53W,W20B,9,54,56,46.5,0,9,6,2782
10,16,USA,GM,jefferyx,Jeffery Xiong,3067,W454W,W381B,W55W,W36B,W44B,W287W,W16W,L1B,W11B,D4W,L2B,8.5,74,74.5,51,0,8,4,2975
