Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,10,USA,GM,jefferyx,Jeffery Xiong,3067,W279B,W294W,W330B,W328W,W187B,W323W,W8B,W2W,D5B,D4W,W15W,10,66.5,67.5,58.5,0,9,4,2991
2,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W408W,W150B,W48W,W22B,W9W,D14B,W3W,L1B,W33W,W6B,W8W,9.5,81.5,84,69.75,0,9,3,2956
3,19,SRB,GM,mishanick,Aleksei Sarana,3038,W156W,W337B,W133W,D31B,W341W,W28B,L2B,D26W,W319B,W17W,W30B,9,71,75.5,58.25,0,8,4,2866
4,9,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W496W,W442B,W352W,W11W,L323B,W35W,W22B,W18B,W21W,D1B,D5W,9,70,70,55,0,8,3,2906
5,2,USA,GM,SpeedofLight0,Andrew Hong,3111,W164B,L47W,W286B,W430W,W38B,W34B,W187W,W36B,D1W,W10W,D4B,9,69,70.5,54,0,8,5,2817
6,14,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W202B,W50W,L34B,W372W,W380B,W352W,W17W,W46B,W15W,L2W,W16B,9,67,70,53,0,9,4,2877
7,89,MEX,GM,theredking89,Juan Carlos Obregon Rivero,2743,W221W,L411B,W477W,W62B,W367W,W49W,D10B,W131W,W13B,D9W,W18B,9,63,64,53.5,0,8,3,2723
8,6,UZB,GM,Javokhir_Sindarov05,Javokhir Sindarov,3126,W360B,W60W,W355B,W17W,W25W,W10B,L1W,D32B,W36W,W315W,L2B,8.5,77.5,81.5,58.25,0,8,3,2922
9,30,DEU,GM,rasmussvane,Rasmus Svane,2941,W121B,W333W,W371B,W96W,L2B,W53W,W328B,W14W,D24W,D7B,D11W,8.5,72.5,76,53.75,0,7,3,2886
