Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W176B,W66W,W252B,W17W,W2B,W10W,D3B,W12W,W4W,W5B,W11W,10.5,82.5,86,81.25,0,10,4,2997
2,19,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3044,W179B,W160W,W107B,W340W,L1W,W27B,W24W,W32W,D9B,W13W,W7W,9.5,76,80,65.25,0,9,3,2903
3,8,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W368W,W277B,W81W,W55B,W322W,W7B,D1W,W321B,L5W,W9B,W8W,9.5,73,75.5,61.25,0,9,5,2978
4,2,CHL,GM,nihalsarin,Nihal Sarin,3211,W346W,W355B,W122W,D82W,W19B,W48W,W8B,D9W,L1B,W319W,W16B,9,74,77.5,59.5,0,8,4,2957
5,13,USA,GM,SpeedofLight0,Andrew Hong,3111,W372B,W332W,L153B,W200W,W366W,W51B,W37W,W319B,W3B,L1W,W18B,9,67.5,70.5,54.5,0,9,5,2882
6,10,SRB,GM,mishanick,Aleksei Sarana,3038,W477W,L327B,L246W,W150B,W417W,W42B,W65W,W64B,W24W,W17B,W30W,9,61.5,61.5,53,0,9,4,2696
7,20,ARM,GM,Njal28,Aram Hakobyan,3041,W396W,W125B,W119W,W30B,W338W,L3W,W26B,W17B,D14W,W33W,L2B,8.5,75,77.5,54.25,0,8,4,2942
8,32,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2973,W106W,W229B,W102W,D35W,W34B,W320B,L4W,W325B,W10W,W12B,L3B,8.5,74.5,78.5,56.25,0,8,5,2927
9,21,DEU,GM,Msb2,Matthias Bluebaum,3112,W331B,W342W,W53B,W363W,D321W,W69B,W13W,D4B,D2W,L3W,W35B,8.5,73,76,54.25,0,7,4,2892
10,12,USA,GM,jefferyx,Jeffery Xiong,3067,W478W,W295B,W326W,W50B,W21W,L1B,D82W,W22W,L8B,W44W,W32B,8.5,69.5,69.5,47.25,0,8,3,2913
11,14,FRA,GM,Firouzja2003,Alireza Firouzja,3188,W479W,W431B,W375W,W20B,D32W,L13B,W79W,W34B,W21W,W14B,L1B,8.5,69,69,46.25,0,8,4,2907
12,17,VNM,GM,LiemLe,Liem Le,3043,W306B,W147W,W359B,W364W,D13B,W39W,W35B,L1B,W82W,L8W,W34B,8.5,68.5,68.5,45.25,0,8,4,2875
13,52,ESP,GM,Fandorine,Maksim Chigaev,2933,W259B,W192W,W374B,W238B,D12W,W11W,L9B,W322W,W47W,L2B,W41W,8.5,67,70,47.75,0,8,3,2951
14,23,ARM,GM,Hrant_ChessMood,Hrant Melkumyan,2963,L457B,W213W,W368B,W89W,W158B,W75W,W55B,W29W,D7B,L11W,W36W,8.5,66,67,53.25,0,8,3,2798
15,25,RUS,GM,dropstoneDP,David Paravyan,2992,W384B,W173W,D38B,D168W,D326B,D62B,W328W,D81B,W108W,W39B,W33W,8.5,62,65,49.5,0,6,2,2759
16,16,USA,GM,FabianoCaruana,Fabiano Caruana,3101,W494W,D84B,W120W,W58B,W36W,L32B,W39W,D25B,W26W,W23B,L4W,8,75,75,51.25,0,7,2,2875
17,36,ARG,GM,Genghis_K,Federico Perez Ponsa,2928,W493W,W60B,W333W,L1B,W107W,W64B,W47B,L7W,W75B,L6W,W49W,8,73.5,73.5,45.5,0,8,4,2879
18,22,PER,IM,MITerryble,Renato Terry,3002,W347W,W89B,W73W,W43B,D320W,L321B,W40W,D19B,W29W,W55B,L5W,8,73,77,54.75,0,7,3,2883
19,42,ARM,GM,Sargsyan_Shant,Shant Sargsyan,2970,W307W,W145B,W61W,D47B,L4W,W67B,W56W,D18W,L28B,W54B,W59W,8,72.5,72.5,48,0,7,3,2836
20,63,SVN,GM,js20000,Jan Subelj,2676,W335B,W124W,W57B,L11W,W147B,W28B,L33W,W102W,L52B,W63W,W48B,8,69.5,74,51,0,8,5,2836
21,27,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,2931,W272B,W91W,W401B,W153W,L10B,D40B,W54W,W36W,L11B,W43W,D28B,8,69,71,46.25,0,7,2,2845
22,29,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W163B,W226W,L35B,W103W,W359B,D43W,W69W,L10B,W81W,D56W,W58B,8,66.5,70,46.75,0,7,3,2731
23,40,CAN,GM,hansen,Eric Hansen,2969,W159W,W376B,W103W,L338B,W53W,W81B,W48B,L33W,W68B,L16W,W64B,8,65.5,68.5,49,0,8,5,2848
24,41,ARE,FM,temus_galaktionov,Artem Galaktionov,2861,W276B,W369W,W146W,L321B,W65W,W328B,L2B,W326W,L6B,W62B,W68W,8,64,66.5,42,0,8,3,2797
25,30,NOR,GM,AryanTari,Aryan Tari,2977,W162W,L103B,W209W,W173B,D54W,W149B,W332W,D16W,L30B,W53B,W75W,8,63.5,68,46.5,0,7,3,2713
26,44,USA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2863,W156W,W343B,L167W,W226B,W102W,W109B,L7W,W53B,L16B,W104W,W56B,8,63,67,45.5,0,8,5,2720
27,70,DEU,IM,The_Machine04,Ruben Gideon Köllner,2764,W362W,W294B,W367W,L48W,W92B,L2W,W348B,W63B,L32W,W61B,W52W,8,62,63,39,0,8,5,2765
28,11,MEX,GM,Jospem,Jose Martinez,3073,W480B,W139W,L366B,W388W,W153B,L20W,W62B,W115W,W19W,D32B,D21W,8,61.5,61.5,42.75,0,7,3,2777
29,51,TUR,GM,ckgchess,Cem Kaan Gokerkan,2909,W413W,L329B,W331W,W377B,W355W,W86B,W52W,L14B,L18B,W65W,W47W,8,60.5,62.5,41,0,8,2,2768
30,74,TUR,IM,Adar_07,Adar TARHAN,2851,W285W,W414B,W80W,L7W,W370B,L322B,W342W,W92B,W25W,W52W,L6B,8,60,62,39,0,8,3,2786
31,127,LVA,GM,TomsKantans,Toms Kantans,2712,W458B,W446W,L32W,W380B,L339B,W371W,W83W,L51B,W95W,W70W,W55B,8,52.5,53.5,35,0,8,3,2704
