Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W474B,W452W,W318B,W38W,W47B,D156W,W28W,W2B,W3W,W16W,W6B,10.5,69.5,69.5,66.75,0,10,5,2935
2,116,USA,IM,vellottiwizard,Luke Harmon-Vellotti,2850,W191B,W389W,W20B,W21B,W17W,W86W,W3B,L1W,D9B,W18B,W7W,9.5,79.5,82,67.25,0,9,5,2972
3,3,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3044,W475B,W54W,W31B,W324B,W335W,W8B,L2W,W14W,L1B,W21B,W17W,9,76,76,56,0,9,5,2932
4,31,ESP,GM,Fandorine,Maksim Chigaev,2933,D148B,W26W,W88W,W74B,L48B,W321W,W328B,W34W,W10B,D17W,W16B,9,71,76,62.25,0,8,4,2746
5,10,UZB,GM,Javokhir_Sindarov05,Javokhir Sindarov,3126,W109W,W58B,D74W,W39B,W347B,W48W,L14B,D40W,W27B,D32W,W30B,8.5,72.5,76,57.25,0,7,5,2827
6,2,USA,GM,FabianoCaruana,Fabiano Caruana,3101,W105W,W90B,W276W,L325B,W99W,W22B,D15W,W29B,W86W,W8B,L1W,8.5,72.5,74.5,55,0,8,4,2878
7,28,AZE,GM,ChessLover0108,Mahammad Muradli,2943,W89W,W50B,L73W,W397B,W82W,W327B,W37W,D10W,W71B,W9W,L2B,8.5,72,74,53.75,0,8,4,2810
8,19,USA,GM,OparinGrigoriy,Grigoriy Oparin,3086,W152B,W255W,W99B,W360W,W35B,L3W,W65B,W315W,W11B,L6W,D14W,8.5,69,72,50.5,0,8,5,2898
9,13,IND,GM,champ2005,Raunak Sadhwani,2995,D138B,W470W,W55B,W384W,W72B,D314B,W326W,W15B,D2W,L7B,W32B,8.5,67.5,68.5,48.75,0,7,4,2839
10,8,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W161W,L393B,W133W,W255B,W362W,W30B,W32W,D7B,L4W,W41B,W28B,8.5,64,66,50.75,0,8,4,2791
11,12,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,W379W,W245B,W327W,W363B,L15W,W317W,W324B,W28B,L8W,W19B,D12W,8.5,62.5,65.5,44.75,0,8,5,2849
12,26,SWE,IM,Seochesspie,Seo Jungmin,2839,W193W,L407B,W432W,W50B,W219W,L36B,W104W,W37B,W29W,W53B,D11B,8.5,61.5,63,49.25,0,8,3,2712
13,24,USA,GM,TigrVShlyape,Gata Kamsky,2866,L103W,W212B,W415W,W407B,W341W,U--,W340B,W61W,D30B,W31W,W36B,8.5,49.5,51.5,41.75,0,8,4,2686
14,4,USA,GM,SpeedofLight0,Andrew Hong,3111,W118W,W102B,W23W,W326W,W32B,D15B,W5W,L3B,L17B,W51W,D8B,8,76.5,81.5,56.25,0,7,2,2921
15,44,IRN,IM,MetiForce,Mahdi Gholami Orimi,2969,W132W,W433B,W66W,W83B,W11B,D14W,D6B,L9W,D77B,D26W,W53W,8,74,75.5,51.5,0,6,3,2825
16,14,ESP,GM,tptagain,David Anton Guijarro,2995,W494W,W333B,W29W,W317B,L28B,W100W,W57B,W36W,W314W,L1B,L4W,8,73,73,46,0,8,3,2876
17,23,RUS,GM,VladimirKramnik,Vladimir Kramnik,2992,W295B,W417W,W280B,W57W,L2B,D49B,W35W,W31B,W14W,D4B,L3B,8,68.5,69.5,43,0,7,3,2849
18,5,MEX,GM,Jospem,Jose Martinez,3073,W476B,W444W,L35B,W52B,L37W,W144B,W135W,W65W,W22B,L2W,W42B,8,66,66,41.5,0,8,5,2727
19,41,POL,GM,Igor_Janik,Igor Janik,2869,W477B,L79W,W89B,W78W,W102B,W340W,L314W,W93B,W101W,L11W,W63B,8,65,65,42.5,0,8,5,2707
20,30,INT,FM,Bauman_Guy,Konstantin Popov,2907,W380W,W445B,L2W,W95B,D200W,W64B,D49W,D73W,W75B,W82B,D24W,8,64.5,65.5,43,0,6,5,2735
21,35,BIH,IM,mbojan,Bojan Maksimović,2948,W344B,W454W,W261B,L2W,W54B,W336B,W77W,L314B,W80B,L3W,W49B,8,64,65,39,0,8,6,2788
22,56,USA,GM,praveenb2002,Praveen Balakrishnan,2859,W495W,D351B,W192W,W34B,D320W,L6W,W115B,W64B,L18W,W80B,W54W,8,64,64,43,0,7,4,2745
23,88,POL,FM,mac0504,Maciej Czopor,2790,W212W,W453B,L14B,W136W,W94W,L42B,D145W,W138B,W322W,W33B,D43W,8,63,64,42,0,7,3,2752
24,6,SRB,GM,mishanick,Aleksei Sarana,3038,W342W,L329B,W164W,W337B,L315W,W92B,D82W,W45B,W39W,W72B,D20B,8,62.5,66.5,48.25,0,7,4,2710
25,32,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2912,W167W,L91B,W374W,W165B,W90W,W73B,L315B,L80W,W329B,W99W,W61W,8,60,63,44,0,8,3,2661
26,239,USA,FM,Brown_Mamba24,Koby Kalavannan,2732,D320W,L4B,W436W,W423B,L321W,W247B,W83B,W74W,W47B,D15B,W65W,8,60,61.5,40.25,0,7,4,2719
27,53,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2838,L453B,W346W,W462B,W56W,L340B,W121W,W79B,W68W,L5W,W59B,W58W,8,58,59,45.5,0,8,3,2643
28,45,KAZ,IM,Arysya,Arystan Isanzhulov,2916,W140B,W162W,W329B,W79B,W16W,W71W,L1B,L11W,W78B,D314B,L10W,7.5,73,78,46.75,0,7,4,2907
29,105,RUS,IM,Sek_Konstantin,Konstantin Sek,2782,W130B,W171W,L16B,W119B,W319W,W43B,W42W,L6W,L12B,D67W,W71W,7.5,71.5,76.5,48,0,7,3,2810
30,58,ARE,FM,temus_galaktionov,Artem Galaktionov,2861,W127W,W428B,L79W,W92B,W83W,L10W,W50B,W56B,D13W,W71B,L5W,7.5,71.5,73,45.25,0,7,5,2782
31,84,INT,GM,Aygehovit1992,Nikita Matinian,2723,W113W,W446B,L3W,W62B,W145W,W33W,D86B,L17W,W320B,L13B,W78W,7.5,70,71,42.25,0,7,3,2841
32,42,RUS,GM,Vladimir_Zakhartsov,Vladimir Zakhartsov,2908,W187W,W96B,W395W,W219B,L14W,W80B,L10B,W49W,W52B,D5B,L9W,7.5,69.5,71.5,42.25,0,7,4,2835
33,20,IND,GM,vi_pranav,Pranav V,3103,W201W,L83B,W152W,W69B,W260W,L31B,W54W,D75W,W35B,L23W,W68W,7.5,67,70,44.75,0,7,2,2690
34,326,USA,FM,JunjiCol,Julian Colville,2459,W472B,W447B,D39W,L22W,W45B,W44W,W106B,L4B,L41W,W73B,W75W,7.5,67,68,39.75,0,7,5,2782
35,89,RUS,FM,GoltsevDmitry2000,Goltsev Dmitry,2802,W160B,W409W,W18W,W43B,L8W,D331B,L17B,W145W,L33W,W138B,W84W,7.5,66.5,68.5,42.25,0,7,3,2799
36,87,POL,GM,krzyzan94,Marcin Krzyżanowski,2826,W168B,L48W,W132B,W398W,W250B,W12W,W316B,L16B,W43W,D42B,L13W,7.5,66.5,68.5,41.25,0,7,4,2791
37,104,ITA,IM,Nicolik,Nicola Altini,2663,W178W,L233B,W149W,W401B,W18B,W47W,L7B,L12W,W109B,W101B,D40W,7.5,65.5,67.5,43.25,0,7,4,2710
38,48,USA,GM,HeartAblaze,,2844,W343W,W111B,W393W,L1B,W349B,L77W,D81B,W110W,W55W,L43B,W82W,7.5,64,66,38.25,0,7,2,2749
39,70,DJI,IM,Boundless_Strike,Shamil Arslanov,2602,W143W,W457B,D34B,L5W,W159W,W122B,W331W,L86W,L24B,W147B,W81W,7.5,63.5,64.5,37.75,0,7,3,2756
40,36,DEU,GM,rasmussvane,Rasmus Svane,2941,W170W,W78B,W362W,D336W,L71B,W200B,W110W,D5B,L53W,W77W,D37B,7.5,62,65,41.5,0,6,2,2762
41,62,SRB,IM,mind1mover,Vuk Damjanovic,2858,D194W,W408B,W388B,L71W,L52B,W151W,W111B,W44W,W34B,L10W,W77B,7.5,62,64,39.75,0,7,5,2670
42,25,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3106,W307B,L337W,W295B,W91W,W66B,W23W,L29B,W327W,W317B,D36W,L18W,7.5,60.5,60.5,37.25,0,7,4,2737
43,29,ARE,IM,Kirill_Klukin,Kirill Klukin,2907,W462B,W397W,W425B,L35W,W370B,L29W,W323B,W99W,L36B,W38W,D23B,7.5,56.5,57.5,31,0,7,4,2726
44,179,BOL,IM,StockFisher_HBK,Licael Ticona,2634,W293W,L399B,W67B,D318W,W247W,L34B,W350W,L41B,W141W,W87B,W76B,7.5,55,56,36,0,7,3,2645
45,115,USA,IM,annasargsyan_m,Anna M. Sargsyan,2653,D369W,W256B,L316B,W356W,L34W,W140B,W351W,L24W,W133B,W155B,W72W,7.5,54.5,57.5,34.5,0,7,4,2622
46,27,IRN,FM,artin10862,Artin Ashraf,2961,W432B,U--,W193W,L81W,W344B,D162B,W96W,L82B,W330W,W323W,W74B,7.5,50,51.5,36,0,7,3,2604
47,34,RUS,IM,MatthewG-p4p,Matvey Galchenko,2944,W108W,W165B,W315W,W73B,L1W,L37B,W58W,L53B,L26W,W134B,W111W,7,70,75,42,0,7,3,2707
48,276,ARM,CM,Narek_Ghimoyan,Narek Ghimoyan,2550,W496B,W36B,W87W,D51B,W4W,L5B,L72W,L55B,D110B,W329W,W104W,7,69,69,40.5,0,6,2,2814
49,91,RUS,GM,Vladimir_2020,Vladimir Malakhov,2757,W146B,W182W,D71W,W350B,D316B,D17W,D20B,L32B,W85W,W319B,L21W,7,67,70.5,40.75,0,5,3,2823
50,163,RUS,GM,yaguigor,Игорь Ягупов,2605,W172W,L7W,W113B,L12W,W126B,W190W,L30W,L84B,W216B,W114W,W123B,7,64.5,68.5,37.5,0,7,4,2592
51,47,RUS,GM,alexrustemov,Alexander Rustemov,2852,W478B,W159W,W366B,D48W,L314W,W63B,L52W,W81B,W73W,L14B,D55W,7,64.5,64.5,35,0,6,4,2739
