Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,6,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W40W,W641B,W534W,W51B,W115W,D23B,D461B,W457W,W25B,W21W,W9W,10,72,73,65.75,0,9,3,2934
2,25,MEX,GM,Jospem,Jose Martinez,3075,W597B,W476W,W472B,W35W,W31B,W8B,D3W,L20W,W53B,W18W,D4W,9,77.5,79.5,62,0,8,5,2961
3,4,BLR,GM,DenLaz,Denis Lazavik,3205,W493W,W127B,W139W,W19B,W466B,W459W,D2B,L27W,D23B,W12B,W41W,9,76,80,63.5,0,8,4,2966
4,20,RUS,GM,lachesisQ,Ian Nepomniachtchi,3118,W649W,D118B,W222W,W37B,W79W,W52W,D8B,W465W,D49B,W20W,D2B,9,74.5,75.5,59.5,0,7,1,2910
5,3,USA,GM,Hikaru,Hikaru Nakamura,3295,W724B,W94W,W91B,D522B,W237W,W13W,W23B,D12W,L21B,W49W,W38B,9,71.5,71.5,57,0,8,4,2905
6,14,USA,GM,FabianoCaruana,Fabiano Caruana,3098,W701W,W477B,W32W,W495W,W29B,L16B,W478W,D461B,W57W,D8W,W23B,9,69.5,69.5,53.25,0,8,3,2939
7,7,UZB,GM,Javokhir_Sindarov05,Javokhir Sindarov,3145,W700B,W145W,D54B,W533W,W56W,L15B,W114W,W60B,W461W,D14B,W26W,9,69.5,69.5,53,0,8,2,2857
8,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3306,W521B,W535W,W480B,W496W,W458B,L2W,D4W,W66B,W65W,D6B,W25W,9,68.5,71.5,53.5,0,8,4,2928
9,15,USA,GM,DanielNaroditsky,Daniel Naroditsky,3094,W725B,W200W,W566B,D30W,W22B,W55W,D465B,W464B,W456W,W27W,L1B,9,68.5,68.5,51.5,0,8,4,2929
10,86,RUS,IM,AlexTriapishko,Alexandr Triapishko,2887,W742W,W202B,W515W,L57B,W538W,W145B,L14W,W270W,W24B,W65B,W28W,9,62.5,62.5,46.5,0,9,4,2850
11,29,RUS,GM,Andreikka,Andrey Esipenko,3100,W154B,W117W,L146B,W573W,W203B,W68W,U--,W156B,W73W,W29W,W27B,9,60,62,56,0,9,4,2809
12,16,NLD,GM,GMBenjaminBok,Benjamin Bok,3068,W650W,W113B,W121W,W473B,W43W,W49B,W16W,D5B,L27B,L3W,W55B,8.5,75.5,76.5,55,0,8,4,2954
13,44,RUS,GM,alexrustemov,Alexander Rustemov,2835,W617W,W120B,W151W,D52B,W78W,L5B,W32W,D110B,W467B,W34W,D17B,8.5,73,74,53.75,0,7,2,2852
14,19,SRB,GM,mishanick,Aleksei Sarana,3101,W702B,L75W,W649B,W45W,W151B,W58W,W10B,W42W,D20B,D7W,D16B,8.5,72.5,72.5,52.5,0,7,4,2836
15,80,RUS,IM,MatthewG-p4p,Matvey Galchenko,2915,W268W,W312B,D161W,W209B,W67W,W7W,L27B,D24B,W101W,W456B,D21B,8.5,71,75,55.75,0,7,3,2878
16,81,IRN,IM,Arash_Tahbaz,Arash Tahbaz,2846,W589B,W599W,W283W,W24B,W28B,W6W,L12B,L21B,W111W,W459B,D14W,8.5,71,73,51.75,0,8,4,2934
17,12,USA,GM,jefferyx,Jeffery Xiong,3013,W287W,W135B,L52W,W511B,D53W,W122B,W71W,D31B,W462W,W457B,D13W,8.5,69.5,73.5,54,0,7,4,2797
18,10,IND,GM,rpragchess,Praggnanandhaa Rameshbabu,3023,D519W,W225B,W582W,W114B,L30B,W95W,W52B,W55W,W69W,L2B,W49W,8.5,69,71,52.25,0,8,3,2783
19,75,FRA,IM,Papa12341234,Elliot Papadiamandis,2828,W703B,W249W,W485B,L3W,W113W,W153B,L20B,D126W,W121B,W63W,W50B,8.5,67.5,67.5,46.75,0,8,5,2793
20,5,CHL,GM,nihalsarin,Nihal Sarin,3199,L616B,W356W,W601B,W117W,W169W,W85B,W19W,W2B,D14W,L4B,W51W,8.5,67,68,53.75,0,8,3,2809
21,18,DEU,GM,frederiksvane,Frederik Svane,3041,L243W,W258B,W636W,W525B,W537W,W158B,W30B,W16W,W5W,L1B,D15W,8.5,66.5,67.5,48.25,0,8,4,2834
22,92,IRN,FM,ReadySkate,Hamidreza Ebrahimi Herab,2920,W540W,W157B,W111W,D474B,L9W,W123B,L50W,W485B,W469W,W53B,W57W,8.5,65.5,68.5,49.5,0,8,4,2810
23,36,SRB,GM,DrVelja,Velimir Ivic,2972,W176W,W105B,W74W,W33B,W66B,D1W,L5W,W50B,D3W,W99B,L6W,8,80.5,86.5,59,0,7,5,2913
24,9,USA,GM,OparinGrigoriy,Grigoriy Oparin,3003,W569B,W88W,W70B,L16W,W74B,D35W,W37B,D15W,L10W,W146B,W73W,8,76,78,52.25,0,7,5,2812
25,26,USA,GM,Shankland,Sam Shankland,3053,W247W,W77B,W570W,W83W,L49B,W33B,W29W,W462B,L1W,W39W,L8B,8,76,78,51.5,0,8,3,2901
