Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,2,USA,GM,Hikaru,Hikaru Nakamura,3295,W319B,W78W,W52B,W31W,W17B,D2W,W14B,W9W,D8B,W11W,D3W,9.5,81.5,86,72.25,0,8,4,3035
2,10,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3080,W88B,W90W,W46B,W336W,W20W,D1B,W18W,L8W,W27B,W9W,W7B,9.5,77.5,80.5,67.25,0,9,4,2966
3,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3306,W440W,W323B,W355W,L27B,W29W,W10W,W290B,W7W,W17B,W8W,D1B,9.5,70.5,70.5,58.25,0,9,3,2963
4,5,DEU,GM,Msb2,Matthias Bluebaum,3124,W281W,W125B,W303W,W16B,L6W,W52B,W22W,L5B,W59W,W288B,W15W,9,73.5,73.5,55.5,0,9,4,2888
5,15,USA,GM,SpeedofLight0,Andrew Hong,3103,W76W,W146B,W72W,W337B,L9W,W70B,W47W,W4W,L7B,W42B,W14W,9,72.5,75.5,58.5,0,9,4,2884
6,14,RUS,GM,dropstoneDP,David Paravyan,3097,W124B,W405W,W363B,W304W,W4B,L8W,W44W,L16B,W292B,W52W,W24W,9,66,67,50.5,0,9,4,2823
7,7,SRB,GM,mishanick,Aleksei Sarana,3101,W49W,W366B,W58W,W22W,D10B,W28B,W19W,L3B,W5W,W18B,L2W,8.5,82,84,60.75,0,8,3,2940
8,3,CHL,GM,nihalsarin,Nihal Sarin,3199,W175W,W109B,D18W,W157B,W27W,W6B,W15W,W2B,D1W,L3B,D11W,8.5,80.5,85,62.5,0,7,4,2985
9,6,USA,GM,DanielNaroditsky,Daniel Naroditsky,3094,W144B,W12W,W70B,W23W,W5B,D15W,W294B,L1B,W28W,L2B,W20B,8.5,80,85,62,0,8,5,2969
10,16,MEX,GM,Jospem,Jose Martinez,3075,W263B,W411W,W29B,W86W,D7W,L3B,W297W,W71B,L18W,W36B,W30W,8.5,68,69,47.25,0,8,4,2858
11,11,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3117,W143W,W305B,W378W,W44B,L294W,W303B,W43W,W50B,W16W,L1B,D8B,8.5,67.5,69.5,50.25,0,8,4,2912
12,136,JPN,IM,Stalri,Richard Stalmach,2586,W179W,L9B,W163W,L142B,W114W,D96B,W143W,W300B,W39B,W69W,W31W,8.5,62.5,67,50.5,0,8,2,2688
13,85,SRB,FM,NikitaShandrygin,Nikita Shandrygin,2766,W265W,D345B,W106W,L133W,L48B,W189B,W175W,W104B,W40W,W28B,W27W,8.5,59,60.5,46.5,0,8,3,2691
14,8,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W417B,W75W,W34B,W43W,W50B,D294B,L1W,D19B,W47W,W16B,L5B,8,75,76,50.75,0,7,4,2913
15,13,RUS,GM,Andreikka,Andrey Esipenko,3100,W74W,W45B,W91W,W42B,W320W,D9B,L8B,W69W,D30B,W25W,L4B,8,74.5,78.5,53,0,7,2,2939
16,33,RUS,IM,MatthewG-p4p,Matvey Galchenko,2915,W178W,W367B,W55W,L4W,W304B,W72B,W305W,W6W,L11B,L14W,W42B,8,69.5,71.5,46,0,8,4,2845
17,12,USA,GM,OparinGrigoriy,Grigoriy Oparin,3003,W198B,W160W,W334B,W71W,L1W,W322B,W59W,W20B,L3W,D30W,D18B,8,69,72,45.25,0,7,4,2909
18,67,UKR,GM,Cayse,Martyn Kravtsiv,2952,W282W,W341B,D8B,W298W,W104W,W320B,L2B,W296W,W10B,L7W,D17W,8,67,67,40.75,0,7,3,2938
19,35,RUS,CM,stollenmonster,Egor Baskakov,2975,W342W,W253B,D307W,W38B,W99W,W133W,L7B,D14W,W73W,L24B,W58B,8,65,67,44,0,7,3,2784
20,21,SRB,GM,DrVelja,Velimir Ivic,2972,W268W,W256B,W240W,W87W,L2B,W73W,W42B,L17W,W43B,W54B,L9W,8,64.5,65.5,39.5,0,8,4,2830
21,186,KGZ,IM,Semetey,Semetey Tologontegin,2672,W224W,W59W,L22B,L47B,W187W,W57B,L34W,W162W,W308B,W291W,W43B,8,64,67.5,45,0,8,3,2718
22,44,ALA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2859,W441B,W269W,W21W,L7B,W203W,W123B,L4B,W93W,L24B,W55W,W45B,8,64,64,38.5,0,8,3,2720
23,40,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2715,W331B,W108W,W372B,L9B,L305W,D89W,W79B,W299W,D51B,W95B,W54W,8,61,63,43,0,7,4,2690
24,355,DEU,IM,Exploring_Chess,Christian Braun,2433,L90B,W417W,W269B,W289W,W357B,L42B,W324W,W60B,W22W,W19W,L6B,8,58.5,59.5,37.5,0,8,3,2776
25,31,BIH,IM,mbojan,Bojan Maksimović,2983,W384W,L87B,L74W,W389B,W358W,W150B,W100W,W34B,W48W,L15B,W66W,8,57.5,59.5,39,0,8,3,2669
26,385,TUR,CM,Bee_Wrath,,2369,L89B,W97W,L338W,W268B,W325B,W213W,W323B,W303B,L42W,W46B,W47W,8,53,54,38,0,8,5,2653
27,25,ESP,GM,Fandorine,Maksim Chigaev,2937,W463W,W111B,W54W,W3W,L8B,D32W,W312B,W51W,L2W,W29B,L13B,7.5,75.5,75.5,45.25,0,7,3,2858
28,22,USA,GM,ChessSharkz,Kayden Troff,2891,W189B,W289W,D51B,W312W,W306B,L7W,W301B,W298W,L9B,L13W,W48W,7.5,66,70.5,41.5,0,7,3,2776
29,98,ARM,FM,edgarhay012,Edgar Hayrapetyan,2617,W135B,W382W,L10W,W110B,L3B,W113W,D177B,W147W,W70B,L27W,W71W,7.5,65.5,67.5,39.75,0,7,3,2737
30,32,USA,GM,TigrVShlyape,Gata Kamsky,2868,W177B,W339W,D123B,W316W,D307B,D86W,W40B,W133W,D15W,D17B,L10B,7.5,63,66,41.25,0,5,2,2817
31,27,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2924,W130W,W412B,W299W,L1B,W240W,L93B,W125B,D70W,W297B,W72W,L12B,7.5,62,63,35.75,0,7,3,2744
