Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W185W,W145B,W110W,W323B,W5W,W12B,W10W,W2B,W9W,W18B,W8W,11,78.5,83.5,83.5,0,11,5,2992
2,3,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W119W,W58B,W40W,W13B,W321W,W17B,W18B,L1W,W49W,D7B,W10W,9.5,81,87,71.75,0,9,4,2965
3,17,IND,GM,fireheart92,Adhiban Baskaran,3023,W421W,W367B,W22W,D92B,W37W,D31B,D30W,W36B,D6B,W32W,W24W,9,72.5,74.5,59.25,0,7,2,2871
4,4,USA,GM,DanielNaroditsky,Daniel Naroditsky,3181,W432B,W56W,W35B,W326W,L17B,L27W,W66B,W28W,W324B,W49W,W7B,9,72.5,74.5,59,0,9,5,2848
5,24,USA,GM,Shankland,Sam Shankland,2903,W236B,W159W,W335B,W350W,L1B,W35B,W29W,L19B,W39W,W47B,W18W,9,71,75,56,0,9,4,2844
6,6,DEU,GM,Msb2,Matthias Bluebaum,3112,W494B,W465W,W16B,D27W,L7W,W105B,W37W,W51B,D3W,W321B,W17W,9,70,70,53.25,0,8,5,2857
7,45,DEU,GM,frederiksvane,Frederik Svane,3045,D487W,W446B,W150W,W47W,W6B,W8B,D9W,W34B,W11B,D2W,L4W,8.5,74.5,75,56.75,0,7,5,2959
8,11,USA,GM,jefferyx,Jeffery Xiong,3067,W108W,W43B,W46W,W242B,D31B,L7W,W342B,W60W,W322W,W33B,L1B,8.5,73.5,77.5,54.25,0,8,4,2893
9,2,USA,GM,Hikaru,Hikaru Nakamura,3276,W519B,W376W,D15B,W143W,W334B,W32W,D7B,W27W,L1B,D17W,W19B,8.5,72.5,72.5,49,0,7,3,2893
10,12,PER,IM,MITerryble,Renato Terry,3002,W250B,W413W,W199B,W29W,W352B,W322W,L1B,D17W,W27B,W41W,L2B,8.5,70.5,72.5,48,0,8,4,2945
11,7,USA,GM,spicycaterpillar,Ray Robson,3072,W127W,W69B,L52W,W344B,W187W,D82B,W15W,W332B,L7W,W53B,W31W,8.5,68.5,73,54.25,0,8,4,2782
12,21,IND,GM,FGHSMN,Bharath Subramaniyam.H Harishankkar,2851,W196W,W96B,W375W,W87W,W351B,L1W,W326W,L49B,D29W,W92B,W37W,8.5,67.5,70.5,48.75,0,8,3,2859
13,44,ARG,FM,FaustinoOro,Faustino Oro,3043,W460B,W343W,W180B,L2W,D342B,W346W,L324B,W44W,W80B,W79W,W33W,8.5,62.5,63.5,45.25,0,8,3,2750
14,8,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,D176B,W492W,W402B,W62W,L27B,W345W,W90B,W78W,L17B,W29W,W30B,8.5,62.5,63,45,0,8,3,2817
15,81,TKM,NM,amanmuhammethommadov,Amanmuhammet Hommadov,2767,W396B,W210W,D9W,L28B,W292W,W344W,L11B,W346W,W51B,W78W,W41B,8.5,62,64.5,44.25,0,8,3,2845
16,90,USA,IM,Zurability,Zurab Javakhadze,2706,W228W,W111B,L6W,L387B,W420B,W117W,W356W,W103B,D323B,W84W,W27W,8.5,58.5,60.5,45.25,0,8,3,2719
17,27,SRB,GM,DrVelja,Velimir Ivic,2963,W128W,W114B,W38W,W52B,W4W,L2W,W337B,D10B,W14W,D9B,L6B,8,79.5,84.5,57.5,0,7,3,2961
18,20,USA,GM,penguingm1,Andrew Tang,2982,W142B,W215W,W415B,W39B,W30W,W332B,L2W,W321W,W19B,L1W,L5B,8,75,77,47.5,0,8,5,2924
19,52,USA,GM,rednova1729,Awonder Liang,2993,W377B,W280W,D47B,D349W,W109W,W210B,W338B,W5W,L18W,W34B,L9W,8,62.5,65.5,43.5,0,7,4,2831
20,28,POL,IM,Kacparov,Kacper Drozdowski,2991,W520B,D379W,W102W,W83B,D92W,L199B,W58W,W337B,W328W,L24B,W53W,8,60,60,42.25,0,7,3,2755
21,37,USA,GM,HeartAblaze,,2844,W168W,W373B,L336W,L79B,W136W,W142W,W104B,W146W,L53B,W115W,W47B,8,59.5,62.5,44,0,8,3,2650
22,102,TUR,FM,hasagoodchesser,Yankı TAŞPINAR,2724,W240W,W395B,L3B,L210W,L263B,W230W,W138B,W73W,W88B,W327W,W49B,8,57.5,60.5,43.5,0,8,4,2655
23,39,UZB,GM,Jakhongir-Vakhidov,Jakhongir Vakhidov,3002,L149W,W198B,W103W,L373W,W425B,W179W,W72W,W187B,L47W,W57B,W58W,8,57.5,59.5,44,0,8,4,2618
24,10,SRB,GM,mishanick,Aleksei Sarana,3038,W495B,W453W,W407B,W50W,L322B,W351W,D78B,D323W,W326B,W20W,L3B,8,56.5,56.5,34.5,0,7,3,2869
25,236,ARG,GM,Rodalquilar,Leonardo Tristan,2776,U--,W151W,W411B,W116W,L54B,L112W,W121B,W134W,W341B,W69W,W70B,8,55.5,57.5,44.5,0,8,4,2596
