Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W391W,W402B,W49W,W347B,W53W,W2B,W4B,D3W,W36B,D18B,W11W,10,75.5,78.5,69.75,0,9,5,2977
2,23,SRB,GM,mishanick,Aleksei Sarana,3038,W507W,W85B,W371W,W38B,W231W,L1W,W43B,W17B,W34W,W3W,W10B,10,73,73,63,0,10,5,2894
3,17,USA,GM,FabianoCaruana,Fabiano Caruana,3101,W155W,W345B,W405W,W37B,W9W,W17W,W18B,D1B,W5W,L2B,W8B,9.5,80,83,68,0,9,4,2970
4,53,TUR,GM,SantoBlue,Vahap Sanal,2963,W374B,W473W,W425B,W10W,W334B,W331B,L1W,L34W,W51B,W21W,W18W,9,67.5,68.5,51,0,9,5,2959
5,15,AZE,GM,TRadjabov,Teimour Radjabov,3105,W325W,W286B,W24W,L17B,W371W,W349B,W30W,W332B,L3B,W33W,W29B,9,66.5,66.5,49,0,9,4,2849
6,29,DEU,GM,rasmussvane,Rasmus Svane,2941,W127B,W117W,W401B,W60W,L331W,L54B,W380W,W109W,W66B,W25W,W17B,9,65,68,55,0,9,4,2801
7,70,INT,GM,Igor_Lysyj,Igor Lysyj,2853,W145W,W280B,W119W,L334W,L82B,W404W,W73B,W350W,W27B,W80W,W36B,9,61,64,51.5,0,9,4,2743
8,20,DEU,GM,Msb2,Matthias Bluebaum,3112,W147B,W407W,W40B,D41B,W152W,W33B,D21W,D28W,W22B,W20B,L3W,8.5,75,78,56.75,0,7,5,2883
9,50,HRV,GM,Elsa167,Leon Livaic,2782,W370W,W101B,W95W,W99B,L3B,D97W,W356B,D32B,W40W,W19W,D12B,8.5,71.5,75.5,54.75,0,7,3,2839
10,11,USA,GM,OparinGrigoriy,Grigoriy Oparin,3086,W408W,W446B,W109W,L4B,W409W,W46B,W23W,D21B,W13W,W14B,L2W,8.5,71.5,73.5,50.5,0,8,3,2873
11,8,RUS,GM,dropstoneDP,David Paravyan,2992,W526B,W421W,W55B,W30W,D14B,D52W,W346B,D80W,W28B,W36W,L1B,8.5,70,70,49,0,7,4,2946
12,69,POL,GM,Byniolus,Zbigniew Pakleza,2842,W418B,W366W,L141B,W87W,W123B,L42W,W90B,W353W,W47W,W23B,D9W,8.5,65.5,68.5,51.25,0,8,4,2720
13,32,AZE,GM,vugarrasulov,Vugar Rasulov,2933,W114W,W368B,W379W,L51B,W77W,D339B,W354B,W89W,L10B,W43W,W38W,8.5,64.5,68.5,50.25,0,8,2,2766
14,33,ESP,GM,tptagain,David Anton Guijarro,2995,W202B,W353W,W423B,W397W,D11W,L18B,W359W,W26B,W99W,L10W,W33B,8.5,64.5,67,46.25,0,8,4,2885
15,47,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2970,W445B,W406W,D399B,L83W,W252B,W95W,W339W,L99B,W91W,W42W,W39B,8.5,56,58,43.5,0,8,3,2731
