Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,14,USA,GM,jefferyx,Jeffery Xiong,3013,W106B,W154W,D34B,W332W,W351W,W44B,W311W,W15B,W2B,W3W,D7B,10,71,74.5,66.25,0,9,4,2921
2,1,USA,GM,Hikaru,Hikaru Nakamura,3295,W73W,W52B,W370W,W46B,W31W,L311B,W308W,W14B,L1W,W17B,W15W,9,74.5,77.5,61.5,0,9,4,2928
3,7,USA,GM,FabianoCaruana,Fabiano Caruana,3098,W480W,L25B,W425W,W36B,W42W,W47B,W31W,W23B,W15W,L1B,W22B,9,73.5,73.5,55.5,0,9,4,2834
4,4,USA,GM,DanielNaroditsky,Daniel Naroditsky,3094,W456B,L45W,W106B,D72W,W76B,W38W,W29W,W312B,W308W,D8B,W18W,9,71,72,57.25,0,8,4,2790
5,59,POL,GM,Byniolus,Zbigniew Pakleza,2860,W131W,W67B,W141W,D16W,W75B,L6B,W152W,W314W,W19B,D18W,W37W,9,70.5,75.5,58.5,0,8,3,2840
6,20,USA,GM,OparinGrigoriy,Grigoriy Oparin,3003,W298B,D97W,W76B,W74W,W352B,W5W,D312W,D33B,W48W,W11B,D8W,9,69.5,69.5,55.25,0,7,4,2830
7,12,USA,GM,rednova1729,Awonder Liang,3012,D102B,W288W,W160B,W34W,W330B,L14W,W331W,W50B,W309B,W12W,D1W,9,67.5,68,52,0,8,4,2833
8,13,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3005,W294W,W82B,L43W,W93W,W368B,W324B,W326W,W17B,W22W,D4W,D6B,9,66.5,66.5,50.5,0,8,4,2838
9,9,DEU,GM,Msb2,Matthias Bluebaum,3124,W410W,W95B,L48W,W375B,W32W,W49B,L33W,W323B,W44B,W31W,W13B,9,65.5,67.5,53,0,9,6,2789
10,8,NLD,GM,GMBenjaminBok,Benjamin Bok,3068,W447B,W339W,D352B,D45W,D319B,W320W,W78B,D44W,W312W,W26B,W23W,9,60,61,49.75,0,7,3,2804
11,11,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W157W,D434B,W190W,W35B,W49W,D312B,W20W,W310W,D12B,L6W,W40B,8.5,69.5,71,54,0,7,2,2839
12,23,UKR,GM,onyshchuk_v,Volodymyr Onyshchuk,2972,W100W,W280B,L364W,W98B,W365W,W43B,W91W,W16B,D11W,L7B,W42W,8.5,64,65,48.75,0,8,4,2773
13,80,DEU,FM,MarcoRiehle,Marco Riehle,2808,W92W,W107B,W30B,W17W,W309W,L15B,L23W,W91B,W313B,W14W,L9W,8,73,79,54,0,8,4,2909
14,26,IND,GM,Vaathi_Coming,Aravindh Chithambaram,3008,W144B,W375W,D53B,W80W,W320B,W7B,D16W,L2W,W46B,L13B,W48W,8,72,75,50.5,0,7,4,2849
15,15,FRA,GM,Marcan2b,Marc-Andria Maurizzi,2975,W425W,W369B,W60W,W362B,W21B,W13W,W310B,L1W,L3B,W28W,L2B,8,71.5,73.5,45.5,0,8,4,2921
16,17,USA,GM,Shankland,Sam Shankland,3053,W167W,W119B,W405W,D5B,W331W,W50B,D14B,L12W,W21B,L22W,W58B,8,71,73,48,0,7,4,2838
17,27,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3015,W279W,W104B,W32W,L13B,W156W,W322B,W30B,L8W,W54B,L2W,W43B,8,71,72,46,0,8,5,2850
18,16,ARG,GM,Genghis_K,Federico Perez Ponsa,2946,W378B,W57W,W322B,W54W,L312W,W323B,W21B,D309W,W33W,D5B,L4B,8,70,73,50.25,0,7,4,2860
19,10,SRB,GM,mishanick,Aleksei Sarana,3101,W481B,W41W,W55B,W47W,W33W,L310B,L309B,W324W,L5W,W56B,W49W,8,70,70,48,0,8,3,2830
20,39,POL,GM,Som2310,Jacek Tomczak,2898,W377W,L93B,W100W,W111B,W95W,W59B,L11B,W60W,L32B,W108W,W61W,8,67,70,48,0,8,2,2690
21,46,IRN,FM,chess_master_8820,Radin Yadegar,2870,W483B,W77W,W84B,W364B,L15W,W72B,L18W,W319B,L16W,W52B,W69B,8,65.5,65.5,41.5,0,8,7,2761
22,50,USA,GM,dretch,Conrad Holt,2949,W418B,W224W,W63B,W376W,L310W,W37B,W187B,W311W,L8B,W16B,L3W,8,65,67,42.5,0,8,5,2890
23,22,DEU,GM,rasmussvane,Rasmus Svane,3012,W296B,W452W,L51B,W317B,W52W,W337W,W13B,L3W,W47B,W32W,L10B,8,65,65,40,0,8,4,2796
24,31,NOR,GM,AryanTari,Aryan Tari,2971,W482W,D132B,W97B,L53W,W395B,L45W,W99B,W131W,W38B,D51W,W60B,8,61,61,40.75,0,7,5,2645
25,140,SRB,GM,MiroMiljkovic,Miroslav Miljkovic,2764,W277W,W3W,L50B,L131B,W150W,L73B,W255W,W166B,W328W,W54W,W44B,8,60.5,61.5,42.5,0,8,2,2670
26,30,BIH,IM,mbojan,Bojan Maksimović,2983,L400B,W514W,W94B,W340W,L59B,W367B,W156W,W55B,W43W,L10W,W51B,8,57.5,57.5,39,0,8,4,2683
27,29,USA,GM,TigrVShlyape,Gata Kamsky,2868,W341W,L385B,W236W,W101B,D355W,D319B,W59W,L43B,W97B,W53W,W55W,8,56,58.5,44.75,0,7,2,2665
28,44,LTU,GM,Nemegejas,Paulius Pultinevičius,2782,L358B,W518W,W210B,L367W,W106B,W372W,W61B,W53W,W30W,L15B,W59W,8,56,56,41.5,0,8,3,2683
29,70,INT,GM,Thunderbolt135,Aditya S Samant,2792,W484W,L426B,W136W,W408B,W367W,W338W,L4B,D101B,W92W,W310W,D30B,8,51.5,51.5,33.75,0,7,1,2745
30,5,RUS,IM,Rud_Makarian,Rudik Makarian,3132,W68W,W355B,L13W,W62B,W56W,W46B,L17W,W65W,L28B,W41W,D29W,7.5,74.5,78,50,0,7,3,2787
31,41,RUS,GM,alexrustemov,Alexander Rustemov,2835,W152W,W98B,W112W,W43B,L2B,W342W,L3B,W322W,W56B,L9B,D32W,7.5,70.5,74.5,43.75,0,7,3,2836
32,116,USA,GM,rhungaski,Robert Hungaski,2739,W455W,W168B,L17B,W107W,L9B,W348W,W73B,W49B,W20W,L23B,D31B,7.5,69,70,41.25,0,7,3,2772
33,43,USA,GM,Zkid,Steven Zierk,2925,W394W,W340B,W365W,W51W,L19B,W112W,W9B,D6W,L18B,L42W,W80B,7.5,68,70.5,42.5,0,7,3,2832
34,92,HUN,IM,kflorian98,Florian Kaczur,2739,W381B,W162W,D1W,L7B,W397W,W239B,L44W,W133B,L37W,W83B,W81W,7.5,63.5,66,37.5,0,7,4,2754
35,87,BRA,GM,GMKrikor,Krikor Sevag Mekhitarian,2756,W164W,D178B,W397W,L11W,W139B,W224W,L39B,D75W,W123B,D36W,W84B,7.5,62,64.5,39,0,6,3,2659
36,169,INT,IM,bazar-wokzal,Nikolai Vlassov,2641,W135B,L308W,W229B,L3W,W159B,W255W,L43W,W199B,W113W,D35B,W74B,7.5,61.5,64.5,38.25,0,7,5,2689
37,3,USA,GM,Konavets,Sam Sevian,3131,W485W,W417B,W58W,L312B,W364W,L22W,D131B,W45W,W34B,W78W,L5B,7.5,61.5,61.5,35.75,0,7,2,2760
38,93,USA,GM,DryCounty,Alex Fishbein,2728,W220W,D153B,L72B,W240W,W394B,L4B,W116W,W132B,L24W,W77B,W76W,7.5,60.5,63,37,0,7,3,2639
39,40,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2924,W99B,W448W,L373B,W169W,W61B,D329B,W35W,L48B,L51W,W133B,W79W,7.5,59,60,40.75,0,7,3,2676
40,47,SMR,FM,Flaming_Flare,Havard Haug,2792,W87W,D388B,W437W,W386B,D329W,L91B,W57W,W112B,D310B,W309W,L11W,7.5,56.5,58,36.75,0,6,2,2731
41,145,HUN,IM,AlleyOoper,Peter Lizak,2675,W291B,L19B,D137W,W153B,W399B,L315W,W358W,W331B,W316W,L30B,W78W,7.5,54,54,30.25,0,7,4,2725
42,112,ESP,FM,MKlose11,Alberto Martin Fuentes,2775,L399W,W289B,W473W,W412B,L3B,W371W,D72W,W333B,W50W,W33B,L12B,7.5,51.5,52,28.75,0,7,4,2719
43,90,IRN,FM,Gangster-accountant01,Barad Yeganegi,2863,W486B,W350W,W8B,L31W,W122B,L12W,W36B,W27W,L26B,W62W,L17W,7,73.5,73.5,41.5,0,7,4,2810
44,45,ALA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2859,W161W,D437B,W198B,W81W,W45B,L1W,W34B,D10B,L9W,W112B,L25W,7,72.5,74,41.75,0,6,4,2784
45,130,ITA,IM,albi1999,Alberto Barp,2726,W334W,W4B,W326W,D10B,L44W,W24B,L50W,L37B,W102W,D68B,W114W,7,71.5,76,46.5,0,6,2,2853
46,52,USA,FM,rychessmaster1,Ryan Amburgy,2818,W110B,W105W,W93B,L2W,W369B,L30W,W95B,W325W,L14W,L59B,W119W,7,66.5,69.5,38,0,7,4,2777
47,54,POL,IM,Szparu,Miłosz Szpar,2881,W103B,W134W,W406B,L19B,W66W,L3W,W339B,W108W,L23W,L61B,W104W,7,66.5,68.5,36.5,0,7,3,2754
48,88,ISR,GM,Evgeny81,Evgeny Postny,2772,W127B,W358W,W9B,L309B,D152W,W356W,W333B,W39W,L6B,D69W,L14B,7,66,69.5,40,0,6,3,2804
49,64,USA,NM,ElliotAldersonTwitch,Shelev Oberoi,2852,W126B,W419W,W271W,W313B,L11B,L9W,W96B,L32W,W101B,W57W,L19B,7,66,68,35,0,7,4,2788
50,48,INT,CM,Checkmate-100,Alberto Atoyan,2855,W191B,W343W,W25W,D320B,W357W,L16W,W45B,L7W,L42B,W317B,D70W,7,65.5,69,38.5,0,6,3,2737
51,106,POL,GM,Harry_Rakkel,Krzysztof Jakubowski,2733,W216B,W208W,W23W,L33B,W327B,L309W,D317B,W152W,W39B,D24B,L26W,7,65,69,40.25,0,6,3,2758
52,127,POL,FM,HalfIsCrayfish,Sebastian Półtorak,2669,W287B,L2W,W110B,W150W,L23B,W157W,L313B,W158W,W94B,L21W,W122B,7,64.5,65,34,0,7,4,2725
53,115,CHL,IM,manitodeplomo,Daniel Barria,2663,W172B,W245W,D14W,W24B,W353W,L308W,D318B,L28B,W111W,L27B,W93W,7,64,67,38,0,6,2,2809
54,58,AUT,FM,PyrihRoman,Roman Pyrih,2787,W159B,W114W,W408W,L18B,L57W,W343B,W66W,W321B,L17W,L25B,W101W,7,64,66,35,0,7,3,2691
55,89,ARG,FM,Gunner214,Mykola Korchynskyi,2748,W91W,W454B,L19W,W371B,L131W,W105W,W104B,L26W,W93B,W64W,L27B,7,63.5,64.5,35,0,7,4,2685
56,103,SRB,FM,Mikasinski,Mihailo Djokic,2703,W117W,L327B,W161W,W64B,L30B,W345W,W98W,W326B,L31W,L19W,W105B,7,63,67,39,0,7,3,2717
57,150,USA,NM,GM4life,Daniel Girsh,2662,W85W,L18B,W413W,W217B,W54B,L326W,L40B,W100W,W91W,L49B,W94W,7,63,65,37.5,0,7,2,2678
