Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,1,USA,GM,Hikaru,Hikaru Nakamura,3295,W203B,W94W,W293B,W13W,W11W,D9B,W97W,W14B,D2W,W4B,W7B,10,78.5,82.5,73.25,0,9,5,2970
2,2,FRA,GM,Firouzja2003,Alireza Firouzja,3228,W221W,W312B,W68W,W27B,D97W,W160B,W9W,W30W,D1B,W3W,W14B,10,71.5,74.5,66.5,0,9,4,2952
3,29,IND,GM,Vaathi_Coming,Aravindh Chithambaram,3008,W87B,L72W,W302B,W114W,W71B,W60W,W26B,W6W,W14W,L2B,W24W,9,74,78,61.5,0,9,4,2802
4,22,FRA,IM,kingofthenil,Mahel Boyer,2933,W307W,W209B,W93W,W62W,W61B,L14B,W20W,W282B,W29W,L1W,W25B,9,71.5,75.5,57.5,0,9,4,2836
5,15,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3005,W227B,W411W,W50B,W91W,D16B,W63W,W289B,D281W,W15B,L7W,W20B,9,68.5,69.5,52.75,0,8,5,2858
6,6,SRB,GM,mishanick,Aleksei Sarana,3101,W126W,W176B,W359W,L289B,W17W,W42B,W160W,L3B,W30W,W29B,W9W,9,68,70,55.5,0,9,3,2837
7,38,BEL,GM,DanielDardha2005,Daniel Dardha,2976,W413W,W364B,W325W,L281B,W45W,W66B,W92W,W12W,W10B,W5B,L1W,9,68,69,51.5,0,9,4,2870
8,7,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3081,W304B,W88W,L51B,W322W,L50B,W316W,W48W,W63B,W18W,W42B,W15W,9,64,67,53,0,9,3,2740
9,20,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3080,W442W,W123B,W65W,W42B,W18W,D1W,L2B,W16W,W34B,W281W,L6B,8.5,79,79,55,0,8,3,2931
10,13,RUS,IM,Rud_Makarian,Rudik Makarian,3132,W113B,W90W,W17B,W321W,D289B,W16W,L30B,W31W,L7W,W34B,W28W,8.5,72.5,75.5,56.25,0,8,3,2860
11,24,SRB,GM,DrVelja,Velimir Ivic,2972,W200W,W114B,W78W,W329W,L1B,L26B,D43W,W76B,W62B,W31W,W30B,8.5,68.5,71.5,50.5,0,8,4,2786
12,4,RUS,GM,lachesisQ,Ian Nepomniachtchi,3118,W441W,W108B,W313W,L15B,W168W,W18B,D32W,L7B,W37W,W282B,W27W,8.5,68.5,68.5,47.75,0,8,3,2821
13,28,HUN,GM,bancsoo,Tamas Banusz,3004,W188W,W69B,W360W,L1B,D146W,W312B,W35W,L34W,W118B,W63B,W36W,8.5,64,66,46,0,8,4,2763
14,3,MEX,GM,Jospem,Jose Martinez,3075,W443B,W412W,W26B,W28W,W285B,W4W,W281B,L1W,L3B,W284W,L2W,8,74.5,74.5,45.5,0,8,4,2984
15,35,DEU,GM,rasmussvane,Rasmus Svane,3012,W445B,W366W,W43B,W12W,L281W,W300B,W22W,W19B,L5W,W49B,L8B,8,70,70,44.5,0,8,5,2880
16,43,RUS,GM,alexrustemov,Alexander Rustemov,2835,W334B,W318W,W377W,W70B,D5W,L10B,W61W,L9B,D46W,W64B,W49W,8,66,68,43,0,7,3,2818
17,93,ESP,FM,MKlose11,Alberto Martin Fuentes,2775,W330B,W292W,L10W,W288B,L6B,W338W,W59B,L286W,W75W,W73B,W52B,8,64.5,67.5,44,0,8,5,2719
18,64,USA,FM,Bryanl106,Bryan Enming Lin,2818,W446W,W403B,W375W,W21W,L9B,L12W,W44B,W108W,L8B,W92B,W54W,8,63,63,37,0,8,3,2825
19,17,USA,GM,DanielNaroditsky,Daniel Naroditsky,3094,W444B,W98W,W291B,L160W,W335B,W62B,W52W,L15W,L20B,W51W,W42W,8,62.5,62.5,41.5,0,8,4,2760
20,73,AZE,IM,NailBashirli,Nail Bashirli,2786,W147B,L339W,W334B,W383B,W90W,W286B,L4B,W95W,W19W,W283B,L5W,8,62,64,43,0,8,5,2783
21,18,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2963,W268W,W350B,W335W,L18B,W65W,L49B,W117W,W291B,W22W,L24B,W58W,8,60.5,60.5,37.5,0,8,2,2711
22,85,RUS,IM,dedpihto_v_kozhanom_palto,Alexei Saveliev,2761,W399B,W140W,L281W,W378B,W227W,W301B,L15B,W57W,L21B,W288W,W47B,8,58,59.5,36,0,8,4,2761
23,48,USA,NM,ElliotAldersonTwitch,Shelev Oberoi,2852,W96W,L92B,D351W,W396B,D95W,D318B,W168W,D146B,W43B,W88W,W50W,8,53.5,55,40.5,0,6,2,2603
24,101,ISR,IM,xasid81,Yuri Zhizmer,2715,W420B,W337W,L297W,L227B,W151W,W130B,W302W,W160B,W97W,W21W,L3B,8,53,54,37.5,0,8,3,2724
25,118,ESP,FM,RuperezA,Antonio Ruperez Benito,2707,L226W,W425B,W421W,W248B,W47W,L282W,W200B,W91W,W288W,W33B,L4W,8,52.5,53.5,34.5,0,8,4,2700
26,81,NLD,IM,DeTimmerman,Mark Timmermans,2767,W365B,W40W,L14W,W75B,W53B,W11W,L3W,L288B,W125W,W89B,D29W,7.5,71.5,73.5,46.75,0,7,4,2739
27,30,POL,IM,Szparu,Miłosz Szpar,2881,W57W,W44B,W372W,L2W,W78B,D118W,W76B,W122W,L281B,W48W,L12B,7.5,71,73,44.25,0,7,3,2830
28,31,USA,GM,TigrVShlyape,Gata Kamsky,2868,W103B,W317W,W55B,L14B,W38W,D61W,W118B,W70W,D283W,D36B,L10B,7.5,70,73.5,46.5,0,6,3,2825
29,51,UKR,IM,Mops_2004,Dmitriy Kushko,2763,W132B,L144W,W87B,W366W,W36B,W59W,W54B,W285W,L4B,L6W,D26B,7.5,69.5,71.5,44.75,0,7,4,2782
30,39,IRN,GM,MetiForce,Mahdi Gholami Orimi,2911,W294B,D394W,W376B,W344W,W58B,W122W,W10W,L2B,L6B,W68W,L11W,7.5,64.5,66,37.75,0,7,3,2842
31,44,USA,GM,ChessSharkz,Kayden Troff,2891,W121W,L306B,D128W,W131B,W143W,W290B,W127W,L10B,W74W,L11B,W68B,7.5,62.5,66.5,42.75,0,7,3,2689
32,45,AUT,GM,MarkusRagger,Markus Ragger,2903,W169B,W336W,D348B,D45W,W94B,W108W,D12B,D97B,L36W,D38W,W76B,7.5,62.5,65,41.75,0,5,3,2723
33,9,TUV,GM,ChristopherYoo,Christopher Woojin Yoo,3015,L338B,W331W,W154W,W98B,D64B,W74W,L63B,W87W,W35B,L25W,W46B,7.5,62,65,44.25,0,7,3,2662
