Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3276,W595B,W470W,W58B,W40W,D21B,D22W,W461W,W63B,W2W,D4B,W9W,9.5,74.5,75.5,62.75,0,8,3,2915
2,3,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3057,W141B,W227W,D499B,W65W,W100W,W447B,W38W,W446B,L1B,W23W,W13B,9.5,71,74.5,63.25,0,9,4,2903
3,55,GEO,GM,GM_Levan_Pantsulaia,Levan Pantsulaia,2938,W201B,W102W,W137B,L39W,W228B,W460W,W19W,W451B,W11W,D13B,W12B,9.5,70,75,63.25,0,9,5,2832
4,40,USA,GM,TigrVShlyape,Gata Kamsky,2866,W600W,W177B,D483W,D80W,W485B,W76B,W62W,W5W,W8B,D1W,W19B,9.5,70,71,60.75,0,8,5,2880
5,4,BLR,GM,DenLaz,Denis Lazavik,3104,W624W,W336B,W60W,D55B,D27B,W455W,W40W,L4B,W65B,W22W,W21W,9,72,72,54.75,0,8,2,2837
6,109,POL,GM,Matibar,Mateusz Bartel,2817,L133B,L232W,W113B,W566W,W98B,W146W,W468B,W41W,W28B,W42B,W24W,9,66.5,68.5,57.5,0,9,5,2699
7,10,DEU,GM,Msb2,Matthias Bluebaum,3112,W513W,L551B,L119W,W285B,W141W,W165B,W66W,W62B,W37W,W32B,W20W,9,64,66,57.5,0,9,4,2688
8,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3313,W437W,W412B,D27W,W82B,W445W,W26B,D11W,W21B,L4W,W43B,D16W,8.5,74,74,52,0,7,5,2851
9,14,RUS,IM,Rud_Makarian,Rudik Makarian,3031,W143W,W215B,W107W,W77B,W479W,D38B,W20W,D11B,D43W,W55B,L1B,8.5,73.5,77.5,56.25,0,7,3,2893
10,26,SRB,GM,Beca95,Aleksandar Indjic,2990,W192W,W145B,W70W,L20B,D49W,W64B,W60B,W100W,W44B,L12W,W46B,8.5,72.5,78,57.75,0,8,5,2795
11,21,PER,IM,MITerryble,Renato Terry,3002,W163B,W197W,W474B,W274W,W452B,W42W,D8B,D9W,L3B,D46W,W57B,8.5,71.5,76,54.25,0,7,4,2897
12,12,UZB,GM,Shield12,Shamsiddin Vokhidov,2941,W140W,L305B,W513W,W484B,W117W,W73B,W77W,D61B,W14W,W10B,L3W,8.5,68.5,71.5,54,0,8,3,2787
13,23,VNM,GM,wonderfultime,Tuan Minh Le,3088,L134B,W594W,W126B,W454W,W393B,W58W,W33B,W452W,W445B,D3W,L2W,8.5,68.5,69.5,49.25,0,8,4,2784
14,48,INT,FM,Bauman_Guy,Konstantin Popov,2907,W518W,W151B,W79W,D64B,D483B,W68W,W463B,D15W,L12B,W50W,W56W,8.5,68,71,52.75,0,7,2,2787
15,11,UKR,GM,Baku_Boulevard,Rauf Mamedov,3136,W508B,W188W,W36B,W396W,D453B,D101W,W25W,D14B,D61W,D40B,W55W,8.5,67.5,70.5,52.75,0,6,2,2842
16,37,CHL,GM,XDPS,Pablo Salinas Herrera,2812,W271B,W484W,W501B,W81W,D101B,L44W,D153W,W68B,W58W,W29B,D8B,8.5,66.5,70,52,0,7,4,2786
17,105,IND,CM,djokovic74,John Veny Akkarakaran,2876,W292B,D209W,W249B,D450W,L75B,W489W,W74W,D18B,W456W,W447B,W43W,8.5,63,67,50,0,7,3,2739
18,8,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3111,L506W,W144B,W193W,L294B,W140W,W67B,W483W,D17W,W453B,W100W,W40B,8.5,61.5,64.5,52.75,0,8,4,2702
19,7,MEX,GM,Jospem,Jose Martinez,3073,W193B,W121W,W45B,W25W,L38B,W51W,L3B,W59B,W77W,W61B,L4W,8,77,82.5,56,0,8,4,2836
20,83,INT,IM,MyDream003,Zou Chen,2928,W267B,W208W,W78B,W10W,W41W,D446B,L9B,D24W,W451W,W93B,L7B,8,73.5,78.5,53.75,0,7,3,2891
21,47,DNK,GM,lilleper1,Jonas Bjerre,2892,W278B,W588W,W88B,W459W,D1W,D39B,W59W,L8W,W123B,W27W,L5B,8,72.5,73.5,47.5,0,7,3,2861
22,43,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2973,W491B,W465W,W190B,W59W,D39B,D1B,W459W,L445W,W48B,L5B,W60W,8,70,74,49.5,0,7,3,2821
23,16,RUS,GM,shimastream,Aleksandr Shimanov,3025,W273W,W466B,D455W,L44B,W403B,W75W,W69W,W39B,W447W,L2B,D25W,8,68.5,71,47.25,0,7,3,2769
24,20,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2970,D115W,W572B,L460W,W280B,W109W,W138B,W56W,D20B,W33W,W445B,L6B,8,68,69.5,48.25,0,7,4,2726
25,67,IND,GM,superchess02,Iniyan P,2965,W206B,W186W,W103W,L19B,W519W,W480W,L15B,W112B,D42W,W44B,D23B,8,67.5,70.5,46.25,0,7,3,2815
26,46,CHL,GM,ViIIagra,Cristobal Henriquez,2943,D277W,W620B,W104W,W135B,W64W,L8W,L220B,W52W,W138B,W65W,D36B,8,66.5,67,46.75,0,7,3,2746
27,95,INT,FM,bascheyaro,Roman Yanchenko,2816,W626B,W146W,D8B,W469B,D5W,L450W,W466B,W464W,W63W,L21B,W96W,8,66,66,43.25,0,7,3,2816
28,44,KOR,GM,sergoy,Sergey Drygalov,2956,D620W,D277B,W161W,D109B,W127W,D135B,W84W,W118B,L6W,W116W,W80B,8,65.5,66,48.25,0,6,2,2660
29,122,AZE,IM,Revan_2002,Ravan Aliyev,2747,D231W,D233B,W491W,W119B,W281W,L40B,W75B,W461W,W452B,L16W,W61W,8,62,66,45,0,7,3,2698
30,85,ESP,GM,AlexeiShirov,Alexei Shirov,2822,W580B,W310W,W211W,L41B,W225W,W478B,L63W,W79B,L93B,W137W,W78B,8,60,61,39.5,0,8,4,2742
31,29,IND,GM,FGHSMN,Bharath Subramaniyam.H Harishankkar,2859,W492B,L469W,L124B,W263W,W180B,W159W,L108B,W133B,W465W,W85B,W76W,8,59.5,63.5,46,0,8,4,2619
32,60,INT,GM,Aygehovit1992,Nikita Matinian,2723,W646W,L198B,L237B,W264W,W222B,W495B,W343W,W135B,W34B,L7W,W66W,8,59,59,39.5,0,8,4,2683
33,76,UKR,GM,onyshchuk_v,Volodymyr Onyshchuk,2881,W598W,W581B,W139B,L446W,W270B,W467W,L13W,W460B,L24B,W136W,W67B,8,58,59,36,0,8,5,2737
34,9,SRB,GM,mishanick,Aleksei Sarana,3038,W625B,W541W,L59B,W230W,L62B,W156W,W294B,W459B,L32W,W107B,W83W,8,58,58,36,0,8,4,2708
35,162,SVN,FM,KATPAH,Maksym Goroshkov,2735,W330B,W281W,L38B,W512W,L105W,L142B,W514W,W124B,W164B,W101W,W77B,8,57.5,60.5,40.5,0,8,4,2645
36,111,RUS,CM,KogotBobra17,Egor Koshulyan,2837,W647B,W507W,L15W,L504B,W552W,W486B,D187W,W158W,W87B,W69W,D26W,8,54,54,35.75,0,7,3,2703
37,61,SWE,IM,eagleclaw07,Kaan Kucuksari,2793,L577B,W562W,W590B,W375W,L188W,W160B,W228W,W224B,L7B,W84W,W89B,8,51,52,36,0,8,4,2646
38,52,INT,GM,Alexander_Donchenko,Alexander Donchenko,2903,W202W,W90B,W35W,W462B,W19W,D9W,L2B,L44W,D45B,D49W,W118B,7.5,75.5,80.5,51.75,0,6,3,2827
39,256,ARM,IM,Vahe_Danielyan,Vahe Danielyan,2713,W324W,W94W,W356B,W3B,D22W,D21W,W453B,L23W,D47B,L57B,W110W,7.5,72,75.5,48.25,0,6,3,2887
40,57,UKR,GM,eljanov,Pavel Eljanov,2862,W354B,W174W,W535B,L1B,W343W,W29W,L5B,W70W,W49B,D15W,L18W,7.5,71.5,73.5,42.25,0,7,3,2849
41,30,AZE,GM,Durarbayli,Vasif Durarbayli,2925,W200W,W257B,W457W,W30W,L20B,W152W,L445B,L6B,W102W,D118B,W112W,7.5,68.5,73.5,46.25,0,7,1,2742
42,6,MDV,GM,FairChess_on_YouTube,Dmitry Andreikin,3064,W187W,W480B,W76W,W505B,W43W,L11B,L452B,W152W,D25B,L6W,W107W,7.5,68,71,43.5,0,7,2,2821
43,51,UKR,GM,viviania,Vasyl Ivanchuk,2904,W168B,W166W,W542B,W463W,L42B,W70W,W226W,W450B,D9B,L8W,L17B,7.5,68,70,41.25,0,7,3,2828
44,103,POL,GM,Byniolus,Zbigniew Pakleza,2842,D233B,W429W,W234B,W23W,W471W,W16B,L446W,W38B,L10W,L25W,W111B,7.5,68,68.5,43,0,7,4,2806
45,106,IND,IM,Aradhya2000,Aradhya Garg,2787,W226W,W251B,L19W,W160B,D133B,D47W,D467B,W294W,D38W,W97B,D54W,7.5,64.5,69,44.25,0,5,3,2721
46,63,CHN,GM,FXDon77,Xu Yi,2915,W175B,L375W,W163B,W102W,L136B,W506W,W188B,W108W,W450W,D11B,L10W,7.5,62.5,65.5,43.75,0,7,3,2725
47,15,RUS,GM,dropstoneDP,David Paravyan,2992,D158B,W605W,D224B,W103W,D501B,D45B,D71W,W226B,D39W,W64B,D48W,7.5,62.5,63.5,41.5,0,4,2,2670
48,90,UKR,GM,sokidze,Ihor Samunenkov,2909,L78W,W259B,W503W,W544B,W506W,L63B,W89W,W131B,L22W,W144B,D47B,7.5,60.5,62.5,36.75,0,7,4,2678
49,150,IND,IM,jumpingknight20,Ethan Vaz,2835,D622W,D196B,W597B,W237W,D10B,D448B,W105W,W101B,L40W,D38B,W106W,7.5,60.5,61,39.5,0,5,2,2762
50,78,ITA,GM,francyIM,Francesco Sonis,2860,L195W,W247B,W492W,L225B,W192W,W82W,W465B,D102B,W187W,L14B,W125B,7.5,60,64,41.75,0,7,3,2612
51,80,AZE,FM,ilqar_74,Rustam Rustamov,2841,D113W,W341B,D506B,W67W,W186B,L19B,D469W,W189W,D136B,D125W,W104B,7.5,60,63,41.75,0,5,3,2654
52,152,GEO,IM,Meri-Arabidze,Meri Arabidze,2686,W473W,W530B,D482B,L447W,W148W,L69B,W194W,L26B,W158W,W187B,W100B,7.5,59.5,62,38.5,0,7,3,2691
53,121,UKR,GM,Saxar85,Zahar Efimenko,2784,W591B,W111W,D450B,L471B,W251W,L54B,W114W,L187B,W258W,W103W,W131B,7.5,59.5,60.5,40,0,7,2,2676
54,19,SVN,GM,Anton_Demchenko,Anton Demchenko,2898,W428B,W173W,L459B,D403W,W205B,W53W,L100B,W474W,D60B,W68W,D45B,7.5,59,59.5,39.5,0,6,2,2718
55,58,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2912,W627W,W555B,W551W,D5W,D460B,D305W,W191B,W455W,W446B,L9W,L15B,7.5,57,57,30.75,0,6,3,2817
56,74,FRA,IM,scarabee43,Marco Materia,2909,D204W,W417B,L294W,W572B,W208B,W197W,L24B,W230B,W220W,W446W,L14B,7.5,56,57.5,33.75,0,7,4,2702
57,311,ARM,FM,Alen_Yeremyann,Alen Yeremyan,2816,U--,W240W,W192B,U--,D492W,W186W,W502B,W191W,W457B,W39W,L11W,7.5,47,50.5,40,0,7,3,2659
58,94,DEU,GM,chessdjw,Dennis Wagner,2726,W194W,W504B,L1W,W256W,W82B,L13B,W198W,W139W,L16B,D74W,D95W,7,69.5,72.5,39,0,6,2,2731
59,107,IND,IM,blitzking1729,Srihari L R,2822,W630B,W120W,W34W,L22B,W203W,W105B,L21B,L19W,L67B,W134W,W146B,7,69.5,69.5,38.5,0,7,3,2769
60,101,UKR,IM,Mops_2004,Dmitriy Kushko,2760,W629B,W149W,L5B,W326W,W114B,D456B,L10W,W127B,D54W,W98W,L22B,7,68.5,68.5,36.5,0,6,3,2771
61,41,IRN,FM,rezamahdavi2008,Reza Mahdavi,2996,L503B,W290W,W143B,W151W,W241B,W80B,W136W,D12W,D15B,L19W,L29B,7,67.5,71,43,0,6,3,2760
62,125,UKR,FM,only_strong_moves,Maksym Dubnevych,2756,L285B,W344W,W577B,W124W,W34W,W449B,L4B,L7W,W82W,L96B,W143W,7,67.5,69,39,0,7,2,2694
63,25,RUS,GM,Prizant_academy,Ivan Zemlyanskii,3183,W332B,L519W,W140B,W465W,W190B,W48W,W30B,L1W,L27B,L80W,W128B,7,67,70,42.5,0,7,5,2742
64,130,RUS,IM,Korchmar_Vasiliy,Vasiliy Korchmar,2711,W183W,W134B,W533B,D14W,L26B,L10W,W246B,D148W,W236B,L47W,W160B,7,66.5,68.5,37.25,0,6,5,2748
65,99,RUS,FM,Witik,Vjacheslav Weetik,2838,D429B,W289W,W195B,L2B,W95W,W133W,W471B,W456B,L5W,L26B,D74B,7,66.5,67,36.75,0,6,3,2762
66,141,MDG,IM,Fy_Rakotomaharo,Fy Antenaina Rakotomaharo,2773,W606B,L75W,D202B,W195W,D115W,W144B,L7B,W140W,W271B,W105W,L32B,7,65,66,36,0,6,3,2653
67,243,IND,FM,SahibSinghKnight,Sahib Singh,2715,W282B,L448B,W319W,L51B,W497W,L18W,W150B,W179W,W59W,W73B,L33W,7,64.5,68.5,38.5,0,7,3,2684
68,127,POL,GM,Harry_Rakkel,Krzysztof Jakubowski,2729,W566B,W114W,L451B,W486W,W155W,L14B,W458W,L16W,W134B,L54B,W142W,7,64.5,66.5,36,0,7,2,2706
69,62,ARE,FM,temus_galaktionov,Artem Galaktionov,2861,W512W,W225B,L305W,D189B,W104W,W52W,L23B,W470B,W71W,L36B,D91W,7,63.5,66.5,39.75,0,6,2,2706
70,129,IND,FM,wqws,Kaivalya Sandip Nagare,2902,W352B,W126W,L10B,W540W,W243B,L43B,W128W,L40B,L144W,W149B,W171W,7,63,65,35.5,0,7,3,2653
