Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3287,W255B,W67W,W277B,W278W,D27W,D274B,W9B,W8W,W13B,W10W,D2W,9.5,75.5,76.5,65,0,8,4,2959
2,2,USA,GM,Hikaru,Hikaru Nakamura,3247,W121W,W43B,W286W,W17B,L9B,W27W,W278W,W22B,W4W,D3W,D1B,9,78,83,65.25,0,8,3,2955
3,3,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W184B,W86W,L29B,W51W,W56B,W20W,W16B,D11W,W23W,D2B,W13W,9,77.5,81.5,65.25,0,8,3,2846
4,15,USA,IM,Mykola-Bortnyk,Mykola Bortnyk,3041,W339B,W311W,W294B,L275W,W74B,W21W,W276B,W15W,L2B,W17W,W19W,9,68.5,71,55.5,0,9,4,2815
5,7,USA,GM,SpeedofLight0,Andrew Hong,3128,W114B,W68W,W245B,D280W,L42B,D72W,W116B,W52W,W63B,W23W,W7B,9,66.5,68.5,55.5,0,8,5,2765
6,10,DEU,GM,Msb2,Matthias Bluebaum,3028,W353W,D139B,W250W,W40B,L16W,W47B,W291W,W274W,D11B,W20B,W24W,9,64.5,66,51.25,0,8,3,2781
7,13,RUS,GM,dropstoneDP,David Paravyan,3036,W412B,W45W,W62B,W35W,W297B,D9W,L13B,W30W,W272W,W8B,L5W,8.5,73.5,73.5,51.75,0,8,4,2889
8,11,SRB,GM,mishanick,Aleksei Sarana,3024,D134B,W171W,W64B,W333W,W30B,W42W,W274B,L1B,W14W,L7W,W25B,8.5,71.5,74,53.5,0,8,4,2882
9,29,DEU,GM,rasmussvane,Rasmus Svane,2962,W430B,W89W,W48B,W290B,W2W,D7B,L1W,L63B,W281W,W275W,W33B,8.5,70.5,70.5,50.25,0,8,4,2844
10,16,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W183W,W85B,D237W,W19B,W280B,D16W,W41W,W277B,W271W,L1B,D11W,8.5,69.5,72,53,0,7,4,2883
11,33,RUS,GM,shimastream,Aleksandr Shimanov,2978,W361B,W118W,W115B,W84W,L271B,W296W,W43B,D3B,D6W,W21W,D10B,8.5,69.5,71.5,51.25,0,7,3,2822
12,23,IRN,GM,Parhamov,Parham Maghsoodloo,2984,W129B,W65W,W50B,W291W,W53B,L271W,L23B,W44W,D275B,W276B,W34W,8.5,68.5,73,54.75,0,8,4,2802
13,6,FRA,GM,Firouzja2003,Alireza Firouzja,3100,W390W,W317B,W246W,D30B,W279W,W273B,W7W,W271B,L1W,W33B,L3B,8.5,66.5,67.5,45.25,0,8,4,2938
14,12,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3025,W379W,W303B,W149W,W163B,L274W,W275B,W17W,D272B,L8B,W30W,W27W,8.5,65,66,47.75,0,8,3,2849
15,62,POL,IM,liczner,Łukasz Licznerski,2826,W193W,W309B,W108W,W18W,W31B,W28W,L271B,L4B,W22W,L19B,W60W,8,72,75.5,51.5,0,8,2,2825
16,39,HUN,GM,sergiochess83,Sergey Grigoriants,2921,W413B,W82W,D197B,W93W,W6B,D10B,L3W,W74W,W57B,L25W,W59W,8,71,71,47.75,0,7,3,2767
17,37,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2942,W137B,W109W,W284B,L2W,W92B,W149W,L14B,W43W,W49W,L4B,W56W,8,69.5,74.5,48,0,8,3,2752
18,26,RUS,IM,Rud_Makarian,Rudik Makarian,3010,W148W,W87B,W105W,L15B,L284W,W77B,W45W,W56B,L25B,W55W,W40B,8,67.5,72.5,51.5,0,8,4,2648
19,73,BRA,GM,GMRafpig,Rafael Leitao,2777,D119B,W409W,W75B,L10W,W32B,D300W,W65B,W282B,W278W,W15W,L4B,8,67,67.5,45.25,0,7,4,2685
20,49,NLD,GM,xamax2000,Max Warmerdam,2842,W143B,D302W,D134B,W71W,W142W,L3B,W68W,W88B,W31B,L6W,W39W,8,66.5,70.5,48,0,7,3,2706
21,56,SRB,FM,JimDiGrease,Ivan Zemlyanskii,2878,W187W,W384B,W32W,L28W,W44B,L4B,W298W,W82B,W279W,L11B,W38B,8,66.5,67.5,42.5,0,8,4,2711
22,21,RUS,GM,VladimirKramnik,Vladimir Kramnik,2972,W190B,L39W,W114B,W78W,W84B,W286W,W163B,L2W,L15B,W47W,W46W,8,66,70,46,0,8,4,2731
23,45,BIH,IM,mbojan,Bojan Maksimović,2904,D117B,W295W,W139W,D302B,W298W,W284B,W12W,W28W,L3B,L5B,W45W,8,65,69,46.25,0,7,1,2760
24,32,AZE,GM,Durarbayli,Vasif Durarbayli,2926,L113W,W185B,W133B,W87W,W317W,W62B,L28B,W59W,W38W,W271B,L6B,8,64.5,67.5,45.5,0,8,4,2709
25,57,POL,GM,Matibar,Mateusz Bartel,2824,W325B,L342W,W83B,W81B,W96W,L283W,W60B,W99B,W18W,W16B,L8W,8,63.5,65.5,50,0,8,6,2722
26,44,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2847,W140W,L66B,W223W,W345B,D45W,L39B,W118B,W86W,W32B,W28W,D31B,8,62.5,64.5,43.75,0,7,3,2638
27,28,INT,GM,Fandorine,Maksim Chigaev,2947,W285W,W396B,W44W,W94W,D1B,L2B,W290W,L33B,W64W,W63W,L14B,7.5,70,71,41.25,0,7,1,2823
28,14,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,2995,W326W,W116B,W319W,W21B,W275W,L15B,W24W,L23B,D276W,L26B,W62B,7.5,68,71,43.75,0,7,3,2797
29,68,ARG,GM,Rodalquilar,Leonardo Tristan,2786,W138W,W113B,W3W,L31W,D165B,W73B,D39W,D71B,L34B,W66W,W67B,7.5,67.5,72,48,0,6,3,2704
30,42,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2882,W192W,W70B,W298B,D13W,L8W,W308B,W115W,L7B,W71W,L14B,W64B,7.5,67,70.5,40.75,0,7,4,2775
31,18,USA,IM,0gZPanda,,2944,W83W,W318B,W98W,W29B,L15W,L277B,W303W,W287B,L20W,W35B,D26W,7.5,66,69,43,0,7,4,2742
32,299,VEN,IM,CarlosjPineror,Carlos Jose Piñero Rodriguez,2566,W238B,W90W,L21B,W100W,L19W,W85B,D64W,W294B,L26W,W74B,W69B,7.5,66,68.5,41.25,0,7,5,2701
33,104,IRN,FM,farzadbfd,Farzad Bolourchifard,2755,W414B,D314W,L283W,W117B,W121W,W135B,W42B,W27W,W273B,L13W,L9W,7.5,62.5,62.5,38.75,0,7,5,2766
34,9,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3016,W223B,W299W,W337B,L297B,D40W,L115B,W76W,W93B,W29W,W274W,L12B,7.5,58.5,61,39.5,0,7,3,2723
35,53,USA,GM,KaydenTroffChess,Kayden Troff,2811,W267B,W300W,W182B,L7B,D39W,L289W,W309B,W293W,W120B,L31W,W72B,7.5,55.5,55.5,31.5,0,7,5,2638
36,54,POL,GM,krzyzan94,Marcin Krzyżanowski,2776,L375W,W403B,W183W,L165B,W125W,L70B,W325W,D66B,W73W,W101B,W65W,7.5,50.5,51.5,35.75,0,7,2,2502
37,340,UKR,FM,Al_Shima,Al Shima,2396,L299W,L114W,D184B,D145B,W405W,W242B,D107W,W309W,W165B,W116W,W63B,7.5,46.5,47.5,30.5,0,6,3,2535
38,306,SRB,FM,Magila31,Bojan Todorovic,2417,L48W,W288B,W89B,W68W,L90B,W66B,W92W,W46W,L24B,W43B,L21W,7,68,73,44,0,7,4,2671
39,160,ARG,FM,Alphafischer2019,Francisco Fiorito,2606,W198W,W22B,L280W,W203W,D35B,W26W,D29B,L276W,W149B,W53W,L20B,7,67,70.5,43,0,6,2,2765
40,122,RUS,FM,Vsevolod_Ovchinnikov,Vsevolod Ovchinnikov,2653,W320B,W106W,W276B,L6W,D34B,L178W,D51B,W136W,W99B,W49W,L18W,7,66.5,69.5,40.75,0,6,3,2743
41,40,RUS,GM,alexrustemov,Alexander Rustemov,2906,W391W,W165B,L84W,W109B,W116W,W53W,L10B,L57B,W100W,L59B,W88W,7,63.5,64.5,36,0,7,2,2635
42,27,IND,GM,vi_pranav,Pranav V,2931,D289B,W305W,W307B,W141W,W5W,L8B,L33W,L64B,D124W,W123B,W77W,7,62.5,66,38.5,0,6,2,2657
43,130,DEU,FM,RandomNoob04,Moritz Weishäutel,2642,W156B,L2W,W140B,W138W,W316B,W297W,L11W,L17B,W133B,L38W,W107B,7,62.5,65.5,33,0,7,5,2722
44,107,RUS,IM,Flawless_Fighter,Polina Shuvalova,2671,W200W,W382B,L27B,W285W,L21W,W114B,W133W,L12B,L60W,W134B,W82W,7,61.5,62.5,31.5,0,7,3,2634
45,144,USA,FM,amateurchess20,Jorge Leon Oquendo,2575,W393W,L7B,W352W,W362B,D26B,D279W,L18B,W147W,W94W,W54B,L23B,7,60.5,61.5,30,0,6,2,2724
46,74,RUS,FM,Fantastic_Power,Kirill Bazyrtsyrenov,2730,L49W,W304B,W148W,L142B,W361W,W96B,W302W,L38B,W68W,W57W,L22B,7,59.5,61.5,34.5,0,7,2,2563
47,114,USA,GM,Malev212,Jaan Ehlvest,2633,D145B,L310W,W409B,W295W,W119B,L6W,D117B,W51W,W137B,L22B,W103W,7,59,59.5,33.75,0,6,3,2577
48,108,UKR,GM,temiksmozg,Artem Omelja,2669,W38B,W392W,L9W,L136B,W140W,W322B,W83W,L279B,W288W,L60B,W89W,7,58.5,59.5,33,0,7,2,2602
49,272,USA,NM,newyorkmouse,Avi Kaplan,2491,W46B,L62W,W158W,L67B,W363W,W318W,W197B,W149W,L17B,L40B,W115W,7,57.5,59.5,31.5,0,7,2,2670
50,100,RUS,IM,MiFerz44,,2658,W253B,W135W,L12W,L113B,W146W,L133B,W143W,W103B,L81B,W136W,W83B,7,57,58,33,0,7,3,2545
51,244,BRA,FM,GiorgianBarbosa,Daniel Rangel,2532,W346W,W389W,D335B,L3B,D64W,D293B,D40W,L47B,W112W,W84W,W97B,7,56.5,57.5,31.25,0,5,1,2718
52,85,UKR,NM,Aborigen_came,Alexey Jarovinsky,2767,W219B,W383W,L271B,W134W,D213B,D301B,W70W,L5B,L59B,W133W,W99B,7,56,57,30.25,0,6,2,2640
53,103,IRN,FM,Ali_rastbod,Ali Rastbod,2689,W167W,W368B,W343B,W316W,L12W,L41B,L82W,W114B,W88W,L39B,W96W,7,55.5,57.5,29,0,7,3,2688
54,55,USA,FM,ChessicallyInclined,Jason Morefield,2756,L188B,L155W,W264B,W185W,W148B,L81W,W125B,W70W,W97B,L45W,W85B,7,55,55,33,0,7,5,2489
55,118,UKR,NM,Grebeniuk-S,Semen Grebeniuk,2568,W128B,W153W,L278W,L182B,W356W,L136B,W222W,W117B,W110W,L18B,W95W,7,54,56,33,0,7,2,2533
56,111,ISR,FM,benny_aizenberg,Benny Aizenberg,2660,W370W,L362B,W254W,W102B,L3W,W223W,W301B,L18W,W82B,W81W,L17B,7,54,55,28,0,7,3,2645
57,148,BRA,FM,Nf3c5,Iung Alicio de O. Pinheiro,2602,L166W,W253B,W155W,L315B,W187W,W321B,W286B,W41W,L16W,L46B,W102W,7,52.5,53.5,31,0,7,3,2649
58,70,USA,IM,GothamChess,Levy Rozman,2751,L182W,W173B,L113W,W252B,W191W,W154B,L59B,L133W,W143B,W142W,W81B,7,51,52,30.5,0,7,5,2502
59,394,CAN,CM,XiaoKangZhong,,2633,U--,U--,W437B,W225W,W80B,W147B,W58W,L24B,W52W,W41W,L16B,7,51,51,35,0,7,3,2671
60,146,MNG,FM,Keeper0416,,2587,L382W,W434B,L144W,W168B,W366W,W222B,L25W,W122B,W44B,W48W,L15B,7,51,51,29,0,7,5,2534
61,132,INT,IM,bazar-wokzal,Nikolai Vlassov,2588,L314B,L371W,L253W,W229B,W200B,L80W,W151B,W111W,W193B,W146W,W91B,7,44,45,32.5,0,7,5,2389
62,90,CAN,CM,MrKooshaChess_Twitch,Koosha Jaferian,2716,W304W,W49B,L7W,W107B,W182W,L24W,L81B,D134W,W113B,W76B,L28W,6.5,64,68,35.5,0,6,4,2656
63,96,INT,GM,Aygehovit1992,Nikita Matinian,2705,W151B,D91W,W126B,L279B,W338W,W213W,W292B,W9W,L5W,L27B,L37W,6.5,63,65.5,32.5,0,6,3,2709
64,113,UKR,IM,viktorskliarov,Viktor Skliarov,2591,D310W,W180B,L8W,W376W,D51B,W183W,D32B,W42W,L27B,W282B,L30W,6.5,62.5,64,31.5,0,5,2,2665
65,161,USA,CM,FromTexas54,,2560,W124B,L12B,W151W,L292B,W91W,W138B,L19W,D127B,W295B,W120W,L36B,6.5,61,65.5,34.25,0,6,3,2580
66,183,ESP,FM,seramoral,Seraf&iacute;n Moral,2435,W235B,W26W,L272B,W349W,L277B,L38W,W170B,D36W,W131W,L29B,W114W,6.5,60.5,62.5,31.75,0,6,2,2673
67,128,ARG,FM,lamomiajunior,fiorito joaquin,2721,W248B,L1B,W192W,W49W,L278B,L83B,W321W,W95B,D123W,W124B,L29W,6.5,60,62,30.25,0,6,3,2603
68,140,UKR,IM,Zavgorodniy_Sergiy,,2558,W127W,L5B,W364W,L38B,W150W,W325W,L20B,W168W,L46B,D117W,W113B,6.5,60,62,28.25,0,6,1,2578
69,78,ARG,FM,FaustinoOro,Faustino Oro,2802,D409W,W119B,L310B,W75W,W76B,W309W,L273W,L77B,W79W,W71B,L32W,6.5,59,59.5,35.25,0,6,3,2545
70,180,FRA,FM,MFatigue,Theo Bressy,2501,W231W,L30W,W372B,L277W,W243B,W36W,L52B,L54B,W80W,D128B,W123W,6.5,56.5,58.5,28.25,0,6,2,2567
71,179,AZE,FM,HajiyevKanan,Hajiyev Kanan,2553,W397B,L274B,W392W,L20B,W169W,W203B,W98W,D29W,L30B,L69W,W119B,6.5,56.5,57.5,25.25,0,6,3,2605
72,112,ARG,IM,PDybala10,Paulo Dybala,2680,L80B,W225W,W391B,W242W,D178B,D5B,L282W,D83B,W75B,W119W,L35W,6.5,55.5,56.5,27.75,0,5,2,2632
73,185,UKR,NM,brm72,,2587,W208B,L272W,W104W,D334B,W337B,L29W,L120B,W126W,L36B,W181B,W128W,6.5,54.5,57,28.75,0,6,3,2555
74,116,AUS,IM,IgorBjelobrk,Igor Bjelobrk,2664,W434B,W372W,L316W,W356B,L4W,W113B,W285W,L16B,D101B,L32W,W121W,6.5,53.5,53.5,23,0,6,3,2620
