Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3257,W545B,W120W,W121B,W118W,W20B,W3W,D10W,W11B,W21W,D2B,W17W,10,78,78,69,0,9,4,2936
2,16,IDN,GM,garcho08,Susanto Megaranto,2944,W122W,W515B,W55W,W37B,L368B,W62W,W38B,W162W,W13B,D1W,W10W,9.5,75,76,64,0,9,4,2874
3,15,USA,GM,TigrVShlyape,Gata Kamsky,2865,W546B,W129W,W59B,W22B,W367W,L1B,W9W,W23B,W12W,D6B,D8W,9,82,82,63,0,8,4,2910
4,74,ARG,GM,Rodalquilar,Leonardo Tristan,2794,W225B,W67W,W30B,W371B,D392W,W5B,L11W,W89B,W15W,D19W,W23B,9,74.5,79,64.25,0,8,6,2829
5,2,USA,GM,DanielNaroditsky,Daniel Naroditsky,3095,W456W,W373B,W40W,W54W,L19B,L4W,W134B,W64B,W38W,W26B,W20W,9,73.5,76.5,59.5,0,9,4,2806
6,4,FRA,GM,Firouzja2003,Alireza Firouzja,3127,W154W,W428B,W393W,D9B,W119B,L23W,W88B,W33W,W367B,D3W,W19B,9,72,75.5,58.5,0,8,5,2824
7,9,IND,GM,vi_pranav,Pranav V,2970,W137B,W69W,W65B,L85W,L386B,W60W,W87B,W39W,W40B,W368W,W21W,9,70,75,63.5,0,9,4,2754
8,31,VNM,GM,crescentmoon2411,Nguyen Ngoc Truong Son,3010,W155B,W437W,W147B,W95W,L10W,D88B,W370W,W375B,W57W,W16W,D3B,9,70,73,56.75,0,8,3,2781
9,52,LTU,GM,ContrVersia,Valery Kazakouski,2934,W514W,W201B,W93B,D6W,D383W,W405B,L3B,W156W,W120B,W25W,W18W,9,66.5,67.5,51.5,0,8,4,2802
