Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3303,W43W,W147B,W261W,D193B,W23W,W251W,D4B,W15B,D3W,W16B,W8B,9.5,72,75.5,64.75,0,8,4,2886
2,2,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W119B,W255W,W70B,W16W,L5B,W13W,W6W,D22B,W11W,D3B,W12W,9,77,82,65.25,0,8,2,2903
3,4,USA,GM,GMWSO,Wesley So,3131,W98B,W263W,W79B,W13W,W52B,W7B,W14W,W5B,D1B,D2W,U--,9,69.5,74.5,65.25,0,8,5,2926
4,8,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3089,W281B,W39W,W311B,W294W,D251B,W25W,D1W,L11B,W21B,W245W,W13B,9,67.5,69.5,54,0,8,4,2854
5,14,DEU,GM,frederiksvane,Frederik Svane,2918,W82B,W77W,W28B,W46W,W2W,D6B,W258B,L3W,W246B,L8W,W11B,8.5,76,81,59.25,0,8,5,2898
6,3,URY,GM,GeorgMeier,Georg Meier,2955,W334W,W80B,W38W,W265B,W15W,D5W,L2B,D16W,W18W,W26B,D7B,8.5,75,76,54.5,0,7,3,2878
7,25,RUS,FM,Bauman_Guy,Konstantin Popov,2874,W183W,W102B,W168W,W285B,W17B,L3W,W19B,W14W,L243W,W244B,D6W,8.5,69.5,72.5,51.25,0,8,5,2846
8,35,USA,GM,AlexanderL,Aleksandr Lenderman,2888,W103W,D75B,W267B,W271W,L34B,W59W,W254B,W52B,W22W,W5B,L1W,8.5,67,71.5,52,0,8,4,2804
9,21,UKR,GM,viviania,Vasyl Ivanchuk,2887,L99W,D148B,W121W,W74B,W273W,W39B,W27B,L10W,W54B,W30W,W22W,8.5,65.5,70,53.75,0,8,4,2685
10,12,JPN,GM,Angry_Twin,Andrey Drygalov,3024,W375B,D267W,L57W,W112B,W78B,W45W,W259B,W9B,L16W,W56W,W23B,8.5,64.5,64.5,47.75,0,8,6,2708
11,28,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2963,W88B,W55W,W84B,W57W,W35W,L14B,W257W,W4W,L2B,W44B,L5W,8,73.5,78.5,53,0,8,3,2821
12,20,RUS,CM,stollenmonster,Egor Baskakov,2910,W313B,W69W,W61B,W36W,L14B,D27W,W25B,D21W,W38B,W34W,L2B,8,73.5,75.5,50.75,0,7,4,2799
13,34,AZE,GM,Durarbayli,Vasif Durarbayli,2890,W76B,W253W,W54W,L3B,W286W,L2B,W175W,W36B,W14B,W17W,L4W,8,72,75,48,0,8,3,2840
14,7,VNM,GM,wonderfultime,Tuan Minh Le,3049,W235W,W320B,W19W,W56B,W12W,W11W,L3B,L7B,L13W,W41B,W37W,8,72,73,47.5,0,8,3,2847
15,15,KOR,GM,sergoy,Sergey Drygalov,3005,W81W,W67B,W303W,W42B,L6B,W89W,W70B,L1W,L34B,W49W,W38B,8,70.5,73,48,0,8,4,2804
16,32,POL,IM,Szparu,Miłosz Szpar,2782,W136B,W227W,W259B,L2B,W262W,W268B,W36W,D6B,W10B,L1W,D18W,8,70,72,45.25,0,7,4,2843
17,9,HRV,GM,Elsa167,Leon Livaic,2844,W128W,W317B,W27W,W245B,L7W,L37B,W168W,W42B,W250W,L13B,W34W,8,67,69,45.5,0,8,3,2781
18,46,RUS,FM,Iball95,Igor Vakhlamov,2784,W270B,D115W,D75B,W101W,D59W,W107B,W40W,W251W,L6B,W53W,D16B,8,64,68.5,47.25,0,6,2,2724
19,66,USA,IM,LikeWater,Alexander Velikanov,2789,W145B,W112W,L14B,W309W,W146B,W247W,L7W,L20B,W69W,W72B,W35W,8,64,66,41.5,0,8,3,2788
20,19,BIH,IM,mbojan,Bojan Maksimović,2915,W117W,L295B,W99W,W47B,W168W,L257W,W66B,W19W,L244B,W78W,W44B,8,61,64,49,0,8,3,2678
21,37,UKR,FM,PeshkaCh,Tykhon Cherniaiev,2848,L337W,W348B,D112B,W82W,W115B,W253W,W41B,D12B,L4W,W47W,W48B,8,60.5,61.5,45,0,7,4,2661
22,16,AZE,GM,vugarrasulov,Vugar Rasulov,2948,W87B,L262W,W128B,W32W,W61W,W38B,W34W,D2W,L8B,W29W,L9B,7.5,72.5,77.5,51,0,7,3,2774
23,36,SRB,IM,Vincent_Vega95,Marko Nenezic,2827,D127B,W74W,W68B,W60W,L1B,L41W,W63B,W268W,W32B,W28W,L10W,7.5,70.5,75,47.5,0,7,3,2723
24,138,ESP,CM,Dinosaurio_1975,Lionel Sierra Vallina,2606,W154W,W243W,L37B,W29B,L46W,W297B,W71W,L53W,W42B,W90B,D26W,7.5,67,70,45.75,0,7,4,2768
25,55,RUS,IM,Korchmar_Vasiliy,Vasiliy Korchmar,2711,D83W,W299B,W115B,W246W,W193W,L4B,L12W,L32B,W114W,W255B,W60W,7.5,62.5,65.5,38,0,7,3,2718
26,26,IRN,IM,MetiForce,Mahdi Gholami Orimi,2845,L118B,W156W,W81B,W310W,W85B,L36W,W45B,W257B,W72W,L6W,D24B,7.5,62.5,64.5,40.25,0,7,4,2710
27,68,RUS,FM,Witik,Vjacheslav Weetik,2686,W148B,W337W,L17B,W287W,W270B,D12B,L9W,L40B,W106W,W55B,W52W,7.5,62,63,35.5,0,7,3,2706
28,71,IND,FM,Aradhya2000,Aradhya Garg,2690,W149W,W120B,L5W,L98B,W69W,W272W,D252B,W100B,W52W,L23B,W56B,7.5,61,65.5,41.25,0,7,3,2733
29,43,ROU,IM,jacky72,Mihnea Costachi,2832,W64W,W256B,L285B,L24W,W183B,W282W,W50W,D62B,W55W,L22B,W58W,7.5,61,64,42.75,0,7,2,2659
30,49,POL,GM,Drags95,Kamil Dragun,2843,W131W,W287B,W309W,D248W,L252B,W43B,L52W,W59B,W256W,L9B,W62W,7.5,60,62,38.5,0,7,3,2737
31,57,INT,GM,Aygehovit1992,Nikita Matinian,2689,W138W,L207B,W137W,L256B,W117W,W98B,D249W,L55B,W101B,W54W,W57B,7.5,57,60,42,0,7,3,2556
32,2,RUS,GM,Iskusnyh,Sergei Iskusnyh,2666,U--,W152B,W145W,L22B,W305W,D65W,W113B,W25W,L23W,W89B,W72W,7.5,55,57.5,39.25,0,7,3,2677
33,61,USA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2681,W362W,D40B,L100W,L284B,W148W,L112B,W121W,W264B,W99W,W98W,W53B,7.5,53,53,35.5,0,7,2,2563
34,64,IND,IM,rquery98,Rohan Ahuja,2738,D114B,W83W,W86B,W71B,W8W,D248W,L22B,W35W,W15W,L12B,L17B,7,71,76,47,0,6,2,2834
35,11,RUS,FM,JimDiGrease,Ivan Zemlyanskii,2947,W363W,W45B,W257W,W37W,L11B,W278W,L243W,L34B,W254B,W39W,L19B,7,66.5,66.5,35.5,0,7,2,2770
36,76,CZE,GM,Alexchess1984,Alexey Kislinsky,2657,W350B,W220W,W53B,L12B,W108W,W26B,L16B,L13W,L50B,W83W,W69W,7,65,66,35,0,7,3,2707
37,48,ESP,IM,Eternauta2400,Pablo Glavina,2826,W280B,W282W,W24W,L35B,W291W,W17W,L248B,L244W,W80B,W50W,L14B,7,64.5,67.5,39.5,0,7,2,2774
38,63,UKR,FM,ValentunHulka,Valentyn Hulka,2778,W305W,W99B,L6B,W116W,W272B,L22W,W83B,W260W,L12W,W249B,L15W,7,64,66.5,34.5,0,7,4,2741
39,105,UKR,IM,viktorskliarov,Viktor Skliarov,2675,W355B,L4B,W120W,W197B,D56W,L9W,D43B,W281W,W71W,L35B,W81W,7,62,63,31.75,0,6,2,2687
40,158,IRN,FM,ahkashefi2800,Amir hosein Kashefi,2549,W205W,D33W,D266B,D254B,W303W,W56B,L18B,W27W,D247B,L52B,W91W,7,61.5,64,37.5,0,5,1,2780
41,85,UKR,CM,slidingknight2775,Ivan Povshednyi,2573,D304W,W135B,L246W,W274W,W284B,W23B,L21W,D249B,W73W,L14W,W84B,7,61,63.5,36.75,0,6,4,2661
