Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W124W,W34B,W14W,W244B,W30B,W12W,D2W,D4B,D5W,W16B,W9W,9.5,81.5,86.5,72.75,0,8,4,2964
2,7,FRA,GM,Firouzja2003,Alireza Firouzja,3112,W101W,W45B,W250W,W13B,W262W,W15W,D1B,W248W,D4W,W24B,D5W,9.5,75.5,80.5,66.75,0,8,3,2983
3,15,IND,GM,vi_pranav,Pranav V,2964,L73W,W289B,W103W,W122B,W257W,W20B,W13B,W245W,D9B,W21W,W4W,9.5,70.5,74,63.75,0,9,4,2797
4,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W361B,W228W,W28B,W16W,W270W,W258B,W10W,D1W,D2B,W7W,L3B,9,71,72,53,0,8,3,2989
5,31,USA,GM,TigrVShlyape,Gata Kamsky,2970,W119W,W207B,D251W,W33B,W54B,D118W,W74B,W247W,D1B,W10W,D2B,9,70,73,57.75,0,7,4,2876
6,44,CAN,GM,hansen,Eric Hansen,2852,W136B,W269W,D54W,W312B,L24B,D251W,W37B,W260W,W40B,W57B,W13W,9,63,65.5,51.75,0,8,5,2715
7,8,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W302B,W75W,W87B,L9W,W23B,D28W,W39B,W26W,W17W,L4B,W30W,8.5,75,78,56.75,0,8,4,2878
8,30,AZE,GM,Durarbayli,Vasif Durarbayli,2885,W149B,D36W,W59B,D22W,D99W,W285B,W256W,W118W,L10B,W29B,W24W,8.5,66.5,70,51,0,7,4,2839
9,42,SRB,GM,Beca95,Aleksandar Indjic,2969,W365B,W230W,W151W,W7B,L12B,W273W,W258W,W249B,D3W,W245B,L1B,8.5,63,64,41.75,0,8,4,2908
10,3,CHN,GM,chesspanda123,Yu Yangyi,3047,W320W,D345B,W285W,W311B,W140W,W17B,L4B,W255W,W8W,L5B,W19W,8.5,61,62.5,43.75,0,8,2,2906
11,29,RUS,GM,Sanan_Sjugirov,Sanan Sjugirov,2939,W127W,W355B,D33W,W284B,W267W,L248B,L250B,W94W,W257B,W31W,W25B,8.5,58.5,59.5,44,0,8,4,2789
12,11,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3045,W275W,W81B,W39W,W27B,W9W,L1B,L245B,W14W,L19B,W253W,W51W,8,74.5,78.5,54,0,8,2,2857
13,41,HRV,GM,Bulldog167,Leon Livaic,2881,W264W,W110B,W122W,L2W,W41B,W56B,L3W,W33B,W22B,W246W,L6B,8,74,79,51,0,8,5,2790
14,54,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2898,W340B,W52W,L1B,W55W,D34B,W123W,W29W,L12B,W44B,W250W,D17W,8,71.5,73.5,48.5,0,7,2,2825
15,22,DEU,GM,rasmussvane,Rasmus Svane,2972,W108B,W100W,W56B,W256W,W263W,L2B,D27W,D250B,D31W,W28B,D16W,8,69,74,50,0,6,3,2830
16,39,AZE,GM,vugarrasulov,Vugar Rasulov,2890,W49W,W328B,W335W,L4B,W253W,W43B,W57W,D17B,W248B,L1W,D15B,8,69,71,44.5,0,7,3,2914
17,21,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W403W,W265B,W317W,W62W,W19B,L10W,W140B,D16W,L7B,W27W,D14B,8,67,67,42,0,7,3,2868
18,58,ITA,GM,moro182,Luca Moroni Jr,2868,W109B,W67W,L248W,W95B,W77W,L57B,W38W,W100B,L21B,W37W,W41B,8,65.5,71,50.5,0,8,4,2745
19,50,ARG,GM,Genghis_K,Federico Perez Ponsa,2861,W82B,W326W,W184B,W25B,L17W,L74W,W150B,W251W,W12W,W244B,L10B,8,65,67,44.5,0,8,5,2807
20,61,USA,GM,dretch,Conrad Holt,2885,W78W,L54B,W148W,W280B,W295W,L3W,W75B,D80B,D34W,W64B,W42B,8,63,66,43.5,0,7,4,2644
21,23,PNG,GM,ChristopherYoo,Christopher Woojin Yoo,2966,W88W,W137B,L294W,W319B,L56W,W54B,W65W,W263B,W18W,L3B,W48W,8,63,65,46,0,8,4,2727
22,86,ROU,IM,jacky72,Mihnea Costachi,2882,W367B,D103W,W130W,D8B,L249B,W124W,W276B,W259B,L13W,W76W,W40B,8,60,61,40,0,7,4,2648
23,73,CHN,NM,Abund,"Yuan, Qingyu",2705,W329W,L73B,W88W,W321B,L7W,W110B,L100W,W279W,W46B,W38W,W34B,8,58.5,60.5,40.5,0,8,4,2635
24,9,RUS,GM,dropstoneDP,David Paravyan,3046,W104W,D44B,W301W,W35B,W6W,L254B,W102W,W27B,W28W,L2W,L8B,7.5,72.5,75.5,48.5,0,7,2,2870
25,18,RUS,GM,VladimirKramnik,Vladimir Kramnik,2987,W79B,W76W,W60B,L19W,W294B,D250W,W35W,L28B,W69W,W26B,L11W,7.5,69.5,72.5,45.5,0,7,4,2805
26,40,INT,GM,Fandorine,Maksim Chigaev,2947,W58B,W292W,W38B,D248B,L254W,W51W,W36B,L7B,W65W,L25W,W62B,7.5,68,71,46.5,0,7,4,2833
27,48,UZB,IM,PLAYER_2006_M,Mukhiddin Madaminov,2955,W308B,W222W,W73B,L12W,W37B,W40W,D15B,L24W,W60W,L17B,W65W,7.5,67.5,69.5,42,0,7,3,2774
28,55,RUS,CM,stollenmonster,Egor Baskakov,2849,W147W,W209B,L4W,W171B,W81W,D7B,W266W,W25W,L24B,L15W,W59B,7.5,66,69,40.25,0,7,3,2878
29,17,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,D148W,W286B,W44W,L267B,W93B,W284W,L14B,W123W,W56B,L8W,W69B,7.5,60,63.5,40.25,0,7,4,2715
30,24,SRB,GM,mishanick,Aleksei Sarana,3016,W314B,W356W,W221B,W294B,L1W,L252W,W48B,D257W,W256B,W47W,L7B,7.5,56.5,57.5,30.75,0,7,5,2817
31,52,UKR,GM,VitaliyBernadskiy,Vitaliy Bernadskiy,2860,D237B,D362W,L104B,W289W,W148B,W111W,W81B,W46W,D15B,L11B,W66W,7.5,56,56.5,37.75,0,6,2,2637
32,46,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,W404B,W280W,L300B,W83W,L74B,D55W,L40B,W119W,W269B,W100W,W57W,7.5,54.5,54.5,35.25,0,7,2,2613
33,91,CHN,GM,daika91,Zhongyi Tan,2717,W117W,W132B,D11B,L5W,D49B,W268W,W78B,L13W,W54B,L42W,W90B,7,68.5,73,41.25,0,6,4,2652
34,104,USA,IM,Coachpoker,,2781,W178B,L1W,W149B,W84W,D14W,L102B,W286W,W163B,D20B,W35W,L23W,7,65,68.5,37.5,0,6,3,2732
35,65,CHN,GM,Real_OceanStorm,Yury Piskov,2819,W133W,D312B,W63W,L24W,W137B,W76W,L25B,W59W,D80B,L34B,W55W,7,63.5,66,39.75,0,6,1,2695
36,138,RUS,IM,AldokhinIvan,,2667,W316B,D8B,D246W,D310B,W50W,W69B,L26W,L256B,W104W,W108B,D47W,7,62.5,65,39.5,0,5,3,2784
37,100,INT,GM,Aygehovit1992,Nikita Matinian,2747,W153B,W192W,L244W,W128B,L27W,W296B,L6W,W101B,W78W,L18B,W73B,7,62,65,33.5,0,7,5,2642
38,103,MNE,CM,Andrei_Skvortsov,Andrei Skvortsov,2738,W333W,W174B,L26W,D61B,D276W,W129B,L18B,W58W,W87W,L23B,W82B,7,61.5,63.5,34.75,0,6,3,2603
39,71,POL,GM,Byniolus,Zbigniew Pakleza,2779,W61W,W330B,L12B,W90W,W291B,W262B,L7W,L40W,L64B,W124W,W76B,7,61.5,63.5,33.5,0,7,4,2691
40,319,USA,NM,Giantgoogachess,,2298,W319W,L263W,W366B,W325W,W62B,L27B,W32W,W39B,L6W,W251B,L22W,7,60.5,61.5,32,0,7,4,2748
41,98,USA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2627,W143B,W170W,L262W,W101B,L13W,L277B,W79W,W86B,W125B,W252W,L18W,7,58.5,62.5,37.5,0,7,4,2652
42,141,RUS,IM,dedpihto_v_kozhanom_palto,Alexei Saveliev,2663,W169W,L318B,W107B,L255W,W92B,W126W,W62B,L252B,W130W,W33B,L20W,7,58.5,60.5,39,0,7,4,2653
43,67,USA,IM,GothamChess,Levy Rozman,2763,L84W,W334B,W79W,W209B,W105W,L16W,W122B,L57B,L45W,W101B,W95W,7,58.5,60.5,33,0,7,4,2631
44,115,RUS,FM,pavelmartynov,Pavel Martynov,2686,W412W,D24W,L29B,L147W,W352B,W89W,W108B,W102B,L14W,D90B,W85W,7,58,58,31.25,0,6,3,2670
