Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W324W,W250B,W255W,W292B,W84W,W23B,D4B,L2W,W239W,W238B,W6W,9.5,67,69,55.5,0,9,4,2893
2,20,USA,GM,penguingm1,Andrew Tang,2873,W113W,W253B,W68W,W281W,W38B,W3B,D238W,W1B,L6B,W22W,D4B,9,75,78,60.75,0,8,4,2902
3,4,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W46B,W76W,W219B,W245W,W28B,L2W,W41B,W4W,W238W,L6B,W18W,9,75,77,59,0,9,4,2881
4,26,AZE,GM,vugarrasulov,Vugar Rasulov,2890,W297W,W272B,W82W,W261W,W6B,W12B,D1W,L3B,W13B,W24W,D2W,9,73.5,76.5,58.25,0,8,4,2915
5,2,RUS,GM,Sibelephant,Vladislav Artemiev,3128,W47B,W35W,L261B,W60W,W25B,D244W,W255B,W18W,D15B,W20W,W14B,9,70.5,74.5,63.75,0,8,4,2837
6,7,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W298B,W351W,W24B,W22W,L4W,W183B,W247W,W37B,W2W,W3W,L1B,9,70.5,71.5,53,0,9,4,2903
7,19,USA,GM,Sebastian,Leinier Dominguez Perez,2932,W337B,W205W,W314B,W11W,L238B,L24W,W253B,W48B,W76W,W17W,W30B,9,61.5,63,48,0,9,5,2779
8,21,USA,IM,Mykola-Bortnyk,Mykola Bortnyk,3002,W328B,D34W,W66W,W39B,W240W,L13W,W29B,W43W,D12B,D30B,W24W,8.5,73,75,55.5,0,7,3,2786
9,8,RUS,GM,dropstoneDP,David Paravyan,3046,W323W,W338B,L57W,W96B,W80W,D11B,W26W,D16B,W37W,D25B,W22B,8.5,66.5,68,49.5,0,7,3,2777
10,18,USA,GM,TigrVShlyape,Gata Kamsky,2970,W194W,D66B,W34W,L58B,W303W,L39B,W61B,W79W,W59B,W57W,W32W,8.5,63.5,66,49.25,0,8,2,2664
11,52,POL,GM,Byniolus,Zbigniew Pakleza,2779,W318W,W343B,W288W,L7B,W191W,D9W,L43B,W108B,W63W,W27B,W25W,8.5,60,61,40.75,0,8,3,2729
12,11,UKR,GM,eljanov,Pavel Eljanov,2903,W160B,W63W,W79B,W282W,D16B,L4W,W252B,W58W,D8W,L18B,W38W,8,68.5,71.5,46.25,0,7,3,2810
13,12,IND,GM,champ2005,Raunak Sadhwani,2974,W223W,W191B,W59W,D254B,W37W,W8B,W239W,L238B,L4W,W240B,D16B,8,67.5,69,46.25,0,7,3,2842
14,5,SRB,GM,mishanick,Aleksei Sarana,3016,W98W,W262B,W304W,L37B,W58W,L18B,W176W,W42B,W84W,W15B,L5W,8,65.5,68,44,0,8,3,2813
15,17,USA,GM,Zkid,Steven Zierk,2861,W269B,W130W,D251B,D26W,W290B,D57W,W59W,W44B,D5W,L14W,W51B,8,65,68,46.25,0,6,4,2779
16,31,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,W339B,W344W,W48B,W271W,D12W,L239B,W39W,D9W,W241B,D21B,D13W,8,64,65,42.25,0,6,3,2862
17,10,INT,GM,Fandorine,Maksim Chigaev,2947,W371W,W108B,W252W,W280B,W41W,L238B,W245W,L22B,W38W,L7B,W37B,8,63,63,39,0,8,3,2834
18,48,KAZ,IM,Manticore17,Arystanbek Urazayev,2802,L289W,W397B,W297W,W317B,W40W,W14W,W84B,L5B,W23W,W12W,L3B,8,62.5,62.5,41.5,0,8,3,2830
19,23,NOR,GM,AryanTari,Aryan Tari,2909,W209B,W246W,L271B,W87W,W48B,W42W,L24B,W250W,L30W,W80B,W47W,8,61.5,64,45.5,0,8,3,2703
20,15,TUR,GM,SantoBlue,Vahap Sanal,2916,W276B,L40W,W315B,W69W,W284B,W261W,L22B,W78W,W242B,L5B,W41W,8,59.5,61.5,38,0,8,4,2743
21,3,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,W395W,L248B,W268W,L62B,W323B,W158W,D64B,W65W,W40B,D16W,W26W,8,57.5,57.5,38.75,0,7,2,2631
22,41,UKR,GM,VitaliyBernadskiy,Vitaliy Bernadskiy,2860,W94B,W88W,W62W,L6B,W267W,W65B,W20W,W17W,D24B,L2B,L9W,7.5,75,79,48.75,0,7,2,2814
23,13,GEO,GM,exoticprincess,Baadur Jobava,3002,W99B,W176W,W42B,W183W,W27B,L1W,W38B,L24W,L18B,W82W,D31B,7.5,70,74,45.25,0,7,4,2824
24,65,SWE,IM,Topblitz,Jhon Snow,2827,W349B,W316W,L6W,W270B,W105W,W7B,W19W,W23B,D22W,L4B,L8B,7.5,70,71,40.75,0,7,4,2823
25,22,USA,GM,OparinGrigoriy,Grigoriy Oparin,2986,W258W,W256B,D58W,W32B,L5W,W271B,W251W,D30B,W85W,D9W,L11B,7.5,67,70.5,41.75,0,6,3,2816
26,66,CHN,NM,Abund,"Yuan, Qingyu",2705,W101W,D61B,W277W,D15B,D71W,W256W,L9B,W155W,W45B,W28W,L21B,7.5,66.5,70,43,0,6,1,2724
27,33,RUS,IM,Eduard_Limonov,Yaroslav Remizov,2750,W165B,W303W,W44B,W290W,L23W,D82B,L32W,W39B,W58B,L11W,W54B,7.5,64,66.5,40,0,7,5,2705
28,25,DEU,GM,frederiksvane,Frederik Svane,2978,W299B,W107W,W78B,W163W,L3W,D252B,L58W,W251B,W29W,L26B,W42B,7.5,62.5,65.5,40.25,0,7,4,2746
29,69,IRN,IM,AradNazari,Arad Nazari,2754,W52B,L288W,W249B,D83W,W305B,W113W,L8W,W101B,L28B,W71W,W63W,7.5,61,63.5,41.5,0,7,4,2619
30,6,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3045,U--,W356W,W49B,W119W,D271B,W246W,W57B,D25W,W19B,D8W,L7W,7.5,60.5,61.5,42.75,0,6,3,2776
31,185,ESP,FM,Gravity_Chess,,2830,U--,W90B,W194W,D43B,W127W,W60B,L44W,W64W,D80B,W55W,D23W,7.5,58.5,61.5,44.25,0,6,2,2645
