Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,8,RUS,GM,lachesisQ,Ian Nepomniachtchi,3145,W505W,W67B,W50W,W237B,W39W,W398W,L2B,W9W,D6W,W13B,W3W,9.5,79,81,67,0,9,3,2933
2,12,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3067,W608W,W209B,W42W,W406B,W28W,W19B,W1W,W15W,W23B,L3B,D8W,9.5,78,78,64,0,9,4,2903
3,25,NLD,GM,GMBenjaminBok,Benjamin Bok,2951,W442B,W187W,W64B,D450W,W43B,W37B,W22W,W5W,W397B,W2W,L1B,9.5,74.5,78,66.75,0,9,5,2910
4,15,IRN,GM,amintabatabaei,Amin Tabatabaei,2963,W113B,W401W,W21B,D142W,W60B,D397B,W57W,D39B,W398W,W12B,W6B,9.5,73,79,68.75,0,8,5,2912
5,16,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3090,W548W,W216B,W77W,W65B,D37W,W17B,W16W,L3B,D40W,W25B,W23W,9,75.5,76.5,59.5,0,8,4,2892
6,17,USA,GM,LevonAronian,Levon Aronian,3107,W445B,W114W,W128B,W62W,D251W,W91B,W409W,W68W,D1B,W38B,L4W,9,69.5,73.5,57,0,8,4,2923
7,24,IND,GM,vi_pranav,Pranav V,3035,W167W,L90B,W549W,W70W,W63B,W404W,W24B,L397W,W402B,W31W,W20B,9,69.5,70.5,57,0,9,4,2774
8,9,FRA,GM,Firouzja2003,Alireza Firouzja,3155,W198B,W380W,W76B,L37W,W169B,W62W,W400B,D398W,W92B,W27W,D2B,9,69,70,54.5,0,8,5,2865
9,34,IRN,FM,artin10862,Artin Ashraf,2838,W127W,L502B,W118W,W432B,W405W,W232B,W79W,L1B,W64B,W19W,W32W,9,67,69,57.5,0,9,3,2744
10,13,IRN,FM,Sina_Movahed,Sina Movahed,3048,W138B,W538W,L232B,W171W,W463W,L14B,W416W,W46B,W99B,W30W,W16B,9,63,64,50.5,0,9,4,2786
11,580,USA,GM,HansOnTwitch,Hans Niemann,3202,U--,U--,W440W,W533B,W488W,W318B,W58W,W47W,W400B,W397W,W18B,9,45.5,47,47,0,9,4,2678
