Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,34,RUS,GM,VladimirKramnik,Vladimir Kramnik,2987,W377B,W316W,W315B,W37W,W9B,D269B,W14W,W10B,W8W,W7W,L2B,9.5,71,72,59.5,0,9,4,2893
2,7,FRA,GM,Firouzja2003,Alireza Firouzja,3112,L293B,W367W,W117B,W188W,W40B,W41W,W12W,D61B,W9W,W25B,W1W,9.5,68,69.5,62.25,0,9,3,2798
3,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W409B,W56W,W314B,W265W,D270B,W61W,L8B,W26W,W267W,D4B,W15W,9,68.5,68.5,52.75,0,8,2,2916
4,6,DEU,GM,rasmussvane,Rasmus Svane,2972,W180W,D157B,W307W,W42B,W79W,W274B,L10W,W266W,W24B,D3W,W8B,9,67.5,71,55.5,0,8,4,2860
5,21,USA,GM,TigrVShlyape,Gata Kamsky,2970,W126W,D27B,D276W,W90B,W92W,W296W,D43B,D269W,W38B,W30B,W14W,9,65.5,69.5,56.75,0,7,3,2810
6,14,SRB,GM,mishanick,Aleksei Sarana,3016,L282W,W257B,W97W,D39B,D64W,W313B,W81W,W55B,W59B,W46W,W17B,9,61.5,62,51.25,0,8,5,2718
7,33,IRN,IM,MetiForce,,2888,W398W,W350B,W273W,L38B,W310W,W285B,W268W,W13B,W15W,L1B,W25W,9,60.5,60.5,44,0,9,3,2848
8,32,RUS,GM,Sanan_Sjugirov,Sanan Sjugirov,2939,W394B,W313W,W73B,W11W,W268B,W24W,W3W,D15B,L1B,W32W,L4W,8.5,74.5,75,52.5,0,8,3,2915
9,58,RUS,GM,Vladimir_Zakhartsov,Vladimir Zakhartsov,2925,W132B,W72W,W347W,W63B,L1W,D25B,W275B,W43W,L2B,W26W,W28B,8.5,71.5,73.5,50.75,0,8,4,2896
10,23,IRN,GM,Parhamov,Parham Maghsoodloo,2947,W178W,D333B,W47W,W299B,W45W,W145B,W4B,L1W,L32B,W24W,W36B,8.5,68,70.5,52.25,0,8,4,2847
11,60,NLD,GM,jlucasvf,Lucas van Foreest,2825,W160B,W344W,W113B,L8B,W284W,L14W,W289B,W125B,W19W,D12B,W29B,8.5,64.5,66.5,45.75,0,8,5,2762
12,31,SRB,GM,Beca95,Aleksandar Indjic,2969,W172W,L39B,W248W,W313B,W288W,W273W,L2B,W64W,W71B,D11W,W32B,8.5,62.5,63.5,42.75,0,8,3,2758
13,10,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W75W,W51B,W301W,W82B,L24B,W38W,W269B,L7W,L17B,W54W,W42W,8,71,74.5,50,0,8,3,2843
14,9,WSM,GM,Bigfish1995,Vladimir Fedoseev,3064,W410B,W81W,W337B,L24W,W115W,W11B,L1B,W80W,W16B,W28W,L5B,8,69.5,69.5,43.5,0,8,4,2860
15,16,NLD,GM,joppie2,Jorden van Foreest,2945,W143B,W48W,W86B,D274W,W300B,W84B,W270W,D8W,L7B,W265W,L3B,8,68,71.5,46.75,0,7,4,2874
16,40,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,D93B,W204W,W64B,W21W,L145B,W276W,D66B,W49B,L14W,W40W,W47B,8,66,69.5,50.25,0,7,3,2719
17,42,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,W142B,D175W,W157B,L84W,W334W,D21B,W114W,W87B,W13W,W18B,L6W,8,65,67.5,46.25,0,7,4,2773
18,17,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W167W,W116B,L80W,L66B,W123B,W277W,W51B,W40B,W268W,L17W,W44B,8,63.5,68,47.5,0,8,5,2728
19,25,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W226W,W114B,W40W,L268W,W309B,W80B,L24W,W273B,L11B,W88W,W55B,8,62,64.5,42.5,0,8,5,2773
20,3,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W136B,W339W,D79B,W227B,W38W,L270W,D30B,W31W,L46B,W45W,W37B,8,62,64,44.75,0,7,3,2835
21,97,UKR,FM,Ol_Bilych,Olexiy Bilych,2780,W147B,W384W,D272W,L16B,W307B,D17W,L91B,W295W,W57B,W59W,W46B,8,61,62,41.25,0,7,4,2690
22,5,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W248B,L50W,W246W,L87B,W293W,W89B,W48W,W83B,L265W,W80B,W41W,8,57.5,58.5,38.5,0,8,4,2697
23,113,MNE,CM,Andrei_Skvortsov,Andrei Skvortsov,2738,W151B,L25W,L67B,W362W,W177B,W113W,L131B,W292W,W82B,W83W,W43W,8,57,59,40,0,8,3,2631
24,48,IRN,FM,Sina_Movahed,Sina Movahed,2887,W67B,W334W,W85B,W14B,W13W,L8B,W19B,D29W,L4W,L10B,W62W,7.5,76.5,79,49.25,0,7,4,2894
25,4,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3086,W420W,W23B,L37W,W27W,W88B,D9W,W274W,W63B,W29B,L2W,L7B,7.5,74.5,74.5,44.75,0,7,4,2868
