Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,13,VNM,GM,LiemLe,Liem Le,3096,W182W,W327B,W142W,W312B,W18W,D4B,W27W,D2B,W22W,W11B,W5W,10,74.5,79,69.75,0,9,3,2921
2,1,USA,GM,Hikaru,Hikaru Nakamura,3303,W96W,W49B,W68W,W17B,W9W,L5W,W308B,D1W,W14B,W29W,W12B,9.5,80,86,72,0,9,5,2893
3,17,VNM,GM,wonderfultime,Tuan Minh Le,3049,W397W,W41B,W364W,W323W,L20B,W31B,W23W,W18B,L5B,W17W,W21W,9,70.5,72.5,55.5,0,9,3,2822
4,4,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3090,W358B,W345W,W144B,W51W,W6B,D1W,D65B,W99W,L8B,W307W,W22B,9,70,73,56.25,0,8,4,2907
5,12,IND,GM,vi_pranav,Pranav V,3035,W336B,W379W,W380B,W356W,W326W,W2B,L14W,W6B,W3W,W8W,L1B,9,67.5,69.5,51.5,0,9,4,2924
6,30,IND,IM,the_chess_child,Ilamparthi A R,2931,W40B,W437W,W373B,W50W,L4W,W323B,W315B,L5W,W98B,W19W,W14B,9,65.5,66.5,48.5,0,9,6,2831
7,9,RUS,IM,Rud_Makarian,Rudik Makarian,2960,W227W,L180B,W321W,W379B,W144W,L26B,W72W,W34B,W23W,W309W,W8B,9,63,65,53,0,9,3,2765
8,5,USA,GM,GMWSO,Wesley So,3131,W343W,W95B,W35W,W31B,W21W,D27B,W39W,W14B,W4W,L5B,L7W,8.5,78.5,82,60.25,0,8,3,2923
9,28,ESP,GM,Fandorine,Maksim Chigaev,2963,W158B,W92W,W88B,W348W,L2B,D312W,W36B,W90B,L15W,W43W,W26B,8.5,68,71,50.75,0,8,5,2840
10,32,IND,GM,FGHSMN,Bharath Subramaniyam.H Harishankkar,2902,W157B,W109W,D124B,W44W,L65W,W69B,L312B,W37W,W35B,W30W,W27W,8.5,67,72,57.25,0,8,3,2738
11,26,IRN,FM,rezamahdavi2008,reza mahdavi,2855,L127B,W184W,W137B,W165W,W42B,W48W,D26B,W312W,W65B,L1W,W32B,8.5,67,71.5,52.25,0,8,4,2755
12,36,INT,GM,vladislavkovalev,Vladislav Kovalev,2854,W260B,L320W,W168B,W92W,W103B,W50W,W55B,D65W,W64B,W15W,L2W,8.5,66.5,68.5,50.75,0,8,5,2821
13,100,POL,IM,Szparu,Miłosz Szpar,2782,W77B,W97W,W307W,L21B,D341B,L30W,W328W,W75B,W126W,W39B,W29B,8.5,66,69.5,52.25,0,8,4,2736
14,11,PER,IM,MITerryble,Renato Terry,2987,W462W,W52B,W106W,W28B,W16W,W20B,W5B,L8W,L2W,W308B,L6W,8,79.5,79.5,52.5,0,8,5,2904
15,3,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W74W,W123B,D48W,W126B,D33W,L98W,W88B,W43W,W9B,L12B,W36W,8,70,75.5,53.75,0,7,4,2802
16,37,LTU,GM,ContrVersia,Valery Kazakouski,2851,W394W,W94B,W72W,W103W,L14B,W34B,L60W,W42B,L19W,W82B,W46B,8,69.5,71.5,48.5,0,8,5,2738
17,55,USA,GM,TigrVShlyape,Gata Kamsky,2934,W281W,W112B,W100W,L2W,W70B,D64W,W123B,W39B,D311W,L3B,W58W,8,69.5,71,46,0,7,4,2837
18,42,UZB,IM,PLAYER_2006_M,Mukhiddin Madaminov,2935,W322B,W366W,W71B,W66W,L1B,W113B,W316W,L3W,L310B,W42W,W50W,8,69,71.5,45.5,0,8,3,2802
19,139,MNG,FM,ChinguunSu,Chinguun Sumiya,2675,W489W,W64W,L20B,L334B,W160W,W164B,W48B,W55W,W16B,L6B,W47W,8,66.5,66.5,45.5,0,8,3,2771
20,53,POL,GM,Byniolus,Zbigniew Pakleza,2818,W392W,W293B,W19W,W143B,W3W,L14W,L99B,W94B,L307W,W54B,W52W,8,65,66,45,0,8,4,2763
21,31,WSM,GM,adotand,Pranav Anand,2854,W463W,W390B,W374W,W13W,L8B,L60W,W81B,W67W,W28B,W310W,L3B,8,64.5,64.5,40,0,8,3,2811
22,23,IRN,GM,bardiya_Daneshvar,Bardiya Daneshvar,2925,W290W,L377B,W227W,W41B,W142W,W28B,W98W,W60B,L1B,W51W,L4W,8,64,65,44,0,8,3,2782
23,43,IRN,FM,artin10862,Artin Ashraf,2838,L423W,W442B,W397W,W100B,W72W,W66B,L3B,W93W,L7B,W88W,W48B,8,59,60,41,0,8,4,2704
24,102,CAN,GM,attack2mateU,Razvan Preotu,2731,L378B,W459W,W149B,W40B,L309W,W74B,L310W,W321W,W318B,W98W,W51B,8,57.5,58,42,0,8,5,2683
25,65,BRA,GM,GMKrikor,Krikor Sevag Mekhitarian,2808,W446W,W190B,L143W,L352B,W154W,L46B,W319W,W109B,W93B,W101W,W41W,8,54.5,55.5,40.5,0,8,3,2599
26,50,SWE,IM,Seochesspie,Seo Jungmin,2862,L181B,W269W,W127B,W320W,W71B,W7W,D11W,L27B,W70W,W311B,L9W,7.5,68,70,45.25,0,7,3,2784
27,19,RUS,GM,shimastream,Aleksandr Shimanov,3004,W464W,W447B,W54W,W91W,W331B,D8W,L1B,W26W,L29B,W31W,L10B,7.5,67.5,67.5,37.25,0,7,2,2806
28,69,SWE,IM,Sokoloco,Yahli Sokolovsky,2753,W141W,W432B,W223W,L14W,W52B,L22W,W66W,W317B,L21W,D71B,W83W,7.5,65,66,38.75,0,7,3,2778
29,49,TJK,GM,mitrabhaa,Mitrabha Guha,2904,W491W,W424B,D70W,W258B,L39W,W59B,W37W,W35B,W27W,L2B,L13W,7.5,64.5,64.5,36.25,0,7,4,2818
30,224,RUS,FM,GlavkonVVS,SHAPIRO VIKTOR,2566,L307W,D102B,W185W,W327B,W365W,W13B,L43B,W73W,W314W,L10B,W98B,7.5,64,66.5,41,0,7,3,2734
31,66,RUS,FM,SAInt_666,Roman Komov,2682,W107B,W381W,W337B,L8W,W95B,L3W,D180B,W325W,W123W,L27B,W69W,7.5,62,64,36.75,0,7,3,2745
32,56,USA,IM,Zurability,Zura Javakhadze,2794,W149B,W294W,L200B,D313W,W130W,W75B,L64B,W49W,W44W,W65B,L11W,7.5,62,63,41.25,0,7,3,2714
33,45,ARE,IM,Kirill_Klukin,Kirill Klukin,2858,W319W,W370B,W37W,W200W,D15B,L65B,L90W,L123B,W130W,W124B,W71W,7.5,60,62.5,40.5,0,7,2,2737
34,84,CZE,GM,Alexchess1984,Alexey Kislinsky,2657,W231B,L146W,W391B,W381W,W73B,L16W,W105B,L7W,D69B,W66W,W74B,7.5,59.5,61.5,36.25,0,7,5,2678
35,90,HUN,IM,CSB7,Balázs Csonka,2740,W398B,W418W,L8B,D59W,W367B,W96W,W326B,L29W,L10W,W125B,W65W,7.5,58.5,60,32,0,7,4,2735
36,54,CAN,GM,KNVB,Aman Hambleton,2831,W213B,W131W,W377B,L331W,D123B,W129W,L9W,W196B,W124W,W64W,L15B,7.5,57.5,59.5,36.25,0,7,3,2716
