Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,4,FRA,GM,Firouzja2003,Alireza Firouzja,3112,W83W,W57B,L14W,W292B,W33W,W20B,W272W,W19B,W7W,W4B,D3W,9.5,77.5,81.5,69,0,9,5,2858
2,8,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W282W,D33B,W287W,W122W,W36B,L8W,W283B,W32W,W9B,W29B,W10W,9.5,70.5,75,62.75,0,9,4,2843
3,6,FRA,GM,LyonBeast,Maxime Vachier-Lagrave,3127,W113W,W227B,W316W,D32B,W22W,D19B,W42W,W269B,W12B,D6W,D1B,9,73,76,59,0,7,3,2918
4,10,WSM,GM,Bigfish1995,Vladimir Fedoseev,3064,W130W,W219B,W30W,W299B,W42W,L12B,W166W,W15B,W5W,L1W,W16B,9,71,74,56.5,0,9,4,2894
5,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W98B,W308W,W313B,W305W,W13B,L29W,W8B,W12W,L4B,W269W,W17B,9,68,71,54.5,0,9,5,2913
6,2,USA,GM,Hikaru,Hikaru Nakamura,3286,W260W,W341B,L34W,W171B,W45W,W71B,W13W,W17B,D29W,D3B,W19W,9,68,68,52.25,0,8,4,2840
7,19,USA,GM,rednova1729,Awonder Liang,3035,L90B,W321W,W190B,W279W,W311B,W30W,W35B,W14W,L1B,W41W,W12B,9,65.5,68.5,53,0,9,4,2749
8,24,USA,GM,TigrVShlyape,Gata Kamsky,2970,W52W,W82B,W59W,W311W,D14B,W2B,L5W,D41B,W20W,D15B,W37B,8.5,77,80,59.5,0,7,3,2844
9,30,SRB,GM,Beca95,Aleksandar Indjic,2969,W169W,W93B,D45W,W128B,W300W,D21W,D11B,W28B,L2W,W74B,W29W,8.5,70.5,74,52.75,0,7,4,2847
10,9,USA,GM,FabianoCaruana,Fabiano Caruana,3125,L126B,W186W,W83B,W82W,W277B,D34W,W72W,W273B,W37W,W11W,L2B,8.5,67.5,71.5,52.75,0,8,3,2776
11,3,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,L120B,W79W,W90W,W241B,W318W,W69B,D9W,W18B,W270W,L10B,W32W,8.5,66.5,68.5,50.25,0,8,3,2793
12,35,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3045,W95B,W331W,W310B,W28B,W67W,W4W,W29B,L5B,L3W,W21B,L7W,8,74.5,76.5,49.5,0,8,5,2960
