Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W45B,W142W,W424B,W355W,L9B,W363B,W354W,W12B,W339W,D6B,W10W,9.5,68.5,71,58,0,9,4,2922
2,6,FRA,GM,Firouzja2003,Alireza Firouzja,3112,W460W,W26B,D49W,W388B,L352B,W41W,W346W,W341B,W344W,W3W,W9B,9.5,67.5,69,60.5,0,9,4,2872
3,4,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W120W,W68B,W47W,W147B,W44B,W5W,L9B,W21W,W43W,L2B,W12B,9,77,82.5,64.5,0,9,4,2940
4,22,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W381W,W108B,D31W,D32B,W347W,L346B,W56W,W19B,W53W,W50B,W18W,9,70,74,60.5,0,8,3,2765
5,17,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W119B,W129W,W403B,W256W,W375W,L3B,W356B,W24W,W17B,D9W,D6W,9,67.5,70.5,52.75,0,8,4,2919
6,5,USA,GM,GMWSO,Wesley So,3103,W483B,W52W,W69B,L44W,W402B,W256W,W340B,W350W,W9B,D1W,D5B,9,67.5,68.5,52.25,0,8,5,2904
7,31,RUS,GM,Andreikka,Andrey Esipenko,2938,W439B,W158W,W369B,L363W,W380B,W32W,L17B,W83W,W23W,W21B,W20B,9,64.5,66.5,54,0,9,5,2800
8,25,UKR,GM,eljanov,Pavel Eljanov,2903,L51B,W247W,W483B,W104W,L105B,W178W,W380W,W32B,W68W,W339B,W24W,9,61,62,49,0,9,3,2717
9,35,IND,GM,abhijeetgupta,Abhijeet Gupta,2981,W132B,W111W,W406B,W374B,W1W,W30B,W3W,W43B,L6W,D5B,L2W,8.5,76.5,79.5,56.5,0,8,5,2949
