Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,9,BLR,GM,DenLaz,Denis Lazavik,3079,W340W,W77B,W38W,W226B,W51W,W225B,W5B,L2W,W13B,W8W,D4W,9.5,73,73,59.5,0,9,5,2952
2,13,DEU,GM,Msb2,Matthias Bluebaum,3052,W296W,W27B,W243W,W26B,W16B,W9W,D23B,W1B,D8W,D4B,D5W,9,79,81,64,0,7,4,2953
3,35,ARM,GM,Hrant_ChessMood,Hrant Melkumyan,2916,W81W,W219B,W43W,D8W,D4B,W64B,D11W,W30B,W26W,D5B,W13W,9,77.5,83.5,66,0,7,3,2915
4,4,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3090,W341B,W259W,W35B,D52W,D3W,W6B,W214W,W23W,W14B,D2W,D1B,9,76,76,59,0,7,4,2937
5,18,ARM,GM,Njal28,Aram Hakobyan,3041,W106B,W181W,W284B,W36B,W21W,W11B,L1W,W15W,W9B,D3W,D2B,9,75.5,77.5,59,0,8,5,2926
6,15,PNG,GM,ChristopherYoo,Christopher Woojin Yoo,2979,W342W,W63B,D72W,W31B,W24W,L4W,D38B,W67W,W216W,W15B,W17W,9,72,72,56.5,0,8,3,2829
7,43,NOR,GM,AryanTari,Aryan Tari,2949,L149W,W339B,W161W,D99B,W119W,W252B,W31W,W20W,W11B,D21B,W12W,9,62,62.5,52,0,8,3,2767
8,3,RUS,GM,Duhless,Daniil Dubov,3098,W297W,W313B,W67W,D3B,W217W,D14B,W37W,W12W,D2B,L1B,W25W,8.5,72.5,73.5,51,0,7,1,2932
9,2,TZA,GM,nihalsarin,Nihal Sarin,3179,W140B,W59W,W215B,W265W,W13B,L2B,D220W,W51B,L5W,W52B,W23W,8.5,70,73,52.25,0,8,5,2927
10,70,USA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2681,W160B,W66W,L12W,W86B,W98W,L214W,W73B,W32W,W217B,D23W,W21B,8.5,67.5,71.5,52.75,0,8,5,2793
11,8,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W318B,W319W,W245B,W53W,W56B,L5W,D3B,W221W,L7W,W51B,W34B,8.5,64.5,65.5,43,0,8,5,2867
12,16,JPN,GM,Angry_Twin,Andrey Drygalov,3024,W263B,W45W,W10B,L16W,W241B,W40W,W62W,L8B,W22W,W215B,L7B,8,73,76.5,51,0,8,4,2811
13,20,ARE,GM,Salem-AR,Salem AR Saleh,2980,W282B,W291W,W57B,W55W,L9W,W35B,W25W,W16B,L1W,W214W,L3B,8,72,74,47,0,8,4,2862
14,12,SRB,GM,mishanick,Aleksei Sarana,3137,W102B,W222W,W28B,D22W,W235B,D8W,W218B,W56W,L4W,L17B,W29W,8,71.5,76,51,0,7,4,2887
15,28,AZE,GM,Durarbayli,Vasif Durarbayli,2890,W248B,L54W,W101B,W47W,W59W,W76B,W21W,L5B,W219W,L6W,W38B,8,70,74,49.5,0,8,4,2756
16,54,USA,GM,GMG,Andrey Gorovets,2792,W88B,W78W,W185B,W12B,L2W,W238W,W225B,L13W,L23B,W55W,W44W,8,67,69.5,45,0,8,4,2847
17,23,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2963,W274W,W253B,L55W,L156B,W140W,W47B,W24W,W18B,W39W,W14W,L6B,8,65.5,68.5,49,0,8,3,2725
18,61,USA,GM,KaydenTroffChess,Kayden Troff,2846,W343W,W98B,L21W,L227B,W103B,W229W,W27B,L17W,W82B,W54W,W37W,8,63.5,63.5,43,0,8,4,2696
19,132,USA,FM,chessisveryfun1264,Shaaketh Sivakumar,2550,W143W,W314W,L22B,L221B,W254W,L32W,W236B,W113B,W42W,W72B,W40W,8,58.5,59.5,39,0,8,3,2727
20,14,RUS,GM,dropstoneDP,David Paravyan,3068,W247B,D256W,W100B,W258W,W233W,D224B,D221W,L7B,D72W,W26B,W39W,8,57.5,61,42,0,6,3,2800
21,6,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3067,W128B,W242W,W18B,W216W,L5B,W29W,L15B,W35W,W218B,D7W,L10W,7.5,74,78,48,0,7,3,2848
22,46,USA,GM,TigrVShlyape,Gata Kamsky,2934,W201B,W71W,W19W,D14B,L30B,D41W,W44B,W45W,L12B,D57W,W58B,7.5,71.5,72.5,46.25,0,6,3,2763
23,22,AUS,GM,AntonSmirnov,Anton Smirnov,3017,W112B,W285W,W288B,D24W,W74B,W30W,D2W,L4B,W16W,D10B,L9B,7.5,71,73,43,0,6,3,2853
24,85,USA,IM,Lennis93,Lennis Martinez,2731,W200W,W146B,W37W,D23B,L6B,W53W,L17B,W66W,L51W,W99B,W52W,7.5,67.5,68.5,41.25,0,7,2,2801
25,39,SVN,GM,Anton_Demchenko,Anton Demchenko,2891,W125W,D124B,D270W,W69B,W27B,W73W,L13B,D61W,W33W,W62B,L8B,7.5,67,70,46.25,0,6,3,2705
26,53,LTU,GM,ContrVersia,Valery Kazakouski,2851,W158W,W315B,W268W,L2W,D219B,W222B,W66W,W220B,L3B,L20W,W64B,7.5,63,64,35,0,7,4,2744
27,115,DNK,IM,JoakimVonAnd,Filip Boe Olsen,2627,W280W,L2W,W113B,W166B,L25W,W249B,L18W,W103B,W46B,D65W,W61B,7.5,62.5,65,37.25,0,7,6,2666
28,66,IRN,IM,atbenina64,Abtin Atakhan,2756,W95B,W149W,L14W,W78B,L118W,L71B,W80W,W229B,W60W,W219B,D32B,7.5,62,66,43.25,0,7,4,2629
29,50,USA,GM,GABUZYAN_CHESSMOOD,Hovhannes Gabuzyan,3103,W273B,W80W,L73B,W269W,W54B,L21B,D58W,W237B,W74W,W30W,L14B,7.5,61.5,64.5,39.75,0,7,3,2724
