Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,29,USA,GM,TigrVShlyape,Gata Kamsky,2970,W475B,W454W,D391B,W389W,W52B,W20W,D4W,W348B,W5W,D2B,W11W,9.5,64.5,65.5,54.75,0,8,3,2904
2,6,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W368B,W119W,W22B,W15W,W19B,W33W,W11B,D4B,D3W,D1W,D7B,9,82.5,87,68.75,0,7,4,2991
3,3,USA,GM,Hikaru,Hikaru Nakamura,3286,W156B,W444W,W41B,W348W,D34B,D5W,W23B,W27W,D2B,D8W,W19B,9,77.5,79,61.75,0,7,4,2918
4,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W176B,W352W,D52B,W155W,W84B,W17W,D1B,D2W,W346B,D11B,W23W,9,74,79,62,0,7,3,2891
5,35,DEU,GM,VincentKeymer,Vincent Keymer,3001,D494B,W92W,W115B,W391W,W150W,D3B,W87W,W10B,L1B,W29W,W22W,9,71.5,72,57.75,0,8,2,2802
6,12,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W140B,W127W,W412B,D40W,L13B,W223W,W44B,W35B,W34W,D23B,W30W,9,71,73.5,57.25,0,8,4,2805
7,4,RUS,GM,dropstoneDP,David Paravyan,3046,W433W,W442B,D45W,W42B,W37W,W34B,D51W,D33B,W347W,W12B,D2W,9,70.5,72,56.5,0,7,4,2902
8,15,BLR,GM,DenLaz,Denis Lazavik,3038,W117B,W448W,L53B,W63W,W350B,W374W,W30B,W344W,D21B,D3B,W15W,9,69.5,71,55.5,0,8,3,2836
9,71,AUT,IM,TheRealGmochey,Dominik Horvath,2890,W425B,W428W,L18B,L85W,W194B,W118W,W155W,W69B,W51W,W26B,W36W,9,62.5,64.5,50,0,9,4,2762
10,216,IND,GM,RaunakSadhwani2005,Raunak Sadhwani,2991,U--,W517W,W368B,W74W,W91B,W376W,W15B,L5W,W17B,W344W,W21W,9,62,62,53,0,9,4,2804
11,8,RUS,GM,Duhless,Daniil Dubov,3096,W163B,W397W,W154B,W354B,W83W,W344B,L2W,W51B,W16B,D4W,L1B,8.5,72,75,52,0,8,6,2930
12,17,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W420B,W64W,W60B,W376W,L17W,D14B,W150W,W42B,W349W,L7W,W37B,8.5,70,72,50.75,0,8,4,2852
13,57,INT,FM,snowlord,Ivan Yeletsky,2869,W272B,W191W,D102B,W239W,W6W,L349B,L93B,W82W,W91B,W61B,W35W,8.5,65,68.5,52.75,0,8,3,2721
14,68,BRA,GM,GMKrikor,Krikor Sevag Mekhitarian,2783,W100W,W131B,W248W,W396W,L33B,D12W,W345B,L346W,W350W,W347B,W34B,8.5,65,68,49.75,0,8,4,2850
15,45,RUS,IM,MatthewG-p4p,Matvey Galchenko,2895,W403B,W68W,W29B,L2B,W139W,W112B,L10W,W353B,W39W,W16W,L8B,8,74.5,77.5,50.5,0,8,4,2826
16,30,RUS,GM,VladimirKramnik,Vladimir Kramnik,2987,W201W,D90B,W362W,W67B,W59W,W18W,D38B,W28B,L11W,L15B,W42B,8,73,77.5,54,0,7,3,2842
17,52,FRA,GM,baki83,Etienne Bacrot,2860,W300W,W123B,W357W,W345W,W12B,L4B,D36W,W65B,L10W,D52B,W63W,8,72.5,75.5,50.25,0,7,3,2862
18,2,CHL,GM,nihalsarin,Nihal Sarin,3065,W500W,W112B,W9W,D23B,W209W,L16B,W84W,W83B,D33W,D21B,D20W,8,72.5,72.5,48.75,0,6,2,2873
19,39,IND,GM,FGHSMN,Bharath Subramaniyam.H Harishankkar,2818,W400B,W142W,W111B,W91W,L2W,L89B,W113W,W66B,W53B,W33W,L3W,8,70.5,73.5,49,0,8,4,2804
20,58,INT,GM,Fandorine,Maksim Chigaev,2947,W406W,W85B,D239W,W43W,W26B,L1B,W364W,L97W,W46B,W88W,D18B,8,69,72,49.75,0,7,3,2785
