Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,17,VNM,GM,LiemLe,Liem Le,3096,W26B,W52W,W67B,W257W,D16B,W39W,W44W,W25B,W8B,L2W,W7W,9.5,77,81,67.5,0,9,4,2862
2,6,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W91B,W279W,W40B,W105W,L25B,W168W,W229B,W14W,W6B,W1B,D3W,9.5,72,75,63,0,9,5,2886
3,4,RUS,GM,dropstoneDP,David Paravyan,3068,W384B,W238W,D58B,W239W,W28B,W34W,W7B,D6W,D9B,W11W,D2B,9,74.5,74.5,58,0,7,3,2872
4,15,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2963,W368B,W41W,L275B,W303W,W50B,W36W,L13B,W40B,W39W,W44W,W21B,9,63,63,52,0,9,4,2732
5,18,RUS,GM,Krakozia,Denis Khismatullin,2948,W71W,D269B,L81W,W272B,W64W,W254B,W99W,W29B,W57W,D8W,W15B,9,62.5,66,54,0,8,4,2733
6,2,RUS,GM,Duhless,Daniil Dubov,3098,W369B,W27W,W9B,W229W,W14B,W235W,D25W,D3B,L2W,W18B,D11W,8.5,79,79,57,0,7,4,2923
7,21,UKR,GM,igorkovalenko,Igor Kovalenko,2942,W90B,W237W,W304B,W19W,W37B,D8W,L3W,W30B,W25W,W9W,L1B,8.5,76.5,78.5,55.75,0,8,4,2858
8,1,USA,GM,DanielNaroditsky,Daniel Naroditsky,3208,W85W,W45B,W176W,W277B,D34W,D7B,W17W,W24B,L1W,D5B,W13W,8.5,74.5,77.5,55.75,0,7,3,2885
9,70,ARM,FM,Alex_Sahakyan2006,Alex Sahakyan,2902,W56W,W146B,L6W,W75B,W177W,W230B,W18B,W231W,D3W,L7B,W24W,8.5,71.5,75.5,54,0,8,4,2858
10,7,SRB,GM,mishanick,Aleksei Sarana,3137,W181W,W242B,W22W,L251W,W275B,D57W,W244B,W13W,L11B,W17W,W28B,8.5,64,67,51.25,0,8,4,2787
11,19,JPN,GM,Angry_Twin,Andrey Drygalov,3029,W370B,W313W,W252B,L16W,W278B,W257W,W241B,W65W,W10W,L3B,D6B,8.5,58.5,58.5,37.25,0,8,4,2852
