Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3282,W299W,W45B,W285W,W37B,D40B,W239W,W15B,W2W,D5B,W3W,W7B,10,71.5,74,66.25,0,9,4,2960
2,3,TZA,GM,nihalsarin,Nihal Sarin,3179,W81W,W314B,W76W,W233B,W36W,D4B,D40W,L1B,W28W,W38B,W5W,9,73,75,57,0,8,3,2956
3,8,FRA,GM,Firouzja2003,Alireza Firouzja,3155,W319B,W43W,W305B,W225W,D27B,W231W,D4B,W6W,W22B,L1B,W11W,9,72.5,74.5,56.25,0,8,3,2933
4,10,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W73B,W280W,W236B,W187W,W7B,D2W,D3W,D225B,W226W,D11B,W19W,9,70.5,73.5,57,0,7,3,2898
5,4,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3067,W85B,W270W,W39B,W11W,W74B,L15W,W27W,W37B,D1W,W12B,L2B,8.5,76.5,79.5,57.5,0,8,5,2955
6,22,SRB,GM,mishanick,Aleksei Sarana,3137,W365B,W120W,W58B,W75W,D13B,D230W,W18W,L3B,W31W,W17W,D9B,8.5,72,72,52,0,7,2,2832
7,26,IND,GM,Vaathi_Coming,Aravindh Chithambaram,2946,W119B,W60W,W250B,W255W,L4W,D236B,W44B,W96W,W14B,W8W,L1W,8.5,68.5,72.5,51,0,8,4,2807
8,6,ARM,GM,Njal28,Aram Hakobyan,3041,W364B,W282W,L21B,W59W,W30W,W165B,W38W,D11B,W15W,L7B,W18W,8.5,68.5,68.5,48,0,8,2,2825
9,47,RUS,GM,alexrustemov,Alexander Rustemov,2831,W145W,W346B,L255B,W303W,D61B,W264W,D235W,W50B,W36B,W23W,D6W,8.5,56,57,43,0,7,3,2697
10,82,POL,GM,Byniolus,Zbigniew Pakleza,2818,W164W,L315B,W107W,W103B,L248B,W82W,W255B,D230W,W96B,W226B,W33W,8.5,54,56,47.25,0,8,4,2686
11,33,ARM,GM,Hrant_ChessMood,Hrant Melkumyan,2916,W98W,W53B,W51W,L5B,W250W,W229B,W13B,D8W,W16B,D4W,L3B,8,76.5,80.5,54.25,0,7,4,2875
