Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,10,USA,GM,LevonAronian,Levon Aronian,3107,W225B,W491W,W32B,W357W,W20B,W17W,W18B,D29B,W10W,D2W,W3B,10,75.5,76.5,68,0,9,5,2957
2,4,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3090,W321B,W135W,D40B,W84W,W53W,D352B,W355W,W7B,W350W,D1B,W8W,9.5,73.5,75,63.25,0,8,2,2905
3,29,RUS,GM,shimastream,Aleksandr Shimanov,3004,W197W,W192B,W85W,L53B,W151W,W61B,W28W,W6B,W18B,W12W,L1W,9,74.5,79.5,62.5,0,9,4,2876
4,23,RUS,GM,BillieKimbah,Maxim Matlakov,2934,W134W,W153B,W86W,W377B,W379W,L10W,W21B,W41B,W29W,L8B,W18B,9,70.5,74.5,57,0,9,5,2883
5,2,USA,GM,DanielNaroditsky,Daniel Naroditsky,3208,W121B,W383W,W37B,W56W,D352B,W358W,L11B,W354W,D59B,W24W,W10B,9,69,73,58,0,8,3,2915
6,6,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3101,W366B,W48W,W434B,L376W,W406B,W62W,W30B,L3W,W19W,W59B,W11B,9,66.5,68.5,55.5,0,9,6,2861
7,25,CZE,GM,FormerProdigy,David Navara,3022,W504W,W433B,W110W,D42B,W368W,W367W,D13B,L2W,W21B,W28B,W17W,9,66.5,67.5,50,0,8,3,2894
8,28,KOR,GM,sergoy,Sergey Drygalov,3005,W523B,L83W,W108B,W460W,W393B,W53W,W91W,W351B,W17W,W4W,L2B,9,64.5,64.5,48.5,0,9,4,2816
9,69,POL,GM,maciek_92,Maciej Klekowski,2800,W524W,W432B,W168W,L17B,W371B,D15W,D36B,W359W,W352W,W350B,W23W,9,62,62,46,0,8,3,2832
10,11,VNM,GM,wonderfultime,Tuan Minh Le,3049,W439W,W374B,W64W,W44B,W354W,W4B,D29W,W11B,L1B,W14W,L5W,8.5,76.5,78.5,55.75,0,8,4,2960
11,27,CHL,GM,ViIIagra,Cristobal Henriquez,2947,W384W,W124B,D406W,W39B,W31W,W55B,W5W,L10W,W13B,W29B,L6W,8.5,74.5,77.5,58.5,0,8,5,2946
12,7,USA,GM,FabianoCaruana,Fabiano Caruana,3052,W365W,W423B,W378W,W46B,W30W,L18B,D354W,W34B,W26W,L3B,W35W,8.5,69.5,72,52.25,0,8,3,2892
13,1,USA,GM,Hikaru,Hikaru Nakamura,3303,W525W,W117B,W115W,W35B,L358W,W44B,D7W,W356B,L11W,W62B,W38B,8.5,69.5,69.5,51.5,0,8,6,2887
14,20,SRB,GM,mishanick,Aleksei Sarana,3137,W170B,D475W,L359B,W269W,W154B,W94W,W84B,W93W,W43B,L10B,W37W,8.5,62.5,64,49.75,0,8,4,2763
15,9,USA,GM,GMWSO,Wesley So,3131,W276W,W331B,L67W,W446B,W110W,D9B,W368W,W58W,D22B,D35B,W40W,8.5,62,63,43.75,0,7,2,2792
16,8,IND,GM,vi_pranav,Pranav V,3035,W490B,W330W,W454B,L21W,W86B,W76W,D34B,L22W,W27W,W84B,W43W,8.5,62,63,43.25,0,8,4,2805
17,18,RUS,FM,JimDiGrease,Ivan Zemlyanskii,2947,W546B,W99W,W65B,W9W,W21B,L1B,W19W,W24W,L8B,W22W,L7B,8,82.5,82.5,54.5,0,8,3,2892
18,14,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3067,W208B,W431W,W407B,W62W,W376B,W12W,L1W,W38B,L3W,W33B,L4W,8,70.5,72.5,44.5,0,8,5,2912
19,51,ARM,GM,Dyadya81,Gevorg Harutjunyan,2831,W161W,W69B,W119W,L29W,W402B,W85W,L17B,W123W,L6B,W94W,W67B,8,69,72.5,48,0,8,3,2800
20,43,UZB,GM,Shield12,Shamsiddin Vokhidov,2991,W190W,W447B,W60W,W83B,L1W,L91B,W82B,W364W,D37B,D42W,W77B,8,69,71,47,0,7,4,2759
21,62,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2877,W414B,W435W,W54W,W16B,L17W,W375B,L4W,W85B,L7W,W81B,W65W,8,69,71,45,0,8,5,2796
22,49,PER,GM,Sychev_on_YouTube,Klementy Sychev,2889,L150W,W188B,W169W,W132B,W386W,D92B,W39W,W16B,D15W,L17B,W63W,8,68,72,51,0,7,3,2752
23,17,USA,GM,jefferyx,Jeffery Xiong,2985,D518W,W252B,W96W,L40B,D97W,W183B,W186B,W77W,W75B,W41W,L9B,8,65,65.5,45.5,0,7,4,2730
24,34,VNM,GM,TranJMinh,Minh Tran Tuan,2935,L168B,W291W,W121B,W152W,W410B,W37W,W352W,L17B,W76W,L5B,W61B,8,64.5,67.5,45,0,8,3,2792
25,13,DEU,GM,Msb2,Matthias Bluebaum,3052,W140W,W363B,D94W,L31B,W383W,L39B,W282W,W362B,W73W,D50B,W76W,8,63,66.5,44.5,0,7,2,2717
26,32,USA,GM,TigrVShlyape,Gata Kamsky,2934,W408B,D158W,W475B,D406B,D98W,W66B,W42W,W115W,L12B,D61W,W53W,8,61,62.5,43,0,6,3,2759
27,110,KAZ,FM,Eagle_2019,Mamedov Edgar,2800,W188W,W217B,W430B,L33W,W226W,W376B,W357W,L350W,L16B,W55B,W56W,8,60.5,62.5,39.5,0,8,4,2830
28,2,RUS,GM,BocharovD,Dmitriy Bocharov,2830,U--,W521B,W195W,W146B,W409W,W33W,L3B,W111W,W30B,L7W,W82B,8,60,60.5,42.5,0,8,4,2762
29,3,FRA,GM,Firouzja2003,Alireza Firouzja,3155,W169W,W97B,W404W,W19B,W33B,W351W,D10B,D1W,L4B,L11W,D44B,7.5,77,80,49.5,0,6,3,2936
30,37,BIH,IM,mbojan,Bojan Maksimović,2915,W129W,W113B,W88W,W92B,L12B,W378W,L6W,W91B,L28W,W64B,D52W,7.5,71.5,75.5,46.25,0,7,4,2807
31,70,RUS,GM,alexrustemov,Alexander Rustemov,2831,W174B,D220W,W118B,W25W,L11B,W54W,L59W,W48B,W90B,L38W,W87W,7.5,70,74.5,49.25,0,7,4,2752
32,95,IND,FM,suyu28,Suyog Wagh,2840,W373B,W47W,L1W,W160B,W187W,W35W,L38B,L33B,D126W,W152B,W103W,7.5,68.5,73,45,0,7,3,2730
