Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,20,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W106B,W378W,W319B,W33W,W287B,W36W,D8B,D13W,W12W,W7B,D2W,9.5,70,71,58,0,8,4,2923
2,17,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3021,W92W,W75B,W323W,D57B,W300W,W264W,D7B,W27W,W260B,W25W,D1B,9.5,69,72,59.75,0,8,2,2903
3,28,AZE,GM,vugarrasulov,Vugar Rasulov,2890,W335B,L84W,W117B,W274W,W32B,W270B,D11W,W35W,W8B,W17W,D7W,9,70.5,73,58.5,0,8,5,2809
4,9,RUS,GM,Grischuk,Alexander Grischuk,3029,D281W,W206B,W263W,D58B,W78W,W20B,W147W,L25B,W44W,W261B,W19W,9,67,70,56.5,0,8,3,2782
5,8,INT,GM,artooon,Pranesh M,3027,W161B,W94W,L270B,W321W,W275B,W56W,W16B,L260W,W23B,W34W,W21B,9,66,69,56.5,0,9,5,2799
6,3,CHL,GM,nihalsarin,Nihal Sarin,3065,W247W,W332B,W130W,L9B,W323W,L17B,W73W,W28B,W83W,W12B,W11W,9,63.5,64,47.5,0,9,3,2788
7,2,USA,GM,Hikaru,Hikaru Nakamura,3286,W88B,W70W,W44B,W261W,W55W,W9B,D2W,D12B,W26W,L1W,D3B,8.5,79,85,62.25,0,7,3,2922
8,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W282W,W272B,W278W,W312B,W260W,W14B,D1W,L26B,L3W,W18W,W31B,8.5,70.5,73.5,52.25,0,8,4,2915
9,41,INT,GM,Fandorine,Maksim Chigaev,2947,W415W,W352B,W60W,W6W,W262B,L7W,L15B,D263B,W270W,W58B,W26W,8.5,67,67,47.25,0,8,3,2859
10,15,ARE,GM,Salem-AR,Salem AR Saleh,3003,W96W,W102B,D299W,W303B,L82W,W300B,W30W,D18B,W20W,D27B,W33W,8.5,63.5,67,51.5,0,7,3,2783
11,94,MHL,IM,CaptainCasanova,Sebastian Mihajlov,2772,L372B,W157W,W233B,W81W,W59W,W186B,D3B,W267W,W14W,W26B,L6B,8.5,62.5,63.5,49,0,8,3,2820
12,26,SRB,GM,Beca95,Aleksandar Indjic,2969,W87B,W141W,W15B,W19W,D150W,W82B,W17W,D7W,L1B,L6W,W27W,8,75.5,80.5,55.25,0,7,3,2902
13,5,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,W296W,W373B,D82W,W269B,D16W,W23B,W29W,D1B,D261B,D31W,D14W,8,71,72,49,0,5,3,2861
14,29,RUS,GM,Sanan_Sjugirov,Sanan Sjugirov,2939,W407W,W68B,W307W,W86B,W22W,L8W,D35B,W58W,L11B,W263W,D13B,8,69.5,69.5,44.75,0,7,2,2825
15,106,ESP,IM,I_am_Javi,Ernesto Javier Fernandez Guillen,2733,W285B,W133W,L12W,W235B,W31W,W21B,W9W,L262B,L34W,W100B,W40B,8,69,71,48.5,0,8,5,2798
16,50,USA,GM,dretch,Conrad Holt,2885,W326B,W111W,W107W,D266B,D13B,W19W,L5W,W272B,L22W,W48B,W42W,8,68.5,71.5,47.75,0,7,3,2813
17,48,AUT,IM,TheRealGmochey,Dominik Horvath,2890,W110B,W284W,W345B,W314B,D26W,W6W,L12B,W55W,W264B,L3B,D22W,8,67,69,44.25,0,7,4,2926
18,46,USA,GM,MikaelyanArman,Arman Mikaelyan,2905,W360B,W53W,W274B,D264B,W301W,W266B,L26B,D10W,W32W,L8B,W41W,8,66,68,44.75,0,7,3,2858
19,141,ESP,GM,quietsunset,,2690,W196B,W340W,W27B,L12B,W315W,L16B,W40B,W61W,W59B,W260W,L4B,8,66,68,43,0,8,4,2922
20,61,ARM,IM,OhanyanEminChess,Emin Ohanyan,2803,L127W,W137B,W385W,W50B,W63W,L4W,W84B,W128W,L10B,W46B,W49W,8,66,67,44.5,0,8,4,2652
21,39,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,W143W,L107B,W123W,W65B,W60B,L15W,W89B,W275W,W265B,W262W,L5W,8,65,70,47.5,0,8,4,2723
22,12,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W234B,W46W,W348B,W147W,L14B,D33W,L58B,W69W,W16B,W56W,D17B,8,65,67,44.75,0,7,3,2804
23,57,IND,IM,Legendinunknown,Harshavardhan GB,2886,W242W,L86B,W96W,W339B,W74W,L13W,W113B,W49B,L5W,W71B,W43W,8,63.5,64.5,41.5,0,8,4,2694
24,44,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,W207B,W50W,W84B,L150B,W71W,L42B,W144W,L32B,W274W,W52W,W47B,8,63,66,46.5,0,8,3,2701
25,21,PNG,GM,ChristopherYoo,Christopher Woojin Yoo,2966,W327W,W380B,W45W,L36B,W129W,W28B,W130W,W4W,W262B,L2B,U--,8,60.5,61.5,44.5,0,8,3,2817
26,18,ARM,GM,Sargsyan_Shant,Shant Sargsyan,2990,W253B,W115W,W275B,W83W,D17B,W150B,W18W,W8W,L7B,L11W,L9B,7.5,71.5,71.5,42,0,7,3,2922
27,43,RUS,GM,alexrustemov,Alexander Rustemov,2861,W119W,W339B,L19W,W49B,W292W,W187W,W42B,L2B,W87W,D10W,L12B,7.5,67.5,69.5,39.75,0,7,3,2749
28,66,USA,FM,ChessicallyInclined,Jason Morefield,2742,W72B,W149W,W126W,L260B,W154W,L25W,W107B,L6W,W66W,W85B,D34B,7.5,66,70.5,42.75,0,7,3,2715
29,45,CAN,GM,hansen,Eric Hansen,2852,W114W,L43B,W108W,W291B,W216W,W47W,L13B,L42W,W84B,D32B,W60W,7.5,64,67,41.25,0,7,2,2683
30,73,IND,FM,Aradhya2000,Aradhya Garg,2758,W64W,L85B,W106W,W155B,W126W,D55B,L10B,D73W,D63B,W112W,W62B,7.5,63,67.5,43.25,0,6,2,2643
31,32,USA,GM,jefferyx,Jeffery Xiong,3002,D369B,W281W,D221B,W84W,L15B,W43W,W71B,W276W,W42B,D13B,L8W,7.5,63,64.5,42,0,6,2,2769
32,103,RUS,IM,Korchmar_Vasiliy,Vasiliy Korchmar,2712,W351W,W120B,L313W,W92B,L3W,W298B,W132B,W24W,L18B,D29W,W61B,7.5,62.5,64.5,40.75,0,7,5,2740
33,59,GBR,FM,Dhaydon19,David Haydon,2660,W417W,W63B,W298W,L1B,W85W,D22B,U--,W62W,W60B,W55W,L10B,7.5,62,62,40,0,7,2,2775
34,34,AZE,GM,Durarbayli,Vasif Durarbayli,2885,L324B,W416W,W304B,W290W,W272B,L35W,W46B,W41W,W15B,L5B,D28W,7.5,61.5,61.5,38.25,0,7,4,2698
35,93,GRC,FM,greekplayer1,Dimitris Makridis,2731,W172W,W374B,L273B,W325W,W314W,W34B,D14W,L3B,L55B,W63W,W79W,7.5,59,60,35.5,0,7,2,2788
36,79,USA,IM,ThunderrPanda,,2807,W416W,W375B,W341B,W25W,W273W,L1B,L260W,L87B,D67W,W107B,W69W,7.5,57,57,31.25,0,7,3,2795
37,109,ARM,FM,Alex_Sahakyan2006,Alex Sahakyan,2710,W210W,W288B,L261W,W350B,L186B,W108W,D57B,W281W,L56B,W106W,W58W,7.5,53,55,34.25,0,7,2,2664
38,105,RUS,GM,Goryachkina,Aleksandra Goryachkina,2647,W154W,L126B,L324W,W101B,D271B,W335W,W203B,L40W,W282W,W109B,W56B,7.5,51,53.5,35.75,0,7,4,2553
39,84,POL,GM,Byniolus,Zbigniew Pakleza,2769,L374B,W418W,W91B,D224W,W90W,L267B,L283W,W146B,W155W,W95B,W55B,7.5,47.5,47.5,35.25,0,7,4,2605
40,38,ARM,GM,Sam_ChessMood,Samvel Ter-Sahakyan,2846,D175B,W369W,W62B,L299B,D52W,W50B,L19W,W38B,W51W,W78B,L15W,7,65,66.5,41.5,0,6,4,2659
41,83,USA,GM,KaydenTroffChess,Kayden Troff,2792,W295W,W108B,L314W,L66B,W99W,W74B,W85W,L34B,W73B,W87W,L18B,7,62.5,65.5,40.5,0,7,3,2673
42,108,TUR,IM,ckgchess,Cem Kaan Gokerkan,2903,W305B,W109W,L312W,W118B,W316B,W24W,L27W,W29B,L31W,W64B,L16B,7,62.5,65.5,39.5,0,7,5,2761
43,158,ESP,FM,GoldenShare,Luis Ballester,2596,W185W,W29W,L57B,L317W,W124B,L31B,W139W,W140B,W130W,W82W,L23B,7,60,63,38,0,7,2,2712
44,68,ARG,GM,Rodalquilar,Leonardo Tristan,2779,W256B,W325W,L7W,W283B,L88W,W284B,W67W,W273W,L4B,L49B,W85W,7,60,60,29.5,0,7,3,2725
45,100,IRN,FM,farzadbfd,Farzad Bolourchifard,2762,W171B,W367W,L25B,L282W,W106B,W97W,L95B,L63W,W96B,W80W,W105B,7,59,61,36,0,7,4,2575
46,127,IRN,FM,artin10862,Artin Ashraf,2790,W176B,L22B,W353W,W134W,L147B,W304B,L34W,W108W,W277B,L20W,W97B,7,57.5,59.5,31,0,7,4,2655
47,124,HUN,FM,csati17,Papp Levente,2682,W156B,L302W,W110B,W277W,W320W,L29B,L273B,W88W,W128B,W83B,L24W,7,56,59,35,0,7,4,2732
48,88,CAN,GM,KNVB,Aman Hambleton,2796,D153B,L136W,W405W,W369B,D98W,L85B,W96W,W74B,W92W,L16W,W86B,7,55.5,56,31.75,0,6,3,2560
49,155,PRT,FM,13MiRacLe,,2546,W104B,W379B,L315W,L27W,W356B,W211W,W287B,L23W,W57B,W44W,L20B,7,55,56,29.5,0,7,5,2737
50,157,POL,FM,WPWPWP-2015,Wojciech Przybylski,2546,W435B,L24B,W392W,L20W,W163B,L40W,L138B,W181W,W127B,W143W,W82B,7,53.5,53.5,25.5,0,7,4,2589
51,139,POL,IM,Kildepiotr,Piotr Piesik,2608,W408B,L55W,W236B,L59B,W110W,W324W,L56B,W297W,L40B,W88B,W92W,7,53,53,26.5,0,7,3,2664
52,204,AZE,GM,azikom,Azer Mirzoev,2691,U--,D248B,W286W,W335W,D40B,W98W,L128B,W90W,W132W,L24B,W100W,7,50,50.5,33.75,0,6,0,2592
53,159,USA,IM,annasargsyan_m,Anna M Sargsyan,2579,W306B,L18B,W397W,L289B,W354W,W320B,L276B,W126W,L82B,W99W,W83W,7,48.5,49.5,26.5,0,7,2,2647
54,351,GBR,IM,CheckThis4,Richard Pert,2563,U--,U--,U--,U--,W219B,W362W,W120B,W131W,W171B,W113W,W89W,7,28.5,30.5,30.5,0,7,3,2446
55,23,TUR,GM,SantoBlue,Vahap Sanal,2916,W233W,W51B,W237W,W270W,L7B,D30W,W82B,L17B,W35W,L33B,L39W,6.5,67,69,33.75,0,6,2,2797
