Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,3,RUS,GM,Duhless,Daniil Dubov,3096,W207B,W170W,W158B,W16W,W396B,W15W,W37B,L2W,W53B,W8W,W11W,10,75,80,70.5,0,10,5,2939
2,8,IND,GM,RaunakSadhwani2005,Raunak Sadhwani,2991,W509W,D437B,W124W,W270B,W68W,W91B,W7W,W1B,D8W,D11B,W17W,9.5,72,73.5,63,0,8,3,2918
3,20,INT,GM,Fandorine,Maksim Chigaev,2947,W424W,W173B,W70W,W58B,W60W,W5B,D11W,L8B,W42W,D15B,W18B,9,76.5,80.5,63.25,0,8,4,2890
4,7,RUS,GM,lachesisQ,Ian Nepomniachtchi,3084,W541B,W75W,W298B,W149W,W23B,L37W,W92B,W27W,W18W,L5B,W20W,9,72,73,56.5,0,9,4,2859
5,5,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W314B,W40W,W54B,W445W,W416B,L3W,D18W,W26B,W393W,W4W,D7B,9,71.5,74.5,57,0,8,4,2919
6,30,DEU,GM,VincentKeymer,Vincent Keymer,3001,W160W,W129B,L37W,W71B,W422W,L13B,W404W,W70B,W54W,W29W,W30B,9,70,74,58,0,9,4,2749
7,13,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W572B,W456W,W39B,W443W,D55B,W21W,L2B,W52W,W43W,W40B,D5W,9,69.5,69.5,52,0,8,3,2867
8,9,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W329B,W365W,W412B,W419W,D21B,W93W,W398B,W3W,D2B,L1B,W19W,9,68,70,51.25,0,8,3,2895
9,12,ARE,GM,Salem-AR,Salem AR Saleh,3003,W362W,W428B,W338W,L55W,W34B,W123B,W57W,W54B,D40W,D17W,W23B,9,65.5,67.5,52.75,0,8,5,2827
10,22,RUS,GM,EvgenyT,Evgeny Tomashevsky,2988,W100W,D90B,W94W,D185B,W200W,W417B,L54W,W60B,W158W,W55B,W16W,9,65,69,56,0,8,3,2765
11,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W340B,W418W,D22B,W72W,W38B,W248W,D3B,W16W,W15B,D2W,L1B,8.5,76,79,55.75,0,7,3,2926
12,40,GBR,GM,VerdeNotte,Gawain Jones,2929,W98W,W71B,W200W,L60B,W139W,L25B,W76W,W32B,D13W,W58B,W39B,8.5,72.5,77.5,58.25,0,8,4,2737
13,94,SRB,FM,JimDiGrease,Ivan Zemlyanskii,2913,W110W,W515B,L15W,W478B,W134W,W6W,L53B,W199W,D12B,W91B,W62W,8.5,65.5,66.5,47.25,0,8,3,2789
14,14,IND,GM,vi_pranav,Pranav V,2964,W146W,W143B,L27W,D438B,L94W,W180B,W251W,W168B,W130W,W38B,W43B,8.5,63,66.5,50.25,0,8,5,2688
15,15,ESP,GM,tptagain,David Anton Guijarro,2925,W151B,W516W,W13B,W57W,W27B,L1B,W29W,W61B,L11W,D3W,D26B,8,80,81,54,0,7,4,2902
16,56,DEU,GM,frederiksvane,Frederik Svane,2978,W307W,W106B,W99W,L1B,W36W,W32B,W60W,L11B,W56W,W33B,L10B,8,78.5,82,54.5,0,8,3,2815
17,4,SRB,GM,mishanick,Aleksei Sarana,3016,W140W,W448B,W123W,L21B,W70W,W58B,W30W,D43B,W24W,D9B,L2B,8,76,79,53.25,0,7,2,2871
18,55,UKR,GM,Cayse,Martyn Kravtsiv,2818,W477B,W128W,W47W,D59B,W95W,W392W,D5B,W90W,L4B,W69B,L3W,8,74,76,50,0,7,2,2803
19,39,CHN,GM,ActorXu,Xu Yi,2735,W63B,D174W,W472W,W48B,W22W,D55B,W25W,L40B,W135W,W74B,L8B,8,72.5,75,52.25,0,7,3,2782
20,36,USA,GM,Sebastian,Leinier Dominguez Perez,2932,W181W,W119B,W301W,D56B,D30W,L135B,W173W,W34B,W25W,W27B,L4B,8,71.5,75.5,53,0,7,3,2785
21,58,AZE,GM,Durarbayli,Vasif Durarbayli,2885,W494W,W399B,W403B,W17W,D8W,L7B,W168W,L24W,W102B,D67W,W56B,8,70.5,72.5,47.5,0,7,4,2824
22,75,INT,IM,Reader777,,2843,W441B,W206W,D11W,W122B,L19B,W94W,W31B,D392W,D67B,W394W,D24W,8,70,73.5,50.5,0,6,3,2837
23,45,ITA,GM,moro182,Luca Moroni Jr,2868,W153B,W81W,W104B,W434W,L4W,D97B,W270W,D56B,W61W,W37B,L9W,8,70,73.5,48.75,0,7,3,2797
24,25,DEU,GM,rasmussvane,Rasmus Svane,2966,W309B,D67W,W162B,D65W,D64B,W131W,W411W,W21B,L17B,W52W,D22B,8,69,72.5,50,0,6,3,2798
