Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1
1,1,USA,GM,Hikaru,Hikaru Nakamura,3247,W509B,W131W,W48B,W379W,W335B,W19W,W5B,W3W,W35B,W13W,L2B,10,73,73,63.5,0,10,5,2913
2,12,USA,GM,OparinGrigoriy,Grigoriy Oparin,2977,W98W,L54B,W162W,W416B,W78B,D355W,W30B,W338W,W8W,W10B,W1W,9.5,70,72,62.75,0,9,4,2783
3,14,NLD,GM,GMBenjaminBok,Benjamin Bok,2972,W152W,W62B,W380W,W25W,W51B,W331W,W35B,L1B,W11W,D4W,D7B,9,78,81,62,0,8,3,2909
4,6,IND,GM,Indianlad,S.L. Narayanan,3043,W71W,W47B,W81W,W52B,D354W,D15B,W330W,D8B,W332W,D3B,W21W,9,74.5,79,64,0,7,2,2821
5,4,RUS,GM,Duhless,Daniil Dubov,3088,W39W,W422B,W222W,W336B,W333W,W29B,L1W,L16B,W22W,W28B,W18W,9,73,75,57,0,9,4,2853
6,5,DEU,GM,Msb2,Matthias Bluebaum,3028,W226B,W115W,W63B,W65W,L350B,W85W,L31W,W51B,W24W,W330B,W16B,9,69,73.5,61,0,9,5,2777
7,15,RUS,IM,Rud_Makarian,Rudik Makarian,3010,L450B,W277W,W158B,W109W,W363B,W150W,D24B,W340W,W31W,W9B,D3W,9,62.5,63.5,54,0,8,3,2737
8,25,ARG,GM,Gordima,Dmitry Gordievsky,2909,W89B,W56W,L77B,W61W,W217B,W86B,W349W,D4W,L2B,W96W,W37B,8.5,71,75.5,55,0,8,4,2744
9,20,IND,GM,Vaathi_Coming,Aravindh Chithambaram,2946,W160W,W374B,W363W,D83B,W338W,W33B,W14W,L35W,W17B,L7W,W31B,8.5,69.5,73,53.25,0,8,4,2826
10,18,INT,GM,Fandorine,Maksim Chigaev,2947,W352W,W179B,L78W,W156B,D110W,W81W,W151B,W37B,W331W,L2W,W15B,8.5,66.5,71.5,52.5,0,8,5,2766
11,9,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W479B,W112W,L49B,W425W,W180B,W79W,W29B,W87W,L3B,W20W,D13B,8.5,66,66,45.75,0,8,3,2737
12,17,UZB,GM,Shield12,Shamsiddin Vokhidov,2926,L117B,W317W,W216B,D82W,W391B,W110B,W32W,L17B,W49W,W30B,W29W,8.5,63.5,64,46.75,0,8,4,2636
13,153,CHL,GM,nihalsarin,Nihal Sarin,3058,U--,W274B,W97B,W401W,W120B,W336W,W26B,W34B,W16W,L1B,D11W,8.5,63,65.5,51.25,0,8,5,2802
14,24,RUS,GM,Vladimir_Zakhartsov,Vladimir Zakhartsov,2925,D125W,W474B,W447B,W400W,W113B,W77W,L9B,W334B,D18W,D35W,W33B,8.5,59.5,60,40.75,0,7,5,2786
15,27,USA,GM,penguingm1,Andrew Tang,2878,W181B,W109W,W110B,W59W,D77B,D4W,W58B,D18W,D19B,W329W,L10W,8,73,78,53.75,0,6,3,2812
16,16,IND,GM,vi_pranav,Pranav V,2931,W178W,L423B,W160W,W171B,W342W,W51B,W329W,W5W,L13B,W58B,L6W,8,69,71,51.5,0,8,3,2766
17,49,SRB,FM,JimDiGrease,Ivan Zemlyanskii,2878,W358B,L36W,W249B,W410W,D54B,W38W,W94B,W12W,L9W,D64B,W61B,8,68,70,47,0,7,4,2623
18,8,DEU,GM,GM_dmitrij,Dmitrij Kollars,2949,W494W,W99B,W406W,W79B,L29W,W52B,W333W,D15B,D14B,W50W,L5B,8,68,68,43.25,0,7,3,2803
19,10,USA,IM,0gZPanda,,2944,W480W,W80B,W397W,W355B,W20W,L1B,W350W,D31B,D15W,L21W,W58B,8,67.5,67.5,41.75,0,7,3,2805
20,57,UKR,GM,DmitryMaximov,Dmitry Maximov,2765,W417B,W101W,W171W,W346B,L19B,W57W,W337W,L331B,W53W,L11B,W76W,8,66.5,68.5,45.5,0,8,2,2740
21,61,USA,GM,GMG,Andrey Gorovets,2851,W468B,W311W,W36B,L331W,W126B,L87W,W44B,W80W,W34W,W19B,L4B,8,66,67,45,0,8,5,2752
22,47,INT,GM,ChessQueen,Alexandra Kosteniuk,2799,W182B,D270W,W125B,L113W,W127W,W82B,D124B,W47W,L5B,W80W,W63B,8,65,68.5,48.75,0,7,4,2635
23,7,IRN,FM,Sina_Movahed,Sina Movahed,2999,W366B,W243W,L79B,W374W,W49W,L329B,W111W,D24W,D48B,W124B,W65W,8,62.5,66,45,0,7,2,2667
24,58,USA,IM,SchmakAttack,Sam Schmakel,2780,W495W,L409B,W386B,W179W,W106B,W184W,D7W,D23B,L6B,W62W,W70B,8,61.5,61.5,42,0,7,3,2679
25,87,POL,GM,tdf98pantani,pawel jaracz,2716,W213B,W158W,W398W,L3B,L87B,W185W,L352B,W155W,W71B,W134B,W50W,8,61,63.5,43,0,8,3,2603
26,35,RUS,IM,MatthewG-p4p,Matvey Galchenko,2876,W323B,W426W,W365B,W78W,L35W,W360B,L13W,D49B,D55W,W115W,W48B,8,59.5,59.5,36.5,0,7,4,2725
27,29,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2882,W471B,W164W,W384B,L77W,W388B,L48W,W95B,W91W,L329B,W47W,W55B,8,59,60,39.5,0,8,5,2654
28,472,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2942,U--,U--,W244B,W97W,W141W,W394B,W84W,W349B,W65W,L5W,W69B,8,51,54,45,0,8,4,2649
29,54,PRY,GM,chito89,Axel Bachmann,2799,W134W,W128B,W82B,W44W,W18B,L5W,L11W,W106B,D87B,W36W,L12B,7.5,74.5,80.5,51.25,0,7,4,2753
30,55,RUS,FM,GoltsevDmitry2000,Goltsev Dmitry,2752,L398B,W194W,W70B,W128W,W95B,D36W,L2W,W60B,W343B,L12W,W87B,7.5,69,71.5,47.25,0,7,5,2637
31,32,POL,FM,PacingRope,,2874,W496W,W61B,W399W,W180W,L331B,W59W,W6B,D19W,L7B,W77W,L9W,7.5,69,69,41,0,7,2,2826
32,63,POL,GM,grzechu96,Grzegorz Nasuta,2717,D90B,W137W,W118B,L34B,W102W,W178B,L12B,W93W,L36B,W99W,W106W,7.5,68,73,46.25,0,7,2,2626
33,39,BRA,IM,RobertoJBM,Roberto Junio Brito Molina,2915,W341B,D447W,W60W,W124B,W332W,L9W,L77B,W108W,W78B,W87W,L14W,7.5,68,69.5,45.25,0,7,3,2712
34,23,RUS,GM,shimastream,Aleksandr Shimanov,2978,W162B,W425W,D116B,W32W,W83W,W354B,D331B,L13W,L21B,D45W,W64W,7.5,67.5,69.5,43,0,6,2,2754
35,3,FRA,GM,Firouzja2003,Alireza Firouzja,3100,W427B,W45W,W381B,W85W,W26B,W350W,L3W,W9B,L1W,D14B,U--,7.5,66,68,44.75,0,7,4,2869
36,198,RUS,IM,karinachess1,Karina Ambartsumova,2593,W307B,W17B,L21W,W301W,W119B,D30B,L37W,W153B,W32W,L29B,W96W,7.5,66,67.5,40.75,0,7,4,2742
