Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,7,RUS,GM,Duhless,Daniil Dubov,3098,W194W,W387B,W430W,W56W,D6B,D16W,W8B,W55B,W17W,W11B,W2W,10,75,77.5,69,0,9,4,2883
2,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3282,W181W,W97B,W90W,W45B,W82W,W5B,W54B,D11W,W18B,W3W,L1B,9.5,78.5,83.5,69.25,0,9,5,2931
3,6,RUS,GM,dropstoneDP,David Paravyan,3068,W87B,W358W,W40B,W52W,W36B,W15W,L11W,W63B,W30W,L2B,W16W,9,77.5,83.5,65.5,0,9,4,2909
4,8,USA,GM,GMWSO,Wesley So,3131,W173B,W43W,L21B,W128W,W310B,W23W,W52B,L17W,W60B,W35B,W20W,9,72.5,75.5,59.5,0,9,5,2789
5,17,USA,GM,OparinGrigoriy,Grigoriy Oparin,3007,W119W,W120B,W417W,W23B,W357W,L2W,L37B,W90W,W61W,W55B,W27W,9,71.5,74.5,57.5,0,9,3,2825
6,45,HRV,GM,Elsa167,Leon Livaic,2844,W86W,W415B,W437W,W116B,D1W,L7W,W112B,D359B,W28W,W54B,W18W,9,69.5,71.5,54.5,0,8,4,2819
7,3,TZA,GM,nihalsarin,Nihal Sarin,3179,L180W,W230B,W119W,W362B,W370W,W6B,D44B,W364W,W15W,D18B,W11W,9,68,72.5,59.75,0,8,3,2801
8,51,NLD,GM,kleinebeer98,Thomas Beerdsen,2852,W202W,W156B,W372W,L352B,W402W,W358B,L1W,W217B,W65W,W29B,W35W,9,65.5,68.5,51.5,0,9,4,2796
9,5,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3090,W388W,W499B,W59W,W403B,W367W,L11B,W368W,W13B,D35W,D27B,W15B,9,64.5,65.5,49.25,0,8,4,2870
10,140,CAN,FM,lefonghua,Lefong Hua,2607,W239B,W507W,W368W,L16B,W404B,W365W,W367W,L15B,W36B,W63W,W30W,9,61.5,62.5,46.5,0,9,3,2835
11,21,NLD,GM,GroovyKettle,Robby Kevlishvili,2980,W186W,W490B,W446W,W53B,W39W,W9W,W3B,D2B,W54W,L1W,L7B,8.5,75,76,52.25,0,8,3,2947
12,35,RUS,FM,JimDiGrease,Ivan Zemlyanskii,2947,L440W,W193B,W32W,W26B,L372W,W415B,W95B,D85W,W366B,W48W,W41W,8.5,62,64,54.25,0,8,5,2646
13,24,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3002,W521B,W486W,D58B,D370W,W405W,W357B,W356W,L9W,W53B,D37W,W38B,8.5,59,59,40.25,0,7,4,2787
14,497,CAN,GM,hansen,Eric Hansen,2925,U--,U--,W321W,W248B,W229W,W139B,W72B,W144W,D47B,W81W,W37B,8.5,49,51,47.25,0,8,4,2646
15,23,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2963,W108W,W376B,W51W,W61B,W28W,L3B,W21W,W10W,L7B,W17B,L9W,8,81,85.5,58.5,0,8,3,2842
