Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,4,TZA,GM,nihalsarin,Nihal Sarin,3179,W77W,D253B,W62W,W308B,W8W,W4W,W23B,W2W,W3W,W36B,L5W,9.5,78,80.5,69,0,9,3,2942
2,1,USA,GM,Hikaru,Hikaru Nakamura,3303,W407B,W319W,W317B,W289W,W243B,W17W,W5W,L1B,W15B,W23W,D4B,9.5,64.5,64.5,50.5,0,9,4,2928
3,14,RUS,GM,dropstoneDP,David Paravyan,3068,W121W,W381B,W182W,D28B,W11W,W9B,W24W,D23W,L1B,W242W,W15W,9,73.5,74.5,57.5,0,8,2,2916
4,17,IRN,FM,Sina_Movahed,Sina Movahed,3048,W299B,D109W,W199B,W45W,W32W,L1B,W27W,W31B,W39W,W25B,D2W,9,72,75,58,0,8,4,2840
5,8,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3090,W380W,W324B,W201W,W10W,W242B,W42W,L2B,D34W,D41B,W14W,W1B,9,69.5,70.5,53.75,0,8,3,2922
6,13,IRN,GM,Parhamov,Parham Maghsoodloo,3072,W91B,L60W,W114B,W89W,L43B,W258B,W115W,W52B,W28W,W18B,W19W,9,67,71.5,58,0,9,5,2691
7,15,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3101,W65B,W159W,W37B,W72W,L42B,W46W,W246B,W18W,L23B,D30W,W27B,8.5,71,75.5,57.25,0,8,4,2824
8,42,SRB,GM,Beca95,Aleksandar Indjic,2987,W379W,W270B,W129W,D9B,L1B,W113W,W43W,L39B,W33W,W32B,W23B,8.5,69.5,70.5,49.25,0,8,3,2796
9,3,ARM,GM,Njal28,Aram Hakobyan,3041,W110B,W43W,W251B,D8W,W274B,L3W,D248B,W131W,D242B,W17W,W30B,8.5,68,71.5,52,0,7,4,2836
10,47,AZE,GM,GadimbayliA,Abdulla Gadimbayli,2823,W269B,W309W,W338W,L5B,W63W,D49B,D12B,D60W,W94B,W39W,W25W,8.5,65,67,47,0,7,2,2749
11,53,KAZ,IM,Arystanner,Arystanbek Urazayev,2930,D394B,W158W,W128B,W247W,L3B,W82W,L13B,W109W,W66W,W61B,W41B,8.5,64,65,47,0,8,3,2753
12,7,UZB,GM,ChessWarrior7197,Nodirbek Abdusattorov,3033,W97B,W297W,L44B,W186W,D61B,W130B,D10W,W251W,W246B,W29W,D13B,8.5,63.5,66.5,47.75,0,7,3,2743
13,16,USA,GM,jefferyx,Jeffery Xiong,2985,W328W,W271B,W315W,D245W,L26B,W94B,W11W,D28B,W87W,W42B,D12W,8.5,63,65,46.5,0,7,3,2803
14,19,RUS,GM,BillieKimbah,Maxim Matlakov,2934,W365B,W164W,W341B,W200W,D256B,L25W,W32W,W47B,W24W,L5B,W37W,8.5,59.5,61,42.25,0,8,3,2834
15,43,UKR,GM,VitaliyBernadskiy,Vitaliy Bernadskiy,2899,W132B,W252W,W186B,L23W,W48B,W263W,W17B,W29B,L2W,W41W,L3B,8,69.5,73,47,0,8,5,2861
16,26,CAN,GM,hansen,Eric Hansen,2925,W425W,W108B,W145W,W44W,L23B,L248B,W58W,W45B,L19B,W48W,W46B,8,66.5,66.5,45.5,0,8,3,2711
17,22,NLD,GM,GMBenjaminBok,Benjamin Bok,2951,W235W,W372B,W260W,W19B,W38W,L2B,L15W,W51B,W245W,L9B,W53W,8,66.5,66.5,40.5,0,8,3,2822
18,31,ARM,GM,Hrant_ChessMood,Hrant Melkumyan,2916,W292B,W86W,L248B,W196W,W67B,W145W,W53W,L7B,W46B,L6W,W52B,8,64.5,67.5,44.5,0,8,4,2733
19,67,POL,GM,maciek_92,Maciej Klekowski,2800,W424B,W83W,W288B,L17W,W298B,W181B,L242W,W250B,W16W,W24B,L6B,8,60.5,60.5,36.5,0,8,6,2801
20,227,POL,CM,filipluczak05,Filip Luczak,2669,L142W,W184B,W35W,D33W,L27B,D301W,W272B,W269W,W251B,W246W,W42W,8,57,60,42.25,0,7,3,2707
21,154,UGA,CM,jaskol95,Tomasz Jaskolka,2559,L303W,W137B,L138W,W346B,W135W,L251W,W99B,W44W,W253B,W87B,W47W,8,54,56,43,0,8,5,2558
