Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,27,RUS,GM,BillieKimbah,Maxim Matlakov,2986,W251W,W46B,L77W,W360W,W111B,W371B,W37W,W7W,D6B,W16B,W18W,9.5,70.5,74.5,63.5,0,9,4,2868
2,9,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W113W,W67B,W416W,L13B,W120W,W172B,W355W,W49B,W50W,W5W,D3B,9.5,70,72,58.75,0,9,3,2872
3,3,USA,GM,GMWSO,Wesley So,3103,W510W,W313B,W32W,L343B,W78W,W366B,W48W,W31B,W16W,W4B,D2W,9.5,67,67,56.75,0,9,4,2880
4,48,FRA,GM,baki83,Etienne Bacrot,2860,W175B,W29W,W57B,W338B,W18W,D8W,W12B,D9B,W30W,L3W,W27B,9,81,86,67.75,0,8,5,2941
5,46,NOR,IM,Twitch_ElhamBlitz05,Elham Abdrlauf,2979,W183B,W462W,W91W,D52B,W40W,W17B,D6B,W338W,W9W,L2B,W19W,9,76,77,59.5,0,8,2,2918
6,11,VNM,GM,wonderfultime,Tuan Minh Le,2981,W206W,W418B,W37W,D118B,W11W,W364B,D5W,W26B,D1W,W10B,D8W,9,75.5,77.5,60.75,0,7,4,2900
7,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W312W,W460B,W350W,W391B,W19W,D9B,D16W,L1B,W14W,W50B,W24W,9,67.5,68.5,50.75,0,8,3,2949
8,13,RUS,GM,Duhless,Daniil Dubov,3096,W330W,W367B,W417W,W36B,W363W,D4B,W54W,L16B,W339W,W34B,D6B,9,66,66.5,49.5,0,8,3,2880
9,16,BLR,GM,DenLaz,Denis Lazavik,3038,W195B,W94W,W409B,W172B,W13W,D7W,W30B,D4W,L5B,D15W,W35B,8.5,75.5,78,55.75,0,7,5,2914
10,22,IND,GM,champ2005,Raunak Sadhwani,2974,W103B,W347W,W419B,W81W,W341B,L16B,D20W,W11B,W12W,L6W,W34B,8.5,74,76,55,0,8,5,2877
11,64,DEU,FM,Tobias_Koelle,Tobias Kölle,2978,W182W,W97B,W142W,D17B,L6B,W345W,W78B,L10W,W40B,W63B,W38W,8.5,71.5,76.5,55,0,8,4,2808
12,8,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3086,W487B,W59W,W107B,W357W,D364B,W14W,L4W,W35B,L10B,W61W,W31B,8.5,70.5,71,51.25,0,8,4,2882
13,52,RUS,GM,alexrustemov,Alexander Rustemov,2861,W492B,W463W,W64B,W2W,L9B,L341W,W116W,W80B,W55W,W17B,D16W,8.5,67.5,67.5,49,0,8,4,2810
14,40,HUN,GM,sergiochess83,Sergey Grigoriants,2905,W398B,W80W,D408B,W345W,W351B,L12B,W51W,W77W,L7B,W37W,W43B,8.5,66,68.5,49.75,0,8,3,2811
15,35,USA,GM,TigrVShlyape,Gata Kamsky,2970,D448W,W151B,W90W,D146B,W121W,D51B,D351B,W39W,W341W,D9B,W30W,8.5,65,66.5,52.75,0,6,1,2743
16,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3261,W95B,W379W,W28B,W31W,W370B,W10W,D7B,W8W,L3B,L1W,D13B,8,80,84,56.25,0,7,3,2972
17,14,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W106B,W27W,W414B,D11W,W60B,L5W,W344W,D20B,W118B,L13W,W58B,8,73.5,75.5,49.75,0,7,5,2848
18,18,IND,GM,fireheart92,Adhiban Baskaran,3004,W189B,W114W,W407B,W23W,L4B,L350W,W94B,W44W,W32B,W26W,L1B,8,72,74.5,51,0,8,4,2812
19,25,DEU,GM,rasmussvane,Rasmus Svane,2972,W236W,W66B,W413W,W77B,L7B,W25W,L32B,W122W,W22B,W52W,L5B,8,72,74,48.5,0,8,3,2847
20,59,UZB,IM,PLAYER_2006_M,Mukhiddin Madaminov,2955,W190B,W62W,W403B,L353B,W64W,W56B,D10B,D17W,L52B,W112W,W55W,8,67.5,70.5,50.25,0,7,3,2769
21,19,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W212W,W100B,D22W,W41B,W230W,L54B,W362W,D48B,L28B,W92W,W51W,8,66.5,71,48.5,0,7,2,2750
22,101,INT,CM,vovachesss,Vladimir Mikhailovsky,2711,W265B,W135W,D21B,L30W,W83W,W253B,W364W,D38B,L19W,W71B,W49W,8,66,69.5,46.25,0,7,3,2811
23,63,KOR,GM,sergoy,Sergey Drygalov,2879,W185B,W262W,W253W,L18B,W82W,L338B,W360W,W64W,L53B,W59B,W56W,8,63.5,67,45,0,8,2,2714
24,30,RUS,GM,Anton_Demchenko,Anton Demchenko,2908,L135B,D179W,W485B,D119W,W148B,W141W,W131B,W120W,W81W,W338B,L7B,8,62.5,63.5,43,0,7,4,2690
25,78,IND,FM,Chessmissile07,,2841,W494W,W86B,L338W,W294B,W292W,L19B,W82B,W65W,D38W,D339B,W50W,8,62.5,62.5,40.25,0,7,3,2769
26,54,HRV,GM,Bulldog167,Leon Livaic,2881,W493B,W401W,L123W,W314B,W71B,W72W,W353B,L6W,W47B,L18B,W69W,8,61.5,61.5,38.5,0,8,5,2733
27,140,POL,NM,KrolPawel92OnTwitch,Paweł Kowalczyk,2734,W395B,L17B,W226W,W293B,L50W,W151W,W256B,W357W,W49W,W53B,L4W,8,60,63,39,0,8,4,2802
28,70,INT,FM,snowlord,Ivan Yeletsky,2869,W428W,W154B,L16W,W374B,W394W,L353W,W123B,W356B,W21W,L30B,W53W,8,59,61,40.5,0,8,4,2804
29,183,RUS,FM,pavelmartynov,Pavel Martynov,2686,W276B,L4B,W263W,W79B,L357W,L375W,W293B,W182B,W130W,W74B,W48W,8,56.5,59.5,41.5,0,8,5,2678
30,7,RUS,GM,dropstoneDP,David Paravyan,3046,W119W,W149B,D362W,W22B,W118W,W343B,L9W,W32W,L4B,W28W,L15B,7.5,72.5,77,48.75,0,7,3,2859
31,44,UZB,GM,Shield12,Shamsiddin Vokhidov,2889,W180B,W455W,W121B,L16B,W55W,W44B,W33W,L3W,D92B,W87W,L12W,7.5,72,73,43.75,0,7,3,2840
32,71,JPN,GM,Angry_Twin,Andrey Drygalov,2917,W145B,W445W,L3B,W154W,W173B,W53W,W19W,L30B,L18W,W57B,D33B,7.5,70.5,72,43.25,0,7,3,2856
33,4,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W148B,W88W,L48B,W84W,W122B,W58W,L31B,D37W,D51W,W75B,D32W,7.5,69.5,75,49.5,0,6,3,2775
34,55,SRB,GM,Beca95,Aleksandar Indjic,2969,W188W,W153B,D93W,W83B,L54W,W126B,W347W,W63W,W340B,L8W,L10W,7.5,68,73,45.25,0,7,4,2764
35,36,USA,GM,GMLazaroBruzon,Lazaro Bruzon Batista,2953,D411B,W225W,D39B,W400W,W116W,D77B,W110B,L12W,W45W,W41B,L9W,7.5,65.5,68,42.75,0,6,2,2726
36,60,RUS,IM,MatthewG-p4p,Matvey Galchenko,2895,W495W,W221B,W82W,L8W,W86B,L52B,L57W,W361B,W131W,D67B,W90W,7.5,65,65,38.5,0,7,3,2696
37,82,TUR,FM,DonkyDonkyDonkey,Eray Kilic,2775,W479W,W394B,L6B,W380W,W356B,W370W,L1B,D33B,W54W,L14B,W84W,7.5,64,65,34.25,0,7,2,2787
38,24,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W198B,W473W,W349B,D351W,L366B,W102W,W354B,D22W,D25B,W42W,L11B,7.5,63.5,64.5,41,0,6,3,2760
39,145,SWE,IM,eagleclaw07,Kaan Kucuksari,2662,D211W,W177B,D35W,W396B,W352W,L49W,W185B,L15B,D98W,W141B,W79B,7.5,61,64,39.25,0,6,5,2707
40,135,ARG,CM,GAZZAN_3000,,2600,D177W,W304B,W339W,W406W,L5B,W382B,L61W,W143B,L11W,W98B,W101W,7.5,61,63.5,36.5,0,7,4,2747
41,123,SVN,FM,js20000,Jan Subelj,2600,W386W,D238B,W178W,L21W,W393B,L339B,W86W,W96B,W344W,L35W,W87B,7.5,60,63,38.5,0,7,3,2648
42,69,BRA,IM,RobertoJBM,Roberto Junio Brito Molina,2866,W240B,D162W,D84B,W141W,W369B,L50W,W372B,D87B,W348W,L38B,W91W,7.5,59,63,39.25,0,6,3,2667
43,68,ITA,GM,moro182,Luca Moroni Jr,2868,W124W,D361B,W410W,L78W,L99B,W232B,W184W,W365B,W345B,W79W,L14W,7.5,58,60.5,36.5,0,7,3,2642
44,115,ROU,IM,jacky72,Mihnea Costachi,2882,W496W,W303B,L382B,W113W,W133B,L31W,W173B,L18B,D84W,W158B,W83B,7.5,57,57,34.75,0,7,5,2653
45,112,IND,FM,Aradhya2000,Aradhya Garg,2758,W222B,W474W,L370W,D381B,L253W,W145W,W83B,W62W,L35B,W97W,W86B,7.5,56,57,39.5,0,7,3,2612
46,157,ARG,FM,lamomiajunior,fiorito joaquin,2716,W287W,L1W,L284B,W156W,D387B,L140B,W223W,W160B,W176W,W77B,W85W,7.5,55,58,38.25,0,7,2,2574
47,216,RUS,IM,Ural_bogatyr,Vladimir Demin,2543,W306W,L107B,W285W,W417B,L172W,W397W,W125B,W350B,L26W,W81B,D63W,7.5,52,54,31.5,0,7,4,2754
48,73,AZE,IM,AhmadzadaA,Ahmad Ahmadzada,2856,W56B,W141W,W33W,W53B,D52W,W63W,L3B,D21W,L338B,W108W,L29B,7,74,79.5,47.5,0,6,2,2922
49,42,RUS,GM,TimofeevAr,Artem Timofeev,2866,W359B,W55W,L341B,W421W,W91W,W39B,W52W,L2W,L27B,W120W,L22B,7,70.5,72.5,41,0,7,2,2758
50,23,IRN,GM,amintabatabaei,Amin Tabatabaei,3037,W205W,W461B,L351W,W57W,W27B,W42B,W350W,W341B,L2B,L7W,L25B,7,70,71,39.5,0,7,4,2817
51,96,CHN,GM,Real_OceanStorm,Yury Piskov,2819,W181W,L142B,W189W,W134B,W157W,D15W,L14B,W90W,D33B,W115W,L21B,7,67,72,42,0,6,1,2724
52,5,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W137W,W429B,W85W,D5W,D48B,W36W,L49B,W69B,W20W,L19B,U--,7,66,68,45,0,6,2,2847
53,17,SRB,GM,mishanick,Aleksei Sarana,3016,W233W,W111B,W371W,L48W,W146B,L32B,W112W,W351B,W23W,L27W,L28B,7,65,69,38.5,0,7,3,2757
54,222,IND,CM,wqws,kaivalya nagare,2669,W318W,D354B,W128W,W307W,W34B,W21W,L8B,L339W,L37B,D89B,W120W,7,65,66.5,37.25,0,6,1,2835
55,173,NOR,FM,Lion-Al-Messi,Ward Al-Tarboush,2576,W215W,L49B,W203W,W85B,L31B,W293W,W376W,W355B,L13B,W60W,L20B,7,63,66,35,0,7,2,2786
56,306,HUN,IM,krstulov_alex,Alex Krstulovic,2602,L48W,W239B,W461W,W365W,W81B,L20W,W109B,L79W,W94W,W110B,L23B,7,63,64,34.5,0,7,4,2756
