Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,14,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W307W,W375B,W16W,D68B,W272W,W13W,W3B,W12B,W2W,W5B,W19W,10.5,75,76.5,73.25,0,10,4,2954
2,11,ARM,GM,Njal28,Aram Hakobyan,2966,W319B,W73W,W77B,W283W,D4B,W125W,W63B,W17W,L1B,W18W,D3B,9,74.5,77.5,58,0,8,3,2916
3,2,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,W356W,W304B,D50W,W33W,W18B,W275B,L1W,W28B,W63W,W12B,D2W,9,73,75,56.5,0,8,5,2890
4,32,HUN,GM,sergiochess83,Sergey Grigoriants,2905,W351B,W376W,W48B,W42W,D2W,L17B,W50W,W270W,W10B,D8W,W20B,9,71.5,73,56.25,0,8,4,2838
5,8,FRA,GM,LyonBeast,Maxime Vachier-Lagrave,3127,W143W,W89B,W291W,W69B,W41W,W281B,L12W,W15B,W269W,L1W,W14B,9,71,75.5,57,0,9,5,2904
6,38,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W182B,W43W,L110B,W224B,W57W,L40W,W84B,W44W,W45W,W39B,W15B,9,65.5,68.5,56,0,9,5,2734
7,27,DEU,GM,GM_dmitrij,Dmitrij Kollars,2907,W431W,W380B,D31W,D35B,W313W,L8B,W42B,W54W,W48B,W13W,W12W,9,64.5,64.5,48.5,0,8,3,2802
8,67,TUR,GM,zaur-mammadov,Zaur Mammadov,2896,W418W,W410B,L293W,W299B,W33W,W7W,D14B,W27B,W64W,D4B,D9W,8.5,65.5,65.5,48.75,0,7,3,2764
9,21,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3045,W355W,L236B,W191W,W72B,W24W,W202B,L20B,W16W,W273B,W23W,D8B,8.5,63,65,50.75,0,8,3,2733
10,45,AZE,GM,Durarbayli,Vasif Durarbayli,2885,W409W,D84B,W372W,W328W,L13B,W67W,W46W,W34B,L4W,W36B,W30W,8.5,63,64,44,0,8,2,2853
11,7,ARM,GM,Sargsyan_Shant,Shant Sargsyan,2990,D242B,W252W,L67B,W74W,W160B,W66W,W22B,W125W,L18W,W270B,W32W,8.5,61,62,46.75,0,8,3,2703
12,13,RUS,GM,dropstoneDP,David Paravyan,3046,W400B,W279W,W21B,W49W,W269B,W15W,W5B,L1W,W41B,L3W,L7B,8,80,81,52.5,0,8,5,2926
13,1,USA,GM,Hikaru,Hikaru Nakamura,3286,W310B,W290W,W202B,D63W,W10W,L1B,W40W,W20B,D14W,L7B,W53W,8,73,76,49.25,0,7,3,2867
14,30,PER,IM,MITerryble,Renato Terry,2946,W159B,L52W,W355B,W311W,W48W,W21B,D8W,W276B,D13B,W17W,L5W,8,68.5,70.5,46.25,0,7,4,2813
15,26,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W320B,W178W,W312B,W110W,W47W,L12B,W49W,L5W,W25B,W269B,L6W,8,68,71,45,0,8,4,2821
16,82,CHN,NM,Abund,"Yuan, Qingyu",2705,W139B,W173W,L1B,W319W,L39B,W86W,W65B,L9B,W87W,W51W,W41B,8,68,71,45,0,8,3,2719
17,5,BLR,GM,DenLaz,Denis Lazavik,3038,W138B,L40W,W169W,W67B,W305W,W4W,W277B,L2B,W272W,L14B,W59W,8,67.5,71,47,0,8,3,2836
18,46,ARM,GM,Hrant_ChessMood,Hrant Melkumyan,2910,W180B,W71W,W236W,D81B,L3W,W304B,W30W,W275W,W11B,L2B,D27W,8,67.5,69.5,44.5,0,7,3,2878
19,20,RUS,GM,VladimirKramnik,Vladimir Kramnik,2987,W117B,L42W,W300B,W285B,W312W,L49B,W297W,W21B,W59W,W29W,L1B,8,65.5,68.5,44,0,8,4,2751
20,50,RUS,GM,alexrustemov,Alexander Rustemov,2861,W359B,W284W,L47B,W113B,W228W,W91B,W9W,L13W,W85B,W41W,L4W,8,65,67,43,0,8,4,2751
21,81,UKR,NM,Mops_2004,Dmitriy Kushko,2774,W132W,W338B,L12W,W92B,W282W,L14W,W131B,L19W,W113B,W43W,W61B,8,64.5,67,43,0,8,5,2773
22,48,DEU,GM,VincentKeymer,Vincent Keymer,3001,W144B,D332W,W70W,D31B,D211B,W290W,L11W,W169B,W33B,D46W,W40B,8,61.5,64,45.25,0,6,4,2681
23,51,RUS,FM,Iball95,Vakhlamov Igor,2770,W142W,W399B,W298W,L293B,W43W,L39W,W301B,W40B,W271W,L9B,W48W,8,59.5,60.5,41,0,8,3,2723
24,92,RUS,FM,Witik,Vjacheslav Weetik,2829,W442B,W183W,L41B,W358W,L9B,W111W,W118B,L29W,W94B,W88W,W46B,8,59,59,36,0,8,4,2643
25,80,DEU,FM,MarcoRiehle,Marco Riehle,2746,W373B,W115W,L286B,W138W,L271B,W113W,W137B,W281W,L15W,W58B,W39W,8,58.5,60,41.5,0,8,3,2771
26,25,SRB,GM,Beca95,Aleksandar Indjic,2969,W140W,L298B,W357W,L43B,W367W,W224B,L47B,W133W,W89B,W44W,W54B,8,53,55,37,0,8,3,2616
27,33,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,D261W,D357B,W246W,W341B,D304B,W274W,W291B,L8W,W278W,W64B,D18B,8,48,48.5,33,0,6,3,2699
28,35,USA,GM,gmcorrales,Fidel Corrales Jimenez,2836,W65W,W382B,W44W,L47B,W45B,D35W,W289B,L3W,W72B,L32B,W75W,7.5,69,70,42.75,0,7,4,2742
29,41,USA,GM,TigrVShlyape,Gata Kamsky,2970,W292W,W311B,L40W,W51W,D42B,W110W,D44B,W24B,W81W,L19B,D37B,7.5,67.5,70.5,44.75,0,6,2,2711
30,3,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W162B,W45W,D32B,W288W,W38B,L277W,L18B,W110W,W68B,W63W,L10B,7.5,67,71.5,45.75,0,7,3,2829
31,89,CAN,GM,KNVB,Aman Hambleton,2796,W155W,W166B,D7B,D22W,L294W,W134B,D33W,W123B,W34W,L61B,W64W,7.5,65.5,69.5,46.25,0,6,3,2747
32,72,RUS,IM,Eduard_Limonov,Yaroslav Remizov,2750,W361B,W299W,D30W,L34B,W93W,L46B,W80W,W116B,W277B,W28W,L11B,7.5,65.5,67.5,40.75,0,7,3,2781
33,301,UKR,IM,TrenerChos,Alexey Chos,2537,W264B,W244W,W83W,L3B,L8B,W279W,D31B,W77B,L22W,W67B,W69W,7.5,65.5,65.5,36.25,0,7,3,2802
34,22,ESP,GM,tptagain,David Anton Guijarro,2925,W246B,W112W,D328B,W32W,D81W,W37B,D69W,L10W,L31B,W116W,W66B,7.5,63.5,64.5,41,0,6,3,2740
35,85,SRB,GM,Hasangatin_Ramil,Рамиль Хасангатин,2730,W401W,W302B,D277B,D7W,W82W,D28B,L64B,L93W,W114B,W278W,W63B,7.5,62,63,39.5,0,6,3,2713
36,4,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W85W,D169B,W222W,W329B,L63B,L81W,W160W,W67B,W38W,L10W,W47B,7.5,60,62.5,39.25,0,7,3,2692
37,62,RUS,CM,stollenmonster,Egor Baskakov,2849,W94B,W381W,L81W,W238B,W314W,L34W,W133B,W55W,L39B,W45B,D29W,7.5,58,59,34.75,0,7,4,2680
38,47,LTU,GM,ContrVersia,Valery Kazakouski,2855,W358W,D70B,W332B,W330W,L30W,L44B,W210W,W290B,L36B,W112W,W79B,7.5,53.5,55.5,30.25,0,7,3,2726
39,10,SRB,GM,mishanick,Aleksei Sarana,3016,W46W,L56B,W230W,W52B,W16W,W23B,W280W,L269B,W37W,L6W,L25B,7,73.5,76,45,0,7,2,2774
40,111,INT,GM,ChessQueen,Alexandra Kosteniuk,2788,W150W,W17B,W29B,L41W,W296W,W6B,L13B,L23W,W131B,W85W,L22W,7,71.5,75.5,44.5,0,7,4,2865
41,29,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,W321W,W349B,W24W,W40B,L5B,W83W,W283B,W81W,L12W,L20B,L16W,7,68,70,37,0,7,3,2802
42,128,USA,IM,Leon-Black,,2513,W184B,W19B,W348W,L4B,D29W,D272B,L7W,W111B,W118W,L59B,W85W,7,67.5,69.5,37.75,0,6,3,2768
43,147,VEN,FM,pedromartinez91,Pedro Martinez,2535,W181W,L6B,W391W,W26W,L23B,W95W,L272B,W137W,W49B,L21B,W88W,7,67,68,37,0,7,1,2719
44,95,USA,IM,GothamChess,Levy Rozman,2763,W147W,W119B,L28B,D163W,W292B,W38W,D29W,L6B,W103W,L26B,W93W,7,66.5,71,40.5,0,6,2,2691
45,106,RUS,IM,Korchmar_Vasiliy,Vasiliy Korchmar,2712,W55B,L30B,W144W,W337B,L28W,W117B,W82W,W283W,L6B,L37W,W81B,7,66,68.5,37,0,7,4,2694
46,203,ARG,GM,PabloZarnicki,Pablo Zarnicki,2588,L39B,D120W,W171W,W188B,W335W,W32W,L10B,W274W,W69W,D22B,L24W,7,65.5,68,37.75,0,6,1,2730
47,133,RUS,FM,Ditman2007,,2627,W378W,W383B,W20W,W28W,L15B,L280B,W26W,L272W,W55B,W50B,L36W,7,65.5,66.5,40,0,7,3,2855
48,93,POL,GM,Byniolus,Zbigniew Pakleza,2779,W167W,W189B,L4W,W142W,L14B,W191W,W91W,W153B,L7W,W82B,L23B,7,64.5,68.5,34.5,0,7,3,2658
