Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,5,FRA,GM,Firouzja2003,Alireza Firouzja,3155,W353B,W283W,W357B,W69W,W15B,D118W,W3W,W262B,W28B,W4W,D2B,10,68.5,70.5,63,0,9,5,2943
2,6,DEU,GM,Msb2,Matthias Bluebaum,3052,W300W,L321B,W133W,W66B,W84W,W22B,W6B,W264W,W16B,W12W,D1W,9.5,71,74,66,0,9,4,2846
3,16,DEU,GM,GM_dmitrij,Dmitrij Kollars,3051,W410W,W365B,W272W,W292W,W82B,D5W,L1B,W11B,W69W,W28B,W9W,9.5,67,68,53.5,0,9,4,2920
4,3,TZA,GM,nihalsarin,Nihal Sarin,3179,W114B,W85W,W52B,W6W,L262B,W292W,W118B,W24W,W13B,L1B,W19W,9,73.5,77.5,61,0,9,4,2916
5,2,USA,GM,Hikaru,Hikaru Nakamura,3303,W65W,W361B,W351W,W49B,W97W,D3B,L28W,W29B,W10W,D18B,W13W,9,70.5,72.5,56.25,0,8,3,2933
6,37,PER,IM,MITerryble,Renato Terry,2987,W165B,W317W,W146B,L4B,W295W,W86B,L2W,W41B,W35W,W52B,W18W,9,68,71.5,53,0,9,5,2796
7,13,RUS,GM,BillieKimbah,Maxim Matlakov,2934,W100B,W67W,W356B,D11W,W47B,D264W,L29B,W274B,W265W,W261B,W16W,9,67.5,69.5,54.75,0,8,5,2846
8,14,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W87W,W355B,W57W,L29B,D37W,W294B,W39W,W32W,L12B,W38W,W30B,8.5,70,72,52.75,0,8,3,2796
9,9,SVN,GM,Bigfish1995,Vladimir Fedoseev,3201,W77B,W302W,W274B,L31W,W83B,W35W,W265B,D69B,W262W,W17W,L3B,8.5,69,73,52.75,0,8,4,2851
10,23,IRN,FM,Sina_Movahed,Sina Movahed,3048,W138B,W243W,W140B,W277W,L12W,W272B,W260W,W263W,L5B,D29W,W28W,8.5,65.5,66.5,45.75,0,8,3,2855
11,48,USA,GM,TigrVShlyape,Gata Kamsky,2934,W162W,W75B,W96W,D7B,L280B,W287W,W282B,L3W,W67B,W66W,W34W,8.5,65,69.5,51,0,8,3,2765
12,1,NOR,GM,MagnusCarlsen,Magnus Carlsen,3282,W54B,W45W,W51B,W16W,W10B,W14W,D262B,L28W,W8W,L2B,D24W,8,79,85.5,61.25,0,7,3,2961
13,20,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3089,W95W,W88B,W84W,D260B,W269W,D29W,W31B,W30B,L4W,W36W,L5B,8,73,78.5,53.25,0,7,3,2890
14,10,SRB,GM,mishanick,Aleksei Sarana,3137,W373W,W296B,W32W,W70W,W31B,L12B,L69W,W38B,L261W,W46B,W40B,8,69,71,49.5,0,8,5,2830
15,40,HUN,GM,Sanan_Sjugirov,Sanan Sjugirov,3002,W333W,W396B,W113W,W23B,L1W,L263B,W81W,W45B,L19W,W50B,W43W,8,68.5,69.5,45,0,8,4,2753
16,32,ESP,GM,Fandorine,Maksim Chigaev,2963,W371W,W395B,W86W,L12B,W45W,W268B,W82W,W23B,L2W,W260B,L7B,8,68.5,69.5,43,0,8,4,2854
17,28,RUS,IM,Rud_Makarian,Rudik Makarian,2960,W251W,W291B,D73W,W46B,W308W,L28B,W67W,W66B,W23W,L9B,D20B,8,66,66,42.75,0,7,3,2814
18,18,USA,GM,HansOnTwitch,Hans Niemann,3202,W143W,W64B,W234W,L118B,W321B,D281W,W40W,W33B,W20W,D5W,L6B,8,65.5,67.5,46.25,0,7,3,2833
19,22,SRB,GM,Beca95,Aleksandar Indjic,2987,W79W,L113B,W142W,W355B,W89W,L275W,W295B,W61W,W15B,W21W,L4B,8,64,66,46.5,0,8,3,2737
20,4,RUS,GM,Sibelephant,Vladislav Artemiev,3071,W104W,D328B,W387W,W33B,L264B,W46W,W281B,W118W,L18B,W51B,D17W,8,62.5,64,44.5,0,7,3,2806
21,38,LTU,GM,ContrVersia,Valery Kazakouski,2851,W119W,W120B,L82W,L63B,W114W,W75B,W291W,W161B,W97W,L19B,W52W,8,61.5,65.5,45,0,8,3,2683
22,53,TUR,GM,ckgchess,Cem Kaan Gokerkan,2823,W127B,W331W,W123B,L289B,W112W,L2W,L63B,W300W,W45W,W85B,W42W,8,60.5,63.5,43.5,0,8,3,2706
23,7,RUS,GM,lachesisQ,Ian Nepomniachtchi,3145,W359B,W382W,W323B,L15W,W140B,W290W,W261B,L16W,L17B,W263W,W29B,8,59,61,37,0,8,5,2801
24,26,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2911,D247W,W393B,W285W,W314B,W307W,D260B,W52W,L4B,D30W,W37B,D12B,8,59,59.5,39,0,6,3,2812
25,21,ESP,GM,tptagain,David Anton Guijarro,2942,W209B,D112W,W163W,W343B,D290W,W59B,L30W,W272W,L36B,W83W,W51B,8,57,59.5,39.75,0,7,4,2743
26,75,FRA,GM,cassoulet,Jonathan Dourérassou,2770,W435B,W381W,L28W,L44B,L273W,W199B,W138B,W122W,W278B,W88W,W49B,8,53.5,53.5,34,0,8,5,2618
27,46,ARG,FM,FaustinoOro,Faustino Oro,2863,W418W,L354B,W87W,L291B,W370W,L293B,W313W,W56B,W68W,W89B,W62W,8,48,49,39,0,8,2,2537
28,11,USA,GM,FabianoCaruana,Fabiano Caruana,3052,W71B,W92W,W26B,W30W,D29B,W17W,W5B,W12B,L1W,L3W,L10B,7.5,82.5,88.5,56.75,0,7,4,2978
29,49,RUS,FM,Bauman_Guy,Konstantin Popov,2874,W378B,W372W,W139B,W8W,D28W,D13B,W7W,L5W,W267B,D10B,L23W,7.5,71.5,73.5,44.5,0,6,3,2944
30,47,UKR,GM,eljanov,Pavel Eljanov,2875,W116B,W397W,W145W,L28B,W64W,W139B,W25B,L13W,D24B,W63W,L8W,7.5,68.5,69.5,41.5,0,7,3,2779
31,44,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2963,W436W,W293B,W44W,W9B,L14W,W299B,L13W,D64B,L40W,W111B,W55W,7.5,66,66,39.25,0,7,4,2735
32,73,GEO,IM,GaiozNigalidze,Gaioz Nigalidze,2700,W340B,W56W,L14B,D111W,W121B,W311W,W280W,L8B,W64W,L34B,W63W,7.5,63,65.5,38.75,0,7,2,2760
33,79,ARM,FM,SaqoChess_Twitch,Sargis Manukyan,2590,W362B,D94W,W385B,L20W,W111B,W115B,W42W,L18W,L63B,W71W,W64B,7.5,61.5,63,37.5,0,7,5,2704
34,15,USA,GM,jefferyx,Jeffery Xiong,2985,D312B,W247W,D112B,W374W,D91B,W37W,L38B,W283W,W39B,W32W,L11B,7.5,60,60.5,37,0,6,1,2675
35,83,IRN,GM,pouya21,Pouya Idani,2819,U--,W214B,W165W,W120B,W63W,L9B,W297B,W54W,L6B,W48W,D36B,7.5,59.5,62.5,41.25,0,7,3,2695
