Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,9,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3038,W165B,W388W,W312B,W43W,W64B,W271W,W13W,D2B,W7W,D3B,W8W,10,69.5,70.5,61.25,0,9,3,2861
2,8,DEU,GM,Msb2,Matthias Bluebaum,3026,W434W,W296B,W41W,D266B,W284W,W278W,W27B,D1W,W13B,W18B,D3W,9.5,67.5,67.5,55.25,0,8,4,2806
3,14,ARM,GM,Njal28,Aram Hakobyan,2966,W169W,W71B,L90W,W132B,W219W,W43B,W6W,W44W,W4B,D1W,D2B,9,73.5,76.5,60.75,0,8,4,2806
4,7,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3038,W129B,W346W,W66B,W270W,W19W,L13B,W40W,W14B,L3W,W15B,W24W,9,73,75,58,0,9,4,2840
5,2,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,W118W,W37B,L63W,W227B,W41W,L27W,W65B,W58W,W261B,W9B,W19W,9,70,72.5,58.5,0,9,5,2746
6,56,RUS,IM,Eduard_Limonov,Yaroslav Remizov,2750,W136W,W51B,W30W,L13W,W313B,W263W,L3B,W272B,W262W,W22W,W17B,9,69.5,72.5,55.5,0,9,4,2813
7,3,USA,GM,FabianoCaruana,Fabiano Caruana,3125,W435B,W83W,W47B,W261W,D15B,W31W,D14B,W262W,L1B,D10W,W16B,8.5,75,75,52.75,0,7,3,2868
8,38,CAN,IM,c63_amg,people know me,2854,L295W,D114B,W419B,W167W,W85W,W282B,W28W,W267B,W29W,W11B,L1B,8.5,63.5,64,47.25,0,8,4,2690
9,32,RUS,GM,VladimirKramnik,Vladimir Kramnik,2987,W336W,L111B,W387W,D85B,W227W,W36B,W268B,W27W,W26B,L5W,W30B,8.5,61,62,44.5,0,8,4,2708
10,26,HUN,GM,sergiochess83,Sergey Grigoriants,2905,D124W,W252B,W34W,W334W,L278B,W77W,W279B,D40B,W42W,D7B,W33W,8.5,61,61.5,46.5,0,7,2,2737
11,13,INT,GM,Zhigalko_Sergei,Sergei Zhigalko,2901,W159B,L319W,W48B,W111W,W312B,D273B,W278W,W39B,W31W,L8W,W18B,8.5,60.5,63.5,49.5,0,8,5,2732
12,23,HUN,GM,Azeryahu,Gyula Pap,2892,L133B,W206W,W190B,W179W,W321B,W50W,L70W,W49B,W40W,D33B,W32W,8.5,59,62,46.75,0,8,3,2665
13,12,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W48W,W84B,W45W,W6B,W273W,W4W,L1B,W70W,L2W,L19B,W31W,8,79.5,84.5,57,0,8,2,2857
