Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,7,DEU,GM,Msb2,Matthias Bluebaum,3052,W112W,W240B,W231W,D226B,W23W,D236B,W13W,W3B,W4W,D5B,W19W,9.5,74,79,68.25,0,8,2,2851
2,3,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W348W,W53B,D8W,L233B,W292W,W112B,W75W,W9B,W21W,W23B,W6W,9.5,66.5,67.5,57.25,0,9,4,2759
3,18,ESP,GM,h4parah5,Jaime Santos Latasa,2891,W42B,W304W,W56B,W30W,W13B,L4W,W16B,L1W,W24B,W226W,W17B,9,78,80,61.5,0,9,6,2798
4,28,AZE,GM,Durarbayli,Vasif Durarbayli,2890,W113B,W196W,W29B,W156W,W239B,W3B,W33W,D7W,L1B,W12W,D5W,9,72.5,75,56.75,0,8,4,2888
5,15,AZE,GM,vugarrasulov,Vugar Rasulov,2948,W214W,W292B,D22W,W243W,W61B,D10W,W17B,W14W,W33B,D1W,D4B,9,71.5,72.5,55.25,0,7,4,2831
6,12,USA,GM,Shankland,Sam Shankland,2947,W289B,W36W,L15B,W40W,W72B,W83W,W39B,D21W,W10B,W7W,L2B,8.5,75,77.5,56.25,0,8,4,2830
7,1,USA,GM,Hikaru,Hikaru Nakamura,3303,W369W,W60B,W54W,W35B,W21W,L33B,W235W,D4B,W228W,L6B,W13W,8.5,72,72,52,0,8,2,2877
8,53,USA,FM,TanitoluwaAps116,Tanitoluwa Adewumi,2681,W69W,W71B,D2B,W93W,D9W,L12B,W259W,D58B,W60W,W232B,W23W,8.5,70.5,74.5,54.25,0,7,2,2749
9,24,USA,GM,GABUZYAN_CHESSMOOD,Hovhannes Gabuzyan,3103,W328B,W70W,D243B,W63W,D8B,W156W,D10B,L2W,W53B,W22W,W25W,8.5,69.5,71,50.5,0,7,2,2792
