Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,16,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3090,W312W,W67B,W59W,W229B,W14W,L27B,W285W,W12B,W2B,W28W,W6W,10,74,77,69.5,0,10,4,2940
2,2,NOR,GM,MagnusCarlsen,Magnus Carlsen,3282,W134W,W78B,W298W,D311B,W33B,W5W,W7W,W27B,L1W,W19B,W9W,9.5,76,80.5,68.25,0,9,4,2923
3,3,ARM,GM,Njal28,Aram Hakobyan,3041,W72B,W329W,W318B,L10W,W53B,W33W,L19B,W71B,W284W,W14W,W7B,9,71,74.5,58,0,9,5,2835
4,14,SRB,GM,mishanick,Aleksei Sarana,3137,W269W,W390B,W49W,D38B,W65W,W32B,D12W,L19B,W21W,W26B,W28B,9,70.5,71,55,0,8,4,2889
5,22,RUS,GM,dropstoneDP,David Paravyan,3068,W123W,W379B,W369W,W285B,W317W,L2B,W157W,D284W,D16B,W46B,W23W,9,62,64,47.25,0,8,3,2823
6,12,FRA,GM,Firouzja2003,Alireza Firouzja,3155,W350W,W60B,W24W,D290B,D9W,W56B,W302W,D35B,W22W,W27W,L1B,8.5,74.5,77.5,56.5,0,7,2,2886
7,18,SVN,GM,Bigfish1995,Vladimir Fedoseev,3201,W91W,W362B,W198W,W40B,W16W,W287W,L2B,W14W,D27B,W30W,L3W,8.5,73,75.5,53.25,0,8,2,2931
8,7,USA,GM,SpeedofLight0,Andrew Hong,3012,W95B,W36W,W25B,D12W,L32B,W334W,L38B,W313B,W77W,W45B,W27W,8.5,71,74.5,55.25,0,8,4,2808
9,44,USA,GM,Zkid,Steven Zierk,2911,W330W,W153B,W333W,D29W,D6B,W48W,D289B,W291W,W13W,W17B,L2B,8.5,69,72.5,52,0,7,2,2931
10,35,USA,GM,TigrVShlyape,Gata Kamsky,2934,W51B,W190W,W146B,W3B,D291W,D289W,L28B,D293W,W297B,W70B,W29W,8.5,65,69,53,0,7,5,2871
11,21,NLD,GM,GMBenjaminBok,Benjamin Bok,2951,W459B,W79W,W47B,L33W,L48W,W99B,W304W,W299B,D66W,W285W,W30B,8.5,64.5,64.5,46.75,0,8,5,2721
12,41,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2872,W275B,W378W,W376B,D8B,W88W,W185W,D4B,L1W,W98B,W283W,D18B,8.5,63,63,40.25,0,7,3,2884
13,23,USA,GM,Oleksandr_Bortnyk,Oleksandr Bortnyk,3101,W394B,W252W,W299B,D20W,W68W,L284B,W309W,W38W,L9B,W66W,W31B,8.5,62.5,64.5,45.5,0,8,3,2766
14,36,ESP,GM,h4parah5,Jaime Santos Latasa,2891,W73W,W349B,W344W,W15W,L1B,W47W,W287B,L7B,W39W,L3B,W49W,8,72.5,75.5,48,0,8,2,2880
15,4,DEU,GM,Msb2,Matthias Bluebaum,3052,W417W,W57B,W34W,L14B,W50W,L285B,D45W,W88B,W102W,W24W,D19B,8,71.5,72.5,50.25,0,7,2,2775
16,33,RUS,GM,kuli4ik,Mikhail Demidov,2896,W126B,W99W,W334B,W61W,L7B,W299W,D18W,W68B,D5W,L23B,W55W,8,70.5,74,49,0,7,3,2837
17,26,DEU,GM,rasmussvane,Rasmus Svane,2973,W111W,W345B,W66W,W71W,D289B,W29W,D284B,W286B,D19W,L9W,D20B,8,69.5,72.5,49.75,0,6,2,2872
18,5,MEX,GM,Jospem,Jose Eduardo Martinez Alcantara,3005,W125B,W76W,W157B,L27W,W66B,W310W,D16B,L30W,W68W,W43B,D12W,8,69,73.5,50.25,0,7,4,2842
19,30,IRN,FM,artin10862,Artin Ashraf,2838,W440W,W63B,L50W,W242B,W344W,W198B,W3W,W4W,D17B,L2W,D15W,8,67,67,42.5,0,7,3,2860
20,63,KAZ,IM,Arystanner,Arystanbek Urazayev,2930,W115B,W175W,W104B,D13B,W307W,L28B,L22W,W187W,W295B,W37B,D17W,8,66,70.5,46.75,0,7,4,2822
21,48,BRA,GM,GMKrikor,Krikor Sevag Mekhitarian,2808,W121W,W305B,W75W,L291B,W76W,L46B,W86W,W300B,L4B,W92W,W60B,8,64.5,69.5,48,0,8,3,2696
22,27,SRB,GM,Beca95,Aleksandar Indjic,2987,L195B,W364W,D123B,W121W,W52W,W88B,W20B,W292W,L6B,D60W,W47B,8,64,66.5,47.75,0,7,3,2658
23,8,RUS,GM,lachesisQ,Ian Nepomniachtchi,3145,W439W,L218B,W91W,W326B,W31W,W298B,D30B,D32W,W290B,W16W,L5B,8,64,64,44,0,7,3,2792
24,86,USA,GM,KaydenTroffChess,Kayden Troff,2846,W385B,W353W,L6B,L46W,W127B,W141W,W92B,W67W,W288W,L15B,W54W,8,62.5,64.5,41,0,8,3,2695
25,76,DEU,FM,MarcoRiehle,Marco Riehle,2842,W427W,W90B,L8W,W140B,W347B,W288W,L37W,D60B,D83W,W102B,W46W,8,62.5,63.5,40.75,0,7,4,2688
26,39,HUN,GM,sergiochess83,Sergey Grigoriants,2911,D42B,W268W,W336B,W228W,L284W,W331B,W77W,D29W,W287B,L4W,W53B,8,60,60.5,37.5,0,7,4,2770
27,37,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3089,W398B,W46W,W295B,W18B,W283W,W1W,W291B,L2W,D7W,L6B,L8B,7.5,78,79.5,48.75,0,7,4,2998
28,1,USA,GM,Hikaru,Hikaru Nakamura,3303,W441B,W58W,L317B,W218W,W293B,W20W,W10W,D37B,W35W,L1B,L4W,7.5,70.5,70.5,43.75,0,7,2,2869
29,10,USA,GM,HansOnTwitch,Hans Niemann,3202,W461W,W294B,W370W,D9B,W290W,L17B,W65W,D26B,D45W,W38B,L10B,7.5,68,68,39.5,0,6,2,2876
30,38,ESP,GM,tptagain,David Anton Guijarro,2942,W327W,W140B,W74W,L287W,W333B,W296B,D23W,W18B,W37W,L7B,L11W,7.5,67.5,71,44,0,7,4,2881
31,106,POL,GM,oskariot,Oskar Wieczorek,2706,D130B,W401W,W170B,D288W,L23B,D125B,W81W,W42B,W65W,W35B,L13W,7.5,66,67.5,42.5,0,6,3,2725
32,40,USA,GM,MikaelyanArman,Arman Mikaelyan,2828,W231W,W403B,D88W,W316B,W8W,L4W,W297B,D23B,L46W,W85W,D39B,7.5,65.5,66.5,39.75,0,6,3,2768
33,61,RUS,FM,temus_galaktionov,Artem Galaktionov,2859,W128B,W380W,W355B,W11B,L2W,L3B,L295W,W135B,D294W,W78B,W79W,7.5,65,67,40.25,0,7,5,2714
34,71,FRA,IM,kingofthenil,Mahel Boyer,2680,W110B,W103W,L15B,W155W,W153W,L286B,W75W,W58B,L283B,D67W,W72B,7.5,64.5,69.5,45.25,0,7,3,2704
35,25,IND,GM,vi_pranav,Pranav V,3035,W460B,W406W,L297B,W64B,W86W,W59B,W46W,D6W,L28B,L31W,W70B,7.5,64,64,39.25,0,7,4,2747
36,157,RUS,FM,GlavkonVVS,SHAPIRO VIKTOR,2566,W221B,L8B,W103W,W147W,D292B,L38B,L69W,W120W,W128B,W68W,W65W,7.5,63,66,40.75,0,7,2,2657
37,24,PNG,GM,ChristopherYoo,Christopher Woojin Yoo,2979,W416W,W402B,W293W,W310B,L287B,W49W,W25B,D28W,L30B,L20W,W66B,7.5,61.5,62.5,37.25,0,7,4,2838
38,49,TUR,GM,ckgchess,Cem Kaan Gokerkan,2823,W443B,W391W,W373B,D4W,L185B,W36W,W8W,L13B,W296W,L29W,W67B,7.5,61.5,61.5,36.5,0,7,3,2825
39,109,ESP,IM,Rutricks,Rubén Domingo Núñez,2704,W356W,W124B,L307W,W95B,L308W,W73B,W129W,W302B,L14B,W51W,D32W,7.5,60,63,42.25,0,7,4,2707
40,58,INT,GM,Igor_Lysyj,Igor Lysyj,2885,W120W,W195B,W372W,L7W,D294B,L183W,W79B,L85B,W52W,W122B,W73W,7.5,60,62,39.75,0,7,3,2599
41,43,RUS,FM,Bauman_Guy,Konstantin Popov,2874,W442B,L303W,W394B,W79W,W75B,W106W,L286W,L66B,W57B,W98W,D44B,7.5,59,59,37.75,0,7,4,2646
42,260,RUS,FM,Arteler,Artur Dilmukhametov,2552,D26W,L340B,W117W,W357W,L74B,W131W,W333B,L31W,W316B,W295W,W71B,7.5,56.5,59.5,38.5,0,7,3,2658
43,28,CHL,GM,K_A_S_T_O_R,Rodrigo Vasquez,2911,L101W,L119B,W247W,D156B,W143W,W170B,W336W,W74B,W293W,L18W,W80B,7.5,56,58,36,0,7,3,2577
44,123,RUS,FM,GoltsevDmitry2000,Goltsev Dmitry,2846,L352W,W424B,W400W,L69B,W149W,L51B,W108W,W137B,W82B,W56W,D41W,7.5,55.5,56.5,36.25,0,7,3,2533
45,45,ESP,GM,Fandorine,Maksim Chigaev,2963,W462B,W393W,W375B,L289B,D331W,W218W,D15B,W61W,D29B,L8W,W85B,7.5,54.5,54.5,30.5,0,6,3,2799
46,200,USA,CM,Practical-Play,Stephen Willy,2557,W227B,L27B,W346W,W24B,W318W,W21W,L35B,W49W,W32B,L5W,L25B,7,69.5,72.5,40.5,0,7,3,2817
47,99,USA,IM,Lennis93,Lennis Martinez,2731,W365W,W116B,L11W,W305B,W82W,L14B,L67W,W140B,W63B,W93W,L22W,7,66.5,69,38,0,7,4,2646
48,115,SRB,FM,Mikasinski,Mihailo Djokic,2589,L426W,W160B,W108W,W154W,W11B,L9B,L288W,D73B,D101W,W95B,W97W,7,63.5,64.5,42.75,0,6,3,2635
49,90,USA,IM,GothamChess,Levy Rozman,2747,W338B,W426W,L4B,W162W,W189W,L37B,W57W,L46B,W141B,W89W,L14B,7,62,63,31.5,0,7,2,2665
50,105,IRN,FM,farzadbfd,Farzad Bolourchifard,2684,W314W,W147B,W19B,L185W,L15B,W351W,D72B,D91W,L54B,W105W,W93B,7,61.5,64.5,38.75,0,6,3,2667
51,256,GBR,CM,zverr1,Tikhonov Viacheslav,2499,L10W,W464B,L53B,W418W,W301B,W44W,L66B,W146W,W58W,L39B,W98B,7,61,61,31.5,0,7,3,2655
52,367,BRA,FM,FredyMatsuura,Frederico Matsuura,2092,W92W,W70W,L185B,W174W,L22B,L89W,W97W,W142B,L40B,W140W,W102B,7,60.5,65,39,0,7,2,2686
53,97,USA,FM,ChessSwole,Derek Wu,2614,L260W,W224B,W51W,W97B,L3W,L72B,W355W,W105B,W91B,W107W,L26W,7,60.5,61.5,37,0,7,4,2600
54,237,HUN,FM,Perecke,Aron Pasti,2537,L283W,W150B,W197B,W313W,L71B,L304B,W199W,W86B,W50W,W87W,L24B,7,60,64,37.5,0,7,3,2651
55,88,AZE,IM,GarayevKanan,Kanan Garayev,2748,L90B,W156W,D398B,W120W,D105W,W171B,W89W,L283W,W152B,W83W,L16B,7,59.5,61,36.25,0,6,2,2604
56,67,RUS,IM,Skagoogle,Sergey Savitskiy,2741,L407B,W251W,W111B,W99W,W142B,L6W,D78B,D294B,W100W,L44B,W89W,7,59,60,37,0,6,2,2603
57,153,RUS,IM,TatjanaVasilevich,Tatjana Vasilevich,2607,W205B,L15W,L62B,W424W,W151B,W217W,L49B,W144B,L41W,W111W,W110B,7,59,60,30.5,0,7,4,2574
