Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,4,FRA,GM,Firouzja2003,Alireza Firouzja,3127,D94B,W109W,W372B,W357W,W293B,W2W,W13B,W7W,D14B,W15W,W11B,10,71,73.5,66.5,0,9,4,2859
2,30,SRB,GM,Beca95,Aleksandar Indjic,2984,W118B,W244W,W143B,W16W,D27B,L1B,W67W,W36B,W284W,W14W,W7B,9.5,73,75.5,61.75,0,9,4,2846
3,15,USA,GM,jefferyx,Jeffery Xiong,3035,W130W,W380B,D70W,W299B,W17W,D27W,W294B,L283B,W116W,W19B,W18W,9,67.5,70,56,0,8,4,2817
4,26,IND,GM,vi_pranav,Pranav V,2970,W308B,W86W,W23B,W68W,L302B,L293W,W312B,W20W,W46B,W16W,W15B,9,67,71.5,61,0,9,5,2788
5,3,USA,GM,DanielNaroditsky,Daniel Naroditsky,3095,W246W,D361B,D296W,W86B,D140W,W99B,W48W,W21W,W282B,D7B,W13W,9,64.5,67,55.75,0,7,3,2766
6,16,DEU,GM,Msb2,Matthias Bluebaum,3055,W449B,W371W,L293B,W72W,W102W,W16B,L43W,W302B,W44W,W282B,W21W,9,62.5,62.5,50,0,9,4,2777
7,71,IRN,FM,artin10862,Artin Ashraf,2885,W468W,W93B,W190W,W182W,W12B,W15B,W14W,L1B,W13B,D5W,L2W,8.5,75.5,75.5,51.5,0,8,4,2919
8,22,RUS,GM,dropstoneDP,David Paravyan,2985,W450B,W73W,W307B,D17W,L36B,W34B,W318W,W294W,D50B,W28W,D9B,8.5,67.5,67.5,48.25,0,7,3,2831
9,2,CHL,GM,nihalsarin,Nihal Sarin,3137,W51B,W414W,W64B,W44W,L287B,D314W,W304W,D19B,W32W,W283B,D8W,8.5,67,68,51.5,0,7,3,2836
10,13,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3023,D105W,W212B,W403W,D301B,W20W,L28B,W88W,W64B,W45W,D26B,W31B,8.5,64.5,66,49.25,0,7,3,2765
11,21,USA,GM,OparinGrigoriy,Grigoriy Oparin,2983,W245W,D369B,W122W,D70B,W357W,W65B,W28W,D50B,W29W,W39B,L1W,8.5,63.5,66,48,0,7,2,2800
12,19,USA,GM,HansOnTwitch,Hans Niemann,3059,W477W,W268B,W140W,W31B,L7W,L301B,W57W,D293B,W297B,W66W,W29W,8.5,59.5,59.5,43.25,0,8,3,2784
13,24,KOR,GM,sergoy,Sergey Drygalov,2958,W442B,W121W,W20B,W28W,W67B,W302W,L1W,W43B,L7W,W50W,L5B,8,74,75,47.5,0,8,4,2867
14,6,INT,GM,FairChess_on_YouTube,Dmitry Andreikin,3054,W111B,W353W,W235B,W46W,W282B,W287W,L7B,W49W,D1W,L2B,D17W,8,72,75,48,0,7,3,2889
15,9,RUS,GM,BillieKimbah,Maxim Matlakov,3042,W362W,W75B,W65W,W286B,W291B,L7W,W284W,W287B,W283W,L1B,L4W,8,72,75,47.5,0,8,4,2904
16,70,DEU,FM,MarcoRiehle,Marco Riehle,2801,W91B,W401W,W172B,L2B,W51W,L6W,W90B,W104W,W52W,L4B,W49B,8,71,73,45.5,0,8,4,2737
17,63,RUS,GM,Sanan_Sjugirov,Sanan Sjugirov,2893,W157W,W404B,W141W,D8B,L3B,W81W,L285W,W34B,W88B,W42W,D14B,8,69.5,71,47.25,0,7,3,2764
18,37,ESP,GM,platy3,Alan Pichot,2916,W152W,L48B,W120W,W359B,L326B,W92W,W73W,W23B,W41W,W22B,L3B,8,66.5,69.5,49.5,0,8,3,2685
19,33,ESP,GM,Fandorine,Maksim Chigaev,2931,W103W,D405B,L69W,W177B,W121W,W35B,W296W,D9W,W289B,L3W,W32B,8,66.5,68,47.5,0,7,4,2733
20,98,FRA,GM,cassoulet,Jonathan Dourérassou,2757,W230B,W266W,L13W,W146B,L10B,W76W,W142B,L4B,W101W,W97B,W44W,8,64,65,39.5,0,8,4,2695
21,105,ESP,IM,enriquetejedor,Enrique Tejedor Fuente,2766,L338W,W191B,W327W,W89B,W303B,W52W,W45W,L5B,W298B,W49W,L6B,8,63.5,67,45.5,0,8,4,2830
22,18,RUS,IM,Rud_Makarian,Rudik Makarian,3023,W120B,W325W,W388B,W314W,L294B,W297W,W289B,L282W,W43B,L18W,W26W,8,60.5,62.5,42,0,8,4,2839
23,99,RUS,IM,WildBizon,,2747,W133W,W195B,L4W,L141B,W394B,W358W,W103B,L18W,W51B,W87B,W46W,8,60.5,62.5,40.5,0,8,5,2633
24,49,USA,GM,TigrVShlyape,Gata Kamsky,2865,L345W,W220B,W308W,W83B,L48B,D319W,D124B,W93W,W98B,W292W,W53W,8,57,60,44.5,0,7,3,2574
25,88,NLD,IM,2Bf41-0,Kirk Ghazarian,2769,W222B,W394W,L347W,W147B,W119W,D182W,L295B,D80B,W124W,W92B,W45B,8,51.5,53.5,39.5,0,7,4,2693
26,38,POL,IM,Kacparov,Kacper Drozdowski,2918,W142B,W313W,D346B,W29W,D289B,L32W,W47B,W27B,W288W,D10W,L22B,7.5,67.5,70.5,46.25,0,6,3,2779
27,107,DNK,IM,JoakimVonAnd,Filip Boe Olsen,2736,W407W,W381B,W49B,W45W,D2W,D3B,L282B,L26W,W141B,D84W,W74W,7.5,67.5,69,42,0,6,3,2764
28,65,RUS,FM,Bauman_Guy,Konstantin Popov,2853,W242W,W128B,W393W,L13B,W93W,W10W,L11B,W89W,W287W,L8B,D41W,7.5,67,69,40.25,0,7,1,2734
29,110,ARG,FM,IlanSchnaider,Ilan Schnaider,2753,W170B,W221W,D283W,L26B,W94W,W169W,W314B,W295W,L11B,W30W,L12B,7.5,64,67,39,0,7,2,2788
30,34,SVN,GM,Anton_Demchenko,Anton Demchenko,2914,W144B,L47W,W396B,W112W,D75B,W77W,W299W,L284B,W65W,L29B,W48W,7.5,64,66,41.75,0,7,2,2701
31,62,USA,GM,Zkid,Steven Zierk,2848,W478B,W415W,W147B,L12W,L292B,W100W,D72B,W77W,W120B,W285B,L10W,7.5,60,60,33.75,0,7,4,2691
