Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

1,1,CHL,GM,nihalsarin,Nihal Sarin,3065,W128W,W323B,W322W,W304W,W291B,W13W,W8B,W3W,W2B,D5B,W9W,10.5,74,78,73.5,0,10,4,2939
2,3,RUS,GM,lachesisQ,Ian Nepomniachtchi,3084,W57W,D63B,W60W,W4B,W338W,W295B,W9W,W10B,L1W,W12B,W15W,9.5,79.5,83,69.25,0,9,4,2918
3,2,USA,GM,DanielNaroditsky,Daniel Naroditsky,3134,D90B,W151W,W195B,W49W,W125W,W31B,W6W,L1B,W7W,W290B,D5W,9,76,80.5,62.5,0,8,3,2896
4,66,USA,GM,GMG,Andrey Gorovets,2761,W172B,W141W,D64B,L2W,W162B,D46W,W69W,W102B,W297B,W16W,W13B,9,68,73,56.75,0,8,5,2726
5,10,RUS,GM,Duhless,Daniil Dubov,3096,W184B,W292W,W93B,U--,W313W,W326W,W17B,W296W,W13B,D1W,D3B,9,63.5,67.5,57.75,0,8,4,2892
6,12,RUS,GM,VladimirKramnik,Vladimir Kramnik,2987,W268B,W155W,W342B,W298W,W318B,D53W,L3B,D16W,W108B,W42W,W14W,9,63,65,48.5,0,8,4,2845
7,11,BLR,GM,DenLaz,Denis Lazavik,3038,L86W,W147B,W414B,W350W,W255B,W20B,W42W,W297W,L3B,W53W,W19B,9,63,64,48.5,0,9,5,2778
8,8,VNM,GM,wonderfultime,Tuan Minh Le,2981,W85B,W403W,W43B,W24W,W42B,W296W,L1W,W294B,D290W,L9B,W26W,8.5,74.5,75.5,52.75,0,8,4,2904
9,21,RUS,GM,Sanan_Sjugirov,Sanan Sjugirov,2939,W143W,W271B,W254W,W311B,W20W,D10B,L2B,W24W,W29B,W8W,L1B,8.5,73,75,50.75,0,8,3,2878
10,9,POL,GM,Polish_fighter3000,Jan-Krzysztof Duda,3000,W94W,W69B,W255W,W325W,W108B,D9W,W53B,L2W,L12B,W62B,W34W,8.5,70,73,50.75,0,8,4,2857
11,18,DEU,GM,rasmussvane,Rasmus Svane,2972,W159B,L150W,W94B,W68W,W93W,L104B,W125W,W50B,D62W,W24B,W33W,8.5,63.5,68.5,54.25,0,8,4,2705
12,26,UKR,GM,KuzubovYuriy,Yuriy Kuzubov,2924,L305B,W231W,W159B,W228W,W303B,D25W,W298W,W300B,W10W,L2W,W28B,8.5,63,66.5,48.25,0,8,4,2701
13,15,ROU,GM,BogdanDeac,Bogdan Daniel Deac,3011,W140W,W350B,W353W,W65B,W19W,L1B,W108W,W14B,L5W,W47B,L4W,8,72.5,75.5,47,0,8,4,2860
14,27,ESP,GM,jcibarra,José Carlos Ibarra Jerez,2944,W331W,L46B,W115W,W75B,W67W,W81B,W74W,L13W,W20B,W32W,L6B,8,71.5,75.5,51.5,0,8,3,2737
15,4,DEU,GM,Msb2,Matthias Bluebaum,3026,W250B,D74W,W341B,W71W,W34B,D17W,D16B,D53W,W293B,W291W,L2B,8,70,73,48.75,0,6,4,2849
16,36,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W105B,D366W,W396B,W64W,D290B,W51W,D15W,D6B,W54W,L4B,W45W,8,69.5,71,48.5,0,6,2,2785
